Chromosome,Start,End,ID,Functional,methylome
chr2,206240442,206240588,RNA549,Yes,63.282
chr2,207268701,207268893,RNA550,Yes,84.4756
chr2,208255903,208256194,RNA551,Yes,78.4624
chr2,210429365,210429451,RNA552,Yes,0
chr2,215277608,215277683,RNA553,Yes,0
chr2,217317966,217319183,RNA554,Yes,78.6635
chr2,218977482,218977922,RNA555,Yes,40.7162
chr2,222303746,222305217,RNA556,Yes,12.1272
chr2,222321467,222321722,RNA557,Yes,0
chr2,228488683,228488865,RNA558,Yes,65.2932
chr2,231513527,231513632,RNA559,Yes,0
chr2,236392295,236392373,RNA560,Yes,0
chr2,240450611,240450922,RNA561,Yes,57.2707
chr20,2212909,2213151,RNA562,Yes,75.4286
chr20,3809897,3810014,RNA563,Yes,81.4859
chr20,4195282,4195378,RNA564,Yes,68.3459
chr20,5433788,5433962,RNA565,Yes,53.783
chr20,6735039,6735124,RNA566,Yes,0
chr20,10006513,10007116,RNA567,Yes,70.8289
chr20,12951451,12951627,RNA568,Yes,54.1805
chr20,13238984,13239104,RNA569,Yes,77.7594
chr20,18789574,18789712,RNA570,Yes,81.3722
chr20,18825266,18825348,RNA571,Yes,55.5789
chr20,22068439,22068688,RNA572,Yes,56.844
chr20,22566683,22566774,RNA573,Yes,0
chr20,22684745,22684904,RNA574,Yes,69.5564
chr20,23128629,23128829,RNA575,Yes,55.5611
chr20,23357051,23357137,RNA576,Yes,0
chr20,25645531,25645648,RNA577,Yes,0
chr20,26191793,26191867,RNA578,Yes,0
chr20,26250478,26250720,RNA579,Yes,75.8003
chr20,32601513,32601696,RNA580,Yes,87.5923
chr20,35433852,35434651,RNA581,Yes,78.2879
chr20,35490856,35491328,RNA582,Yes,70.9436
chr20,36149823,36150014,RNA583,Yes,77.2331
chr20,36508812,36508914,RNA584,Yes,0
chr20,38447466,38447623,RNA585,Yes,61.9461
chr20,41100658,41100767,RNA586,Yes,83.8045
chr20,43895023,43895468,RNA587,Yes,63.8897
chr20,44214888,44215003,RNA588,Yes,82.0959
chr20,44716624,44716739,RNA589,Yes,74.0226
chr20,44965562,44965685,RNA590,Yes,88.5602
chr20,46019730,46019848,RNA591,Yes,72.6617
chr20,47397149,47397289,RNA592,Yes,92.8628
chr20,47983982,47984313,RNA593,Yes,70.8797
chr20,47988607,47988742,RNA594,Yes,76.9449
chr20,48364889,48365197,RNA595,Yes,69.6872
chr20,50166030,50166825,RNA596,Yes,15.6683
chr20,57392279,57393034,RNA597,Yes,37.4271
chr20,58519504,58519599,RNA598,Yes,0
chr20,61079980,61080179,RNA599,Yes,71.9887
chr20,62553464,62553665,RNA600,Yes,68.6485
chr20,62664924,62665074,RNA601,Yes,84.0744
chr21,5585823,5585987,RNA602,Yes,0
chr21,5585823,5585987,RNA603,Yes,0
chr21,14825523,14825689,RNA604,Yes,70.5977
chr21,17441674,17441843,RNA605,Yes,0
chr21,20258552,20259036,RNA606,Yes,25.3703
chr21,24530664,24530767,RNA607,Yes,73.2857
chr21,25569837,25569921,RNA608,Yes,0
chr21,29500173,29500382,RNA609,Yes,90.6861
chr21,29597570,29597694,RNA610,Yes,65.0338
chr21,29748834,29749145,RNA611,Yes,53.8152
chr21,31560017,31560487,RNA612,Yes,26.6884
chr21,32960193,32960564,RNA613,Yes,66.3293
chr21,33168443,33168580,RNA614,Yes,76.3797
chr21,33266063,33266333,RNA615,Yes,4.07648
chr21,38120307,38120408,RNA616,Yes,60.5808
chr21,38122312,38122668,RNA617,Yes,68.2707
chr21,39609583,39609665,RNA618,Yes,78.1861
chr21,41688323,41688468,RNA619,Yes,83.6184
chr21,41717001,41717174,RNA620,Yes,75.7195
chr21,42614853,42616297,RNA621,Yes,35.7603
chr21,43360892,43362323,RNA622,Yes,52.8816
chr21,44490394,44491142,RNA623,Yes,81.8138
chr21,44803747,44804716,RNA624,Yes,77.601
chr21,44934934,44935197,RNA625,Yes,78.7567
chr21,45289351,45289438,RNA626,Yes,73.3496
chr22,17124655,17124771,RNA627,Yes,0
chr22,17165269,17165445,RNA628,Yes,71.8183
chr22,24439294,24439464,RNA629,Yes,85.0451
chr22,26513412,26514567,RNA630,Yes,68.547
chr22,27224230,27224308,RNA631,Yes,45.4361
chr22,27922018,27922178,RNA632,Yes,86.1729
chr22,30018617,30018745,RNA633,Yes,0
chr22,31937989,31938115,RNA634,Yes,89.7331
chr22,31973387,31973474,RNA635,Yes,63.4624
chr22,33725612,33725756,RNA636,Yes,80.685
chr22,34760355,34760495,RNA637,Yes,66.656
chr22,36870093,36870738,RNA638,Yes,70.0792
chr22,41213629,41214703,RNA639,Yes,88.1491
chr22,42091297,42091600,RNA640,Yes,7.15699
chr22,45605401,45605727,RNA641,Yes,64.1337
chr22,46042574,46042710,RNA642,Yes,81.6617
chr22,46056847,46056945,RNA643,Yes,53.8753
chr22,50209211,50209520,RNA644,Yes,71.2232
chr3,4750946,4751762,RNA645,Yes,55.9536
chr3,10763200,10763497,RNA646,Yes,68.8056
chr3,13479643,13479740,RNA647,Yes,4.88205
chr3,16539376,16539526,RNA648,Yes,51.7105
chr3,18013655,18013774,RNA649,Yes,74.718
chr3,23202864,23203207,RNA650,Yes,0.493247
chr3,25384646,25384919,RNA651,Yes,61.2757
chr3,28576273,28576496,RNA652,Yes,4.61971
chr3,36822396,36823263,RNA653,Yes,79.8442
chr3,40301237,40301396,RNA654,Yes,86.0545
chr3,42704149,42704232,RNA655,Yes,83.9699
chr3,45679046,45680071,RNA656,Yes,79.6764
chr3,46419517,46419630,RNA657,Yes,82.0113
chr3,52240175,52241097,RNA658,Yes,86.2613
chr3,63106303,63106422,RNA659,Yes,0
chr3,64799465,64799745,RNA660,Yes,75.4791
chr3,67669816,67669909,RNA661,Yes,79.3835
chr3,71292517,71292640,RNA662,Yes,88.8402
chr3,75443508,75443646,RNA663,Yes,84.9045
chr3,82185352,82185453,RNA664,Yes,69.109
chr3,107381923,107382155,RNA665,Yes,60.532
chr3,107923631,107923800,RNA666,Yes,68.1917
chr3,109109764,109109849,RNA667,Yes,74.2951
chr3,111052504,111052711,RNA668,Yes,0
chr3,112738678,112738894,RNA669,Yes,0
chr3,112803066,112803161,RNA670,Yes,85.9323
chr3,116712355,116712857,RNA671,Yes,51.6917
chr3,129317932,129318310,RNA672,Yes,67.0043
chr3,130089360,130089450,RNA673,Yes,0
chr3,130116837,130117092,RNA674,Yes,83.718
chr3,131327177,131327272,RNA675,Yes,0
chr3,132727493,132727582,RNA676,Yes,0
chr3,134326915,134327944,RNA677,Yes,45.3578
chr3,136846528,136846613,RNA678,Yes,81.5639
chr3,137774528,137774614,RNA679,Yes,0
chr3,148288935,148289043,RNA680,Yes,0
chr3,154030276,154030393,RNA681,Yes,63.2293
chr3,156751095,156751183,RNA682,Yes,66.7688
chr3,157099483,157099581,RNA683,Yes,62.8346
chr3,160026610,160026886,RNA684,Yes,81.8407
chr3,170476771,170476873,RNA685,Yes,0
chr3,176634344,176634535,RNA686,Yes,75.6003
chr3,177038362,177038450,RNA687,Yes,0
chr3,179901926,179902086,RNA688,Yes,68.6429
chr3,183452078,183452512,RNA689,Yes,89.3278
chr3,183808730,183808852,RNA690,Yes,81.4267
chr3,187447608,187447757,RNA691,Yes,71.406
chr3,193619601,193619686,RNA692,Yes,70.8271
chr3,193843078,193843225,RNA693,Yes,74.2986
chr3,194204818,194204966,RNA694,Yes,72.1828
chr3,194305757,194306027,RNA695,Yes,71.084
chr3,194589021,194589142,RNA696,Yes,84.797
chr3,194644675,194645407,RNA697,Yes,86.5627
chr3,195152242,195152856,RNA698,Yes,78.3405
chr3,198155622,198155772,RNA699,Yes,46.5523
chr4,4544738,4544907,RNA700,Yes,87.4827
chr4,5526195,5526333,RNA701,Yes,54.3158
chr4,9050287,9050737,RNA702,Yes,78.1084
chr4,12243052,12243178,RNA703,Yes,68.094
chr4,14127077,14127258,RNA704,Yes,0
chr4,17588318,17588424,RNA705,Yes,0
chr4,25197468,25198505,RNA706,Yes,88.0428
chr4,29008674,29008747,RNA707,Yes,53.3872
chr4,29215288,29215486,RNA708,Yes,58.6617
chr4,31557499,31557594,RNA709,Yes,0
chr4,32146052,32146267,RNA710,Yes,82.3045
chr4,34125801,34125940,RNA711,Yes,0
chr4,38569087,38569252,RNA712,Yes,0
chr4,39641694,39641792,RNA713,Yes,71.0865
chr4,41882480,41883771,RNA714,Yes,26.316
chr4,43458580,43458809,RNA715,Yes,64.3966
chr4,52660892,52661498,RNA716,Yes,85.8957
chr4,55378584,55378703,RNA717,Yes,0
chr4,56702314,56702489,RNA718,Yes,89.3571
chr4,61144761,61144988,RNA719,Yes,66.1692
chr4,64926592,64926732,RNA720,Yes,0
chr4,75084589,75085020,RNA721,Yes,58.7951
chr4,75996106,75996744,RNA722,Yes,71.7951
chr4,86119984,86120601,RNA723,Yes,69.1654
chr4,86933394,86933542,RNA724,Yes,0
chr4,88311796,88311871,RNA725,Yes,70.6203
chr4,102840709,102840783,RNA726,Yes,82.797
chr4,108173419,108173519,RNA727,Yes,1.53759
chr4,111828927,111829028,RNA728,Yes,0
chr4,117361401,117361506,RNA729,Yes,0
chr4,128466608,128466772,RNA730,Yes,87.6805
chr4,132644708,132644842,RNA731,Yes,54.6692
chr4,133096736,133096813,RNA732,Yes,61.9637
chr4,134455294,134455524,RNA733,Yes,55.7895
chr4,135114700,135114819,RNA734,Yes,50.7143
chr4,135867836,135867931,RNA735,Yes,0
chr4,138090834,138090980,RNA736,Yes,26.9211
chr4,139453685,139454941,RNA737,Yes,1.05882
chr4,139623101,139624066,RNA738,Yes,66.911
chr4,146111311,146111484,RNA739,Yes,72.6617
chr4,173530967,173531078,RNA740,Yes,17.968
chr4,176880067,176880600,RNA741,Yes,74.5785
chr4,177732367,177732479,RNA742,Yes,61.0602
chr4,181155613,181155739,RNA743,Yes,74.9079
chr4,181264945,181265497,RNA744,Yes,37.4433
chr4,183497560,183497669,RNA745,Yes,88.7068
chr4,184509237,184509325,RNA746,Yes,80.5038
chr4,184850495,184850599,RNA747,Yes,79.4499
chr4,187208787,187209047,RNA748,Yes,0
chr4,187665762,187665838,RNA749,Yes,0
chr4,188456663,188456762,RNA750,Yes,74.4436
chr4,189884660,189884867,RNA751,Yes,69.297
chr4,189937197,189937333,RNA752,Yes,76.1974
chr5,472679,474134,RNA753,Yes,0.674466
chr5,1884480,1884758,RNA754,Yes,13.9887
chr5,5038670,5038798,RNA755,Yes,74.0883
chr5,9548990,9549149,RNA756,Yes,70.6053
chr5,9857392,9857609,RNA757,Yes,70.5865
chr5,15243649,15243767,RNA758,Yes,68.0526
chr5,16141012,16141735,RNA759,Yes,59.2712
chr5,17477615,17477756,RNA760,Yes,62.4674
chr5,17811452,17811549,RNA761,Yes,81.1278
chr5,20614677,20615096,RNA762,Yes,61.1241
chr5,29145748,29145874,RNA763,Yes,0
chr5,35939723,35939991,RNA764,Yes,63.4875
chr5,36221538,36221901,RNA765,Yes,0
chr5,36705680,36705851,RNA766,Yes,73.1767
chr5,37250397,37250646,RNA767,Yes,69.7619
chr5,37872352,37872465,RNA768,Yes,0
chr5,38427092,38427318,RNA769,Yes,76.9906
chr5,40241435,40241556,RNA770,Yes,79.4314
chr5,43044443,43045268,RNA771,Yes,50.9711
chr5,44500541,44500651,RNA772,Yes,83.2331
chr5,61252709,61252889,RNA773,Yes,70.1942
chr5,61735377,61735526,RNA774,Yes,73.8111
chr5,80485466,80485561,RNA775,Yes,88.9455
chr5,82852010,82852158,RNA776,Yes,78.302
chr5,95856878,95856981,RNA777,Yes,85.2932
chr5,97881430,97881567,RNA778,Yes,0
chr5,98998653,98998735,RNA779,Yes,0
chr5,109883871,109883970,RNA780,Yes,81.2895
chr5,111669419,111669635,RNA781,Yes,77.0288
chr5,115958429,115958601,RNA782,Yes,81.1974
chr5,116590975,116591102,RNA783,Yes,0
chr5,119020076,119020240,RNA784,Yes,66.2688
chr5,132332188,132332402,RNA785,Yes,90.9398
chr5,132419823,132419940,RNA786,Yes,2.30263
chr5,141050879,141050979,RNA787,Yes,0
chr5,142756733,142756830,RNA788,Yes,70.8684
chr5,147179911,147180085,RNA789,Yes,66.1335
chr5,149064250,149064358,RNA790,Yes,0
chr5,154443362,154443480,RNA791,Yes,85.2755
chr5,160935990,160936109,RNA792,Yes,73.3195
chr5,172557867,172558095,RNA793,Yes,69.7068
chr5,174427639,174427750,RNA794,Yes,68.6147
chr5,179860030,179861282,RNA795,Yes,73.4592
chr5,180685649,180686543,RNA796,Yes,70.2282
chr5,181193342,181193467,RNA797,Yes,84.4868
chr6,182365,182710,RNA798,Yes,61.312
chr6,2248837,2248926,RNA799,Yes,91.6898
chr6,4489127,4489295,RNA800,Yes,82.8224
chr6,12585104,12585843,RNA801,Yes,64.7542
chr6,13486681,13486771,RNA802,Yes,0.503759
chr6,21668647,21668899,RNA803,Yes,62.9023
chr6,22717721,22718265,RNA804,Yes,53.5987
chr6,27702314,27702417,RNA805,Yes,88.4511
chr6,28986677,28986879,RNA806,Yes,85.7425
chr6,29290126,29290440,RNA807,Yes,56.1776
chr6,30518713,30519580,RNA808,Yes,84.2547
chr6,30743234,30743673,RNA809,Yes,6.83016
chr6,30847036,30847149,RNA810,Yes,64.2444
chr6,31174238,31174498,RNA811,Yes,48.3045
chr6,31400054,31400982,RNA812,Yes,1.1296
chr6,31494254,31495694,RNA813,Yes,3.31318
chr6,31837236,31837435,RNA814,Yes,0
chr6,33144854,33144946,RNA815,Yes,75.3308
chr6,34697159,34697471,RNA816,Yes,13.2188
chr6,38482067,38482527,RNA817,Yes,63.7165
chr6,43848761,43848869,RNA818,Yes,0
chr6,43999218,43999291,RNA819,Yes,90.0588
chr6,52579375,52579609,RNA820,Yes,90.7632
chr6,54047292,54047632,RNA821,Yes,81.2632
chr6,56861828,56861915,RNA822,Yes,88.6917
chr6,70413837,70414071,RNA823,Yes,0.740359
chr6,76586448,76586566,RNA824,Yes,0
chr6,81814029,81814419,RNA825,Yes,90.9812
chr6,84444387,84444500,RNA826,Yes,78.4173
chr6,96369381,96369500,RNA827,Yes,64.1541
chr6,105147276,105147380,RNA828,Yes,0
chr6,106696275,106696400,RNA829,Yes,77.0545
chr6,111574621,111574802,RNA830,Yes,0
chr6,111901743,111901850,RNA831,Yes,82.5226
chr6,113433337,113433775,RNA832,Yes,29.9408
chr6,116463619,116464335,RNA833,Yes,75.5
chr6,124920188,124920355,RNA834,Yes,83.6429
chr6,133506079,133506153,RNA835,Yes,82.4812
chr6,134447934,134448043,RNA836,Yes,0
chr6,135642193,135642276,RNA837,Yes,0
chr6,137672020,137672098,RNA838,Yes,62.9135
chr6,137945669,137946109,RNA839,Yes,65.4229
chr6,137951141,137951803,RNA840,Yes,72.4264
chr6,138694393,138694547,RNA841,Yes,74.4586
chr6,138750128,138750249,RNA842,Yes,85.6429
chr6,146844319,146844452,RNA843,Yes,79.8434
chr6,149032525,149033076,RNA844,Yes,50.6872
chr6,149243626,149244001,RNA845,Yes,78.7932
chr6,149919187,149919508,RNA846,Yes,75.4593
chr6,158820472,158820593,RNA847,Yes,0
chr6,159167249,159167477,RNA848,Yes,74.482
chr6,159243186,159243329,RNA849,Yes,0
chr6,165987529,165988835,RNA850,Yes,3.06257
chr6,167787314,167787460,RNA851,Yes,82.9756
chr7,148532,148618,RNA852,Yes,92.7274
chr7,294233,294422,RNA853,Yes,52.5545
chr7,607865,608502,RNA854,Yes,77.1762
chr7,1694178,1695454,RNA855,Yes,62.2117
chr7,5072362,5072497,RNA856,Yes,26.0129
chr7,7552159,7552246,RNA857,Yes,81.4023
chr7,7950672,7950770,RNA858,Yes,0
chr7,16237309,16237413,RNA859,Yes,72.4286
chr7,20329367,20329459,RNA860,Yes,27.422
chr7,26376431,26376980,RNA861,Yes,4.24564
chr7,26399246,26399652,RNA862,Yes,12.3481
chr7,27099098,27099366,RNA863,Yes,27.1537
chr7,28996165,28996251,RNA864,Yes,83.5865
chr7,30402912,30403022,RNA865,Yes,90.7218
chr7,39767404,39767670,RNA866,Yes,90.0019
chr7,41710598,41710782,RNA867,Yes,0
chr7,42672785,42672971,RNA868,Yes,0
chr7,44039894,44041102,RNA869,Yes,12.6324
chr7,47818026,47818195,RNA870,Yes,0
chr7,64027791,64027866,RNA871,Yes,0
chr7,65648335,65648421,RNA872,Yes,0.56391
chr7,66382237,66382340,RNA873,Yes,90.6015
chr7,66495255,66495474,RNA874,Yes,88.4837
chr7,74062210,74063337,RNA875,Yes,66.0038
chr7,76551420,76551522,RNA876,Yes,25.4211
chr7,79454886,79455007,RNA877,Yes,0
chr7,87151750,87151985,RNA878,Yes,6.69486
chr7,92138767,92138951,RNA879,Yes,81.3008
chr7,94380307,94380435,RNA880,Yes,0
chr7,100852514,100852779,RNA881,Yes,0.417514
chr7,101300769,101301346,RNA882,Yes,75.0414
chr7,101310484,101311338,RNA883,Yes,78.9797
chr7,106777542,106777732,RNA884,Yes,62.609
chr7,107744373,107745023,RNA885,Yes,1.8356
chr7,108884427,108884702,RNA886,Yes,0
chr7,112618820,112619037,RNA887,Yes,44.3045
chr7,116954461,116954679,RNA888,Yes,3.65461
chr7,128457201,128457299,RNA889,Yes,0
chr7,130914962,130915102,RNA890,Yes,82.8402
chr7,131311129,131311259,RNA891,Yes,0
chr7,143380266,143381220,RNA892,Yes,0.549389
chr7,143415068,143415199,RNA893,Yes,0
chr7,149870242,149870396,RNA894,Yes,89.4361
chr7,151411228,151411312,RNA895,Yes,53.906
chr7,151807372,151807635,RNA896,Yes,74.973
chr7,155359900,155359993,RNA897,Yes,53.0815
chr7,155395046,155395207,RNA898,Yes,62.9793
chr7,157015889,157016424,RNA899,Yes,23.7758
chr7,157855927,157856130,RNA900,Yes,55.4749
chr7,159016458,159017646,RNA901,Yes,79.1089
chr8,1764433,1765399,RNA902,Yes,13.0332
chr8,8134652,8134790,RNA903,Yes,25.7481
chr8,8422397,8423013,RNA904,Yes,65.9699
chr8,8458409,8458526,RNA905,Yes,85.5996
chr8,11267789,11267921,RNA906,Yes,76.9962
chr8,11347297,11348189,RNA907,Yes,3.28289
chr8,12195891,12196238,RNA908,Yes,4.88346
chr8,12817963,12818291,RNA909,Yes,62.5769
chr8,23341026,23341149,RNA910,Yes,88.6063
chr8,24491860,24491949,RNA911,Yes,80.9549
chr8,29724877,29725144,RNA912,Yes,75.516
chr8,29790332,29790447,RNA913,Yes,42.6278
chr8,29923037,29923321,RNA914,Yes,77.9211
chr8,38516409,38516512,RNA915,Yes,77.5639
chr8,42263329,42263472,RNA916,Yes,88.4643
chr8,51913057,51913180,RNA917,Yes,57.2293
chr8,56520121,56520567,RNA918,Yes,72.9248
chr8,65172334,65172440,RNA919,Yes,65.9962
chr8,68306518,68306598,RNA920,Yes,70.2556
chr8,69836639,69837833,RNA921,Yes,66.9312
chr8,70651813,70651894,RNA922,Yes,60.9323
chr8,73438932,73439104,RNA923,Yes,87.3102
chr8,76616322,76616528,RNA924,Yes,0
chr8,91069579,91069822,RNA925,Yes,0.59296
chr8,103132593,103133357,RNA926,Yes,67.1994
chr8,122671268,122671377,RNA927,Yes,69.5921
chr8,123182526,123183041,RNA928,Yes,56.7043
chr8,124047557,124048181,RNA929,Yes,88.5752
chr8,127890589,127890998,RNA930,Yes,77.9135
chr8,136536977,136537059,RNA931,Yes,65.9436
chr8,141256441,141256817,RNA932,Yes,86.6889
chr8,143018160,143018630,RNA933,Yes,6.2886
chr8,143042958,143043087,RNA934,Yes,54.4004
chr9,2536359,2536512,RNA935,Yes,0
chr9,3186918,3187035,RNA936,Yes,35.6917
chr9,4679309,4679457,RNA937,Yes,0.360902
chr9,16215216,16215343,RNA938,Yes,60.8108
chr9,21476899,21477022,RNA939,Yes,68.3609
chr9,25780416,25780617,RNA940,Yes,0
chr9,26092360,26092447,RNA941,Yes,0
chr9,33738288,33738414,RNA942,Yes,2.12782
chr9,34582335,34583072,RNA943,Yes,78.912
chr9,34989159,34989684,RNA944,Yes,0.727846
chr9,38621832,38623280,RNA945,Yes,11.1333
chr9,40324550,40324802,RNA946,Yes,0
chr9,41102731,41102954,RNA947,Yes,14.5714
chr9,41698840,41699018,RNA948,Yes,3.88883
chr9,62542381,62542812,RNA949,Yes,50.9762
chr9,66976529,66977624,RNA950,Yes,57.1795
chr9,69304936,69305078,RNA951,Yes,0
chr9,69820650,69821512,RNA952,Yes,20.3366
chr9,77177626,77177777,RNA953,Yes,0.334336
chr9,81747968,81748079,RNA954,Yes,78.2531
chr9,83712498,83713493,RNA955,Yes,74.7976
chr9,88628257,88628996,RNA956,Yes,71.1905
chr9,90501639,90501781,RNA957,Yes,71.5827
chr9,92152736,92152864,RNA958,Yes,0
chr9,94175865,94176268,RNA959,Yes,54.0677
chr9,96247223,96247335,RNA960,Yes,91.0789
chr9,98916447,98917817,RNA961,Yes,56.0094
chr9,106638159,106638252,RNA962,Yes,80.0338
chr9,112484456,112484624,RNA963,Yes,77.6936
chr9,113110910,113111016,RNA964,Yes,0.125313
chr9,115904371,115904642,RNA965,Yes,75.4436
chr9,116288676,116288853,RNA966,Yes,76.3045
chr9,125745416,125745598,RNA967,Yes,75.8628
chr9,128472933,128473291,RNA968,Yes,87.6735
chr9,129208869,129209236,RNA969,Yes,61.5386
chr9,129493478,129493595,RNA970,Yes,74.7707
chr9,135344021,135344453,RNA971,Yes,15.418
chr9,135468088,135468709,RNA972,Yes,71.65
chr9,137031998,137033231,RNA973,Yes,60.5511
chr9,137617934,137618191,RNA974,Yes,10.0236
chr9,138217417,138217535,RNA975,Yes,46.2086
chrX,320208,321319,RNA976,Yes,25.772
chrX,2614717,2615422,RNA977,Yes,42.6098
chrX,2905568,2906122,RNA978,Yes,83.0414
chrX,3272297,3272372,RNA979,Yes,0
chrX,11106901,11106990,RNA980,Yes,0
chrX,12906190,12906306,RNA981,Yes,77.9828
chrX,18893205,18893338,RNA982,Yes,86.916
chrX,30835197,30835295,RNA983,Yes,0
chrX,41276089,41276777,RNA984,Yes,3.57886
chrX,43953319,43953402,RNA985,Yes,69.6673
chrX,46327550,46328081,RNA986,Yes,27.6724
chrX,48066310,48067308,RNA987,Yes,66.5695
chrX,66017065,66017189,RNA988,Yes,0
chrX,73944584,73944662,RNA989,Yes,0.309211
chrX,74031595,74031742,RNA990,Yes,81.8278
chrX,115520484,115520610,RNA991,Yes,73.0038
chrX,115843090,115843181,RNA992,Yes,27.0451
chrX,120120852,120121139,RNA993,Yes,74.1602
chrX,131709497,131709641,RNA994,Yes,0
chrX,134950200,134950535,RNA995,Yes,78.2025
chrX,136640774,136640873,RNA996,Yes,74.1748
chrX,137564331,137564859,RNA997,Yes,17.0848
chrX,149940659,149940886,RNA998,Yes,14.257
chrX,154428128,154428373,RNA999,Yes,57.9214
chrX,156016662,156017723,RNA1000,Yes,20.1776
