Chromosome,Start,End,ID,Functional,chrm_acc_SumSignal,chrm_acc_MaxSignal,chrm_acc_MaxScaledSignal
chr17,48573837,48574014,RNA407,Yes,26.3751,8.64559,2.97955
chr17,50145113,50145245,RNA408,Yes,142.723,9.79936,6.1507
chr17,51079584,51079704,RNA409,Yes,0,0,0
chr17,61457537,61457631,RNA410,Yes,79.574,5.80599,5.80599
chr17,62801646,62801752,RNA411,Yes,93.284,11.43765,11.4376
chr17,63009537,63009626,RNA412,Yes,0,0,0
chr17,63910745,63910924,RNA413,Yes,7.005,3.03249,2.15154
chr17,63972352,63972470,RNA414,Yes,1.0685,0.440346,0.285986
chr17,63998707,63998782,RNA415,Yes,2459.12,23.98145,23.9814
chr17,67018189,67018272,RNA416,Yes,170.804,10.40060,10.4006
chr17,68514987,68515119,RNA417,Yes,263.575,15.4157,15.4157
chr17,74964483,74964632,RNA418,Yes,10.8985,2.35795,2.35795
chr17,75042529,75042659,RNA419,Yes,0,0,0
chr17,75089151,75089304,RNA420,Yes,715.495,15.96685,15.9669
chr17,76212364,76212482,RNA421,Yes,0.247389,0.136439,0.087876
chr17,78190970,78191060,RNA422,Yes,3.28356,2.12241,2.12241
chr17,80220916,80221115,RNA423,Yes,3134.63,19.55871,18.2923
chr17,81166677,81166844,RNA424,Yes,167.794,7.90720,7.9072
chr17,81512232,81512360,RNA425,Yes,452.565,13.17834,11.8441
chr17,81685605,81685689,RNA426,Yes,1.0324,0.709942,0.431053
chr17,81890689,81890820,RNA427,Yes,7.89869,6.82722,1.37472
chr17,81917830,81917967,RNA428,Yes,5025.16,28.21032,28.2103
chr17,82419749,82419883,RNA429,Yes,31.8633,3.62274,3.48331
chr18,606978,607099,RNA430,Yes,0.116085,0.116085,0.116085
chr18,3253233,3253428,RNA431,Yes,3.98933,2.62989,2.62989
chr18,36033708,36033837,RNA432,Yes,385.997,6.78953,6.78953
chr18,37485525,37485607,RNA433,Yes,1703.36,19.09091,19.0909
chr18,46105194,46105368,RNA434,Yes,255.222,22.07734,19.0913
chr18,46649155,46649269,RNA435,Yes,77.9821,14.46529,14.4653
chr18,50819581,50819702,RNA436,Yes,3776.85,36.50921,36.5092
chr18,50895809,50895928,RNA437,Yes,75.8405,9.16944,7.5513
chr18,76849526,76849668,RNA438,Yes,0.198292,0.260717,0.198292
chr18,79695225,79695308,RNA439,Yes,52.8679,7.11665,7.11665
chr19,890963,891149,RNA440,Yes,12.5042,3.20301,1.75458
chr19,1242456,1242609,RNA441,Yes,31.7152,3.02673,3.02673
chr19,3110149,3110333,RNA442,Yes,10.3226,1.91559,1.91559
chr19,3543235,3543473,RNA443,Yes,347.077,8.56302,8.56302
chr19,3586495,3586680,RNA444,Yes,617.991,11.50640,11.5064
chr19,4453930,4454093,RNA445,Yes,14.1466,1.92797,1.84017
chr19,5286050,5286234,RNA446,Yes,2.36731,1.54353,1.54353
chr19,5626405,5626489,RNA447,Yes,0.0212164,0.19802,0.0212164
chr19,6374203,6374376,RNA448,Yes,32.1705,1.7547,1.56393
chr19,6458198,6458324,RNA449,Yes,16.0587,4.23729,1.8579
chr19,9364862,9364948,RNA450,Yes,0,0,0
chr19,9619432,9619582,RNA451,Yes,0,0,0
chr19,9660720,9660874,RNA452,Yes,4.51615,2.16045,2.16045
chr19,11100223,11100345,RNA453,Yes,9.48812,1.23972,1.23972
chr19,11149094,11149238,RNA454,Yes,29.0139,5.02616,5.02616
chr19,11298142,11298339,RNA455,Yes,2.28007,2.93878,1.67078
chr19,11383097,11383232,RNA456,Yes,338.981,10.22359,10.2236
chr19,12807008,12807079,RNA457,Yes,2144.47,25.00000,23.9742
chr19,13937785,13938006,RNA458,Yes,776.616,14.08072,14.0807
chr19,15052206,15052278,RNA459,Yes,0,0,0
chr19,15124925,15125069,RNA460,Yes,4919.8,20.84906,20.8491
chr19,15615616,15615814,RNA461,Yes,11.6866,7.18990,2.48963
chr19,17420313,17420411,RNA462,Yes,5806.63,33.82322,33.8232
chr19,19096091,19096205,RNA463,Yes,23.6945,3.25823,2.97242
chr19,19599292,19599365,RNA464,Yes,447.221,11.22571,11.2257
chr19,20024250,20024376,RNA465,Yes,0,0,0
chr19,20934024,20934150,RNA466,Yes,0,0,0
chr19,33215769,33215973,RNA467,Yes,8.74359,2.40642,1.88182
chr19,35526644,35526877,RNA468,Yes,1.10562,2.74644,0.931196
chr19,35629520,35629673,RNA469,Yes,495.074,26.25696,23.9145
chr19,36008217,36008367,RNA470,Yes,613.515,18.34485,18.3449
chr19,36111369,36111433,RNA471,Yes,13.3373,5.03869,5.03869
chr19,37470304,37470387,RNA472,Yes,7.33363,1.69939,1.69939
chr19,38391946,38392114,RNA473,Yes,8.50132,1.66077,1.12695
chr19,38403338,38403486,RNA474,Yes,8088.92,29.68610,29.6861
chr19,39734997,39735073,RNA475,Yes,0.0808869,0.0808869,0.0808869
chr19,40224722,40224811,RNA476,Yes,31.5652,6.65549,6.65549
chr19,40849818,40849980,RNA477,Yes,16.609,7.37893,7.37893
chr19,40880479,40880628,RNA478,Yes,15.5058,2.93306,2.93306
chr19,41116178,41116359,RNA479,Yes,9.28874,2.57970,2.47813
chr19,41363432,41363523,RNA480,Yes,796.113,17.53703,17.537
chr19,42301950,42302039,RNA481,Yes,3753.79,21.52745,19.141
chr19,43828202,43828281,RNA482,Yes,0.565512,0.488857,0.358908
chr19,43988459,43988558,RNA483,Yes,0,0,0
chr19,44055109,44055191,RNA484,Yes,0,0,0
chr19,44213090,44213244,RNA485,Yes,3698.22,26.35797,23.6364
chr19,44264314,44264375,RNA486,Yes,0,0,0
chr19,44751227,44751380,RNA487,Yes,5.39243,0.716912,0.674696
chr19,47503423,47503502,RNA488,Yes,63.7893,10.94767,10.9477
chr19,47834409,47834543,RNA489,Yes,15.048,3.65491,3.65491
chr19,48249751,48249847,RNA490,Yes,5714.88,33.1593,30.0506
chr19,48271245,48271449,RNA491,Yes,4908.23,19.59565,19.5956
chr19,48365736,48365935,RNA492,Yes,9.06539,1.46811,1.06235
chr19,48390424,48390524,RNA493,Yes,1325.9,20.48569,17.4152
chr19,48587229,48587437,RNA494,Yes,2.80215,2.32967,2.13926
chr19,48867537,48867626,RNA495,Yes,129.905,6.15742,6.15742
chr19,48935000,48935111,RNA496,Yes,57.404,8.58896,8.58896
chr19,49114849,49114967,RNA497,Yes,521.151,10.30487,9.04534
chr19,49436549,49436801,RNA498,Yes,271.084,12.92135,8.25628
chr19,49878143,49878241,RNA499,Yes,6318.62,12.58911,12.3511
chr19,50362172,50362313,RNA500,Yes,9.57686,1.71076,1.71076
chr19,50656050,50656122,RNA501,Yes,0.00936797,0.337247,0.00936797
chr19,51372161,51372307,RNA502,Yes,6.23247,0.992482,0.794248
chr19,51900093,51900294,RNA503,Yes,0,0,0
chr19,55080772,55080854,RNA504,Yes,4635.91,19.87392,19.8739
chr19,55178963,55179086,RNA505,Yes,3161.33,22.40166,21.183
chr19,55649002,55649077,RNA506,Yes,45.0837,3.73177,3.73177
chr19,55832826,55832915,RNA507,Yes,2.76346,1.62614,1.62614
chr19,56462338,56462429,RNA508,Yes,0.1631,0.1631,0.1631
chr19,57504657,57504786,RNA509,Yes,0.00385535,0.08289,0.00385535
chr19,57723214,57723340,RNA510,Yes,0.462975,0.161194,0.114095
chr19,58229468,58229570,RNA511,Yes,3995.88,26.30324,25.2449
chr19,58409941,58410091,RNA512,Yes,7.51751,2.59410,2.5941
chr19,58469180,58469306,RNA513,Yes,1.68532,1.82102,0.532542
chr2,8826986,8827129,RNA514,Yes,5.5397,4.02647,3.80121
chr2,9845220,9845318,RNA515,Yes,1.09516,0.825705,0.657194
chr2,17745827,17745951,RNA516,Yes,0,0,0
chr2,20645340,20645505,RNA517,Yes,9.10252,1.15639,1.12135
chr2,24124330,24124460,RNA518,Yes,88.8147,15.41751,14.3501
chr2,24564295,24564430,RNA519,Yes,0.254221,0.403762,0.254221
chr2,24584476,24584560,RNA520,Yes,0,0,0
chr2,25313913,25314161,RNA521,Yes,518.096,22.82398,18.8759
chr2,25956343,25956444,RNA522,Yes,28.8949,6.44036,2.93323
chr2,26414344,26414431,RNA523,Yes,189.84,19.89157,19.8916
chr2,27128441,27128601,RNA524,Yes,14.8328,2.70812,2.70812
chr2,32087492,32087578,RNA525,Yes,0.025023,0.126587,0.025023
chr2,32630523,32630700,RNA526,Yes,0,0,0
chr2,36925105,36925208,RNA527,Yes,0,0,0
chr2,37191157,37191253,RNA528,Yes,1.40995,2.94251,1.40995
chr2,37198494,37198672,RNA529,Yes,21.1852,5.21007,4.47832
chr2,45843000,45843063,RNA530,Yes,243.439,22.94056,22.9406
chr2,48451008,48451076,RNA531,Yes,111.373,11.00751,11.0075
chr2,53973713,53973810,RNA532,Yes,0.286618,0.819357,0.134813
chr2,54334817,54335024,RNA533,Yes,0,0,0
chr2,61011765,61011905,RNA534,Yes,209.983,11.99315,11.9931
chr2,61533772,61533903,RNA535,Yes,0,0,0
chr2,63051249,63051317,RNA536,Yes,393.484,18.63530,18.6353
chr2,63594488,63594586,RNA537,Yes,23.9959,8.69676,8.69676
chr2,66437737,66437963,RNA538,Yes,207.446,4.88338,4.5283
chr2,69374006,69374113,RNA539,Yes,0,0,0
chr2,70787649,70787801,RNA540,Yes,0,0,0
chr2,73058528,73058596,RNA541,Yes,29.9154,4.39845,3.59366
chr2,73230113,73230213,RNA542,Yes,0.674283,0.173672,0.173672
chr2,86620330,86620469,RNA543,Yes,0.275072,0.241849,0.139194
chr2,87818559,87818623,RNA544,Yes,0,0,0
chr2,88084316,88084492,RNA545,Yes,0.751145,0.224722,0.18602
chr2,96032297,96032419,RNA546,Yes,0.619257,1.92255,0.171487
chr2,96547402,96547517,RNA547,Yes,220.164,13.08052,13.0805
chr2,96797012,96797155,RNA548,Yes,2.86673,0.373684,0.352779
chr2,96825058,96825201,RNA549,Yes,25.7503,3.93195,3.93195
chr2,97091462,97091712,RNA550,Yes,2.66075,2.66075,2.66075
chr2,98518964,98519025,RNA551,Yes,29.348,13.43062,3.41251
chr2,102762587,102762686,RNA552,Yes,61.5041,14.95470,14.9547
chr2,108381762,108381887,RNA553,Yes,0,0,0
chr2,112485917,112485995,RNA554,Yes,0.142594,0.102282,0.0786785
chr2,112912963,112913094,RNA555,Yes,0.655801,0.146978,0.146978
chr2,120797291,120797468,RNA556,Yes,85.9823,12.22418,12.2242
chr2,124221705,124221809,RNA557,Yes,0,0,0
chr2,128097429,128097564,RNA558,Yes,0,0,0
chr2,130196149,130196371,RNA559,Yes,640.729,13.87814,13.8781
chr2,144517278,144517419,RNA560,Yes,5707.46,18.68903,18.689
chr2,148690214,148690373,RNA561,Yes,0,0,0
chr2,151255533,151255743,RNA562,Yes,0,0,0
chr2,151410414,151410527,RNA563,Yes,12803.3,25.34934,25.2529
chr2,158533180,158533316,RNA564,Yes,49.7376,17.56286,17.5629
chr2,165949595,165949724,RNA565,Yes,0.799733,0.331991,0.331991
chr2,172061498,172061655,RNA566,Yes,0.224868,0.128662,0.128662
chr2,175181355,175181466,RNA567,Yes,11454.4,29.65578,29.6558
chr2,177215539,177215661,RNA568,Yes,0,0,0
chr2,178804552,178804655,RNA569,Yes,295.059,17.32595,14.0367
chr2,183128287,183128457,RNA570,Yes,0.0876275,0.0876275,0.0876275
chr2,196058054,196058116,RNA571,Yes,0,0,0
chr2,197498675,197498850,RNA572,Yes,27.5595,12.30399,5.07768
chr2,202220032,202220106,RNA573,Yes,0,0,0
chr2,202870530,202870656,RNA574,Yes,275.853,18.13594,16.9845
chr2,202917877,202918043,RNA575,Yes,0,0,0
chr2,206063151,206063244,RNA576,Yes,18.307,12.78498,11.1353
chr2,215996306,215996465,RNA577,Yes,0.0333169,0.0715863,0.0333169
chr2,218269382,218269534,RNA578,Yes,17.137,13.30294,1.44732
chr2,218672741,218672913,RNA579,Yes,23.4744,19.56658,9.10073
chr2,219217670,219217807,RNA580,Yes,1359.75,17.76468,15.229
chr2,219230228,219230405,RNA581,Yes,4729.23,29.26134,29.2613
chr2,226838073,226838154,RNA582,Yes,21.7771,5.46508,3.36223
chr2,227491547,227491640,RNA583,Yes,11.3486,1.33544,1.33544
chr20,3854558,3854741,RNA584,Yes,1076.98,22.83020,18.4099
chr20,5604364,5604440,RNA585,Yes,0,0,0
chr20,18593731,18593821,RNA586,Yes,1.15663,2.58410,1.11978
chr20,21132097,21132159,RNA587,Yes,0,0,0
chr20,24957287,24957459,RNA588,Yes,14.5076,4.53319,4.53319
chr20,32651733,32651981,RNA589,Yes,42.9201,6.39968,2.72388
chr20,33606956,33607099,RNA590,Yes,0.0707931,0.0973405,0.0707931
chr20,34705358,34705474,RNA591,Yes,375.7,7.58123,7.58123
chr20,35617136,35617240,RNA592,Yes,732.581,11.72439,11.7244
chr20,37184180,37184373,RNA593,Yes,3.00553,2.73141,1.7832
chr20,38750010,38750239,RNA594,Yes,0.0570348,0.109756,0.0570348
chr20,43673806,43673899,RNA595,Yes,6.71732,3.55497,3.55497
chr20,44771275,44771413,RNA596,Yes,12.7686,2.44657,2.44657
chr20,44972078,44972158,RNA597,Yes,0,0,0
chr20,45308143,45308251,RNA598,Yes,666.293,15.77421,15.7742
chr20,46121820,46121898,RNA599,Yes,4.13216,11.79315,0.610697
chr20,49656568,49656702,RNA600,Yes,605.491,16.89537,16.8954
chr20,51729834,51729978,RNA601,Yes,16.3811,2.90997,2.66747
chr20,58223052,58223182,RNA602,Yes,0.274464,0.218482,0.181508
chr20,59932062,59932154,RNA603,Yes,30.3395,6.72414,6.72414
chr20,62124617,62124780,RNA604,Yes,1.93652,0.698079,0.698079
chr20,62193416,62193624,RNA605,Yes,70.5333,6.13649,6.13649
chr20,62362400,62362552,RNA606,Yes,93.1772,4.19169,4.19169
chr20,63295098,63295189,RNA607,Yes,23.0992,2.50427,2.50427
chr20,63534152,63534315,RNA608,Yes,277.663,7.88412,7.88412
chr20,63619267,63619454,RNA609,Yes,44.5999,4.00668,3.68524
chr20,63869296,63869366,RNA610,Yes,0,0,0
chr20,63967830,63967952,RNA611,Yes,26.0859,3.15595,1.13821
chr20,63977225,63977406,RNA612,Yes,15.8125,1.687,1.23962
chr20,63983047,63983215,RNA613,Yes,2.32949,0.869347,0.501944
chr21,13615123,13615237,RNA614,Yes,0,0,0
chr21,28882985,28883071,RNA615,Yes,0,0,0
chr21,36058816,36058924,RNA616,Yes,0.0857852,0.0865869,0.0857852
chr21,37069552,37069624,RNA617,Yes,0,0,0
chr21,39390698,39390863,RNA618,Yes,2.65001,2.90909,2.18623
chr21,39444135,39444201,RNA619,Yes,0.755723,0.3492,0.3492
chr21,42349881,42350030,RNA620,Yes,17.0025,5.53910,1.60372
chr21,42492758,42492863,RNA621,Yes,0,0,0
chr22,15695371,15695485,RNA622,Yes,0,0,0
chr22,17619461,17619526,RNA623,Yes,0,0,0
chr22,17655662,17655832,RNA624,Yes,101.579,15.89678,15.8968
chr22,21945843,21946108,RNA625,Yes,9.15688,9.87144,4.17208
chr22,29754749,29754863,RNA626,Yes,0.283423,0.208235,0.15161
chr22,30741161,30741369,RNA627,Yes,32.8721,4.24839,4.14585
chr22,31124845,31124906,RNA628,Yes,9.09329,3.05466,3.05466
chr22,35617163,35617265,RNA629,Yes,268.072,8.74904,8.265
chr22,37144085,37144205,RNA630,Yes,12.7763,5.07659,4.38364
chr22,37676986,37677065,RNA631,Yes,3390.78,21.70503,21.705
chr22,37697588,37697696,RNA632,Yes,496.482,24.98668,22.4629
chr22,38828287,38828512,RNA633,Yes,7.08621,1.31586,1.27706
chr22,39415006,39415142,RNA634,Yes,880.839,20.35819,19.1605
chr22,39532395,39532523,RNA635,Yes,2730.22,19.68699,18.956
chr22,40117055,40117128,RNA636,Yes,940.407,29.43501,29.435
chr22,40594674,40594735,RNA637,Yes,50.3004,7.92478,6.21209
chr22,42143410,42143581,RNA638,Yes,225.621,8.28161,7.70285
chr22,42518005,42518147,RNA639,Yes,0.822259,0.449981,0.26371
chr22,42847514,42847632,RNA640,Yes,1.4739,0.194687,0.194687
chr22,43841802,43841932,RNA641,Yes,14.6556,2.72727,2.72727
chr22,43963286,43963396,RNA642,Yes,0,0,0
chr22,46720902,46721015,RNA643,Yes,0.131132,0.279584,0.131132
chr3,3108550,3108691,RNA644,Yes,8.06239,3.11227,3.06812
chr3,14129412,14129561,RNA645,Yes,5.37872,1.03803,0.543398
chr3,15212104,15212212,RNA646,Yes,0,0,0
chr3,30623199,30623273,RNA647,Yes,288.984,6.23060,6.2306
chr3,33425590,33425741,RNA648,Yes,87.0686,17.87575,17.8758
chr3,38497629,38497778,RNA649,Yes,0.109129,0.149177,0.109129
chr3,38946789,38946907,RNA650,Yes,2.55967,3.59248,1.27868
chr3,39109085,39109214,RNA651,Yes,3.16301,0.257833,0.257833
chr3,42568865,42569073,RNA652,Yes,2.64344,2.31159,2.31159
chr3,45391583,45391648,RNA653,Yes,0,0,0
chr3,45636150,45636251,RNA654,Yes,470.574,17.81591,17.8159
chr3,45837927,45838051,RNA655,Yes,0,0,0
chr3,46976637,46976843,RNA656,Yes,16062.2,54.461,37.8055
chr3,48298427,48298523,RNA657,Yes,0.219041,0.14776,0.14776
chr3,49375434,49375591,RNA658,Yes,0.0548677,0.0849281,0.038407
chr3,49862294,49862402,RNA659,Yes,0.344124,0.563112,0.344124
chr3,52151016,52151100,RNA660,Yes,1.47963,0.232346,0.185895
chr3,52829119,52829279,RNA661,Yes,0.803422,0.519015,0.2328
chr3,53125909,53125994,RNA662,Yes,0,0,0
chr3,56773709,56773816,RNA663,Yes,188.143,11.91658,11.1135
chr3,63278677,63278742,RNA664,Yes,599.447,22.20387,22.2039
chr3,73608598,73608684,RNA665,Yes,12.3053,3.76285,3.76285
chr3,79589824,79589961,RNA666,Yes,0,0,0
chr3,85802047,85802196,RNA667,Yes,231.477,18.00068,18.0007
chr3,87240699,87240790,RNA668,Yes,0.167088,0.230379,0.167088
chr3,100339087,100339205,RNA669,Yes,11.814,2.89112,2.69177
chr3,100555209,100555401,RNA670,Yes,6.96908,8.56369,3.21138
chr3,101319584,101319832,RNA671,Yes,48.3031,19.91190,19.9119
chr3,112041920,112042050,RNA672,Yes,0.439048,10.02198,0.308369
chr3,112563385,112563533,RNA673,Yes,2.15201,0.930584,0.930584
chr3,113778741,113778835,RNA674,Yes,0,0,0
chr3,120002046,120002239,RNA675,Yes,0.0435622,0.164853,0.0435622
chr3,120730696,120730787,RNA676,Yes,59.007,13.40206,13.4021
chr3,124873446,124873531,RNA677,Yes,20.4218,5.64601,5.64601
chr3,125972043,125972170,RNA678,Yes,918.68,18.89821,15.2161
chr3,130091261,130091371,RNA679,Yes,2.25755,0.507806,0.355464
chr3,130894590,130894775,RNA680,Yes,5146.27,22.04601,21.0633
chr3,134488019,134488090,RNA681,Yes,3.56493,3.16030,2.7597
chr3,139637963,139638062,RNA682,Yes,0.215595,0.134413,0.134413
chr3,141368621,141368804,RNA683,Yes,2196.38,22.12530,22.1253
chr3,142432661,142432893,RNA684,Yes,0,0,0
chr3,167734214,167734350,RNA685,Yes,305.526,15.03021,5.72049
chr3,171018531,171018623,RNA686,Yes,306.305,12.66841,12.6684
chr3,177098466,177098541,RNA687,Yes,3.26721,2.73000,2.73
chr3,184230747,184230917,RNA688,Yes,190.602,13.10869,12.1281
chr3,192360428,192360538,RNA689,Yes,14.6371,4.51562,4.51562
chr3,196327390,196327591,RNA690,Yes,137.2,25.76836,14.4867
chr4,1711874,1711990,RNA691,Yes,8531.12,21.04131,19.8279
chr4,1893730,1893909,RNA692,Yes,2.85093,0.350275,0.332663
chr4,3086939,3087022,RNA693,Yes,113.363,15.55839,15.5584
chr4,4387604,4387758,RNA694,Yes,389.087,10.68981,10.6898
chr4,4471639,4471706,RNA695,Yes,0,0,0
chr4,6576578,6576724,RNA696,Yes,341.331,14.51396,8.86362
chr4,8106494,8106637,RNA697,Yes,12.2799,2.53903,2.53903
chr4,9171532,9171738,RNA698,Yes,0,0,0
chr4,13619943,13620067,RNA699,Yes,1.56567,1.23613,1.23613
chr4,26489233,26489484,RNA700,Yes,43.7291,4.84568,4.84568
chr4,26919504,26919634,RNA701,Yes,0,0,0
chr4,37829964,37830131,RNA702,Yes,0.057347,0.10081,0.057347
chr4,47806903,47807047,RNA703,Yes,0.158047,0.463998,0.135491
chr4,52060419,52060524,RNA704,Yes,6.94368,3.55649,2.92249
chr4,52750930,52751069,RNA705,Yes,4294.25,24.69584,24.3405
chr4,55509912,55510065,RNA706,Yes,1.20044,0.523961,0.321911
chr4,67859557,67859678,RNA707,Yes,0,0,0
chr4,69857500,69857653,RNA708,Yes,0,0,0
chr4,73177380,73177533,RNA709,Yes,6.23146,3.03215,2.95288
chr4,73836964,73837096,RNA710,Yes,1316.08,22.92806,22.9281
chr4,75515433,75515532,RNA711,Yes,105.461,3.63909,3.63909
chr4,75940001,75940165,RNA712,Yes,11605.1,21.39143,21.3914
chr4,76035216,76035342,RNA713,Yes,690.306,15.96091,15.9609
chr4,77158533,77158670,RNA714,Yes,232.107,20.37461,10.4236
chr4,77871744,77871855,RNA715,Yes,0,0,0
chr4,78826037,78826155,RNA716,Yes,0,0,0
chr4,80200079,80200299,RNA717,Yes,7.41125,0.876235,0.764016
chr4,83045626,83045705,RNA718,Yes,0,0,0
chr4,84932270,84932363,RNA719,Yes,30.4861,10.33275,10.3328
chr4,87504822,87504923,RNA720,Yes,0.112478,0.136871,0.112478
chr4,88019458,88019571,RNA721,Yes,0,0,0
chr4,89909276,89909395,RNA722,Yes,1.87089,2.81818,1.87089
chr4,98293405,98293515,RNA723,Yes,116.96,9.29156,9.29156
chr4,102726589,102726683,RNA724,Yes,0,0,0
chr4,103196759,103196850,RNA725,Yes,0,0,0
chr4,103658215,103658403,RNA726,Yes,0,0,0
chr4,112644668,112644871,RNA727,Yes,36.2072,4.35308,4.00998
chr4,114663995,114664137,RNA728,Yes,0,0,0
chr4,122927634,122927758,RNA729,Yes,0,0,0
chr4,137528732,137528820,RNA730,Yes,3.64434,0.795938,0.577182
chr4,144652605,144652797,RNA731,Yes,7.78556,4.13992,4.01055
chr4,151279796,151279958,RNA732,Yes,38.8518,5.49451,4.19236
chr4,165989381,165989491,RNA733,Yes,0,0,0
chr4,169753676,169753835,RNA734,Yes,1.47471,3.28358,0.867361
chr4,174920687,174920792,RNA735,Yes,0.105779,0.109253,0.0634708
chr4,177440273,177440426,RNA736,Yes,0.79532,0.426874,0.359913
chr4,183193599,183193708,RNA737,Yes,20.2599,7.50383,7.50383
chr4,185019387,185019491,RNA738,Yes,321.569,8.36348,7.18628
chr4,185376909,185377018,RNA739,Yes,0,0,0
chr4,186194500,186194612,RNA740,Yes,0.0807615,0.0721791,0.0721791
chr5,6377166,6377249,RNA741,Yes,41.3104,5.10181,5.10181
chr5,14270825,14270899,RNA742,Yes,2.60529,3.26765,2.60529
chr5,14768975,14769191,RNA743,Yes,20.041,9.24819,9.24819
chr5,31530798,31530924,RNA744,Yes,0.312622,0.255035,0.196205
chr5,36152771,36153042,RNA745,Yes,39.707,5.24183,2.37885
chr5,37379489,37379554,RNA746,Yes,7652.16,35.47408,35.4741
chr5,41927013,41927248,RNA747,Yes,0,0,0
chr5,43509145,43509375,RNA748,Yes,0,0,0
chr5,64774691,64774787,RNA749,Yes,0,0,0
chr5,65561463,65561564,RNA750,Yes,0,0,0
chr5,65635301,65635369,RNA751,Yes,0,0,0
chr5,75505982,75506116,RNA752,Yes,4.99768,2.49561,1.89964
chr5,78388837,78388914,RNA753,Yes,0,0,0
chr5,79613011,79613075,RNA754,Yes,6694,28.04794,28.0479
chr5,79990594,79990663,RNA755,Yes,5991.05,31.65069,31.6507
chr5,80202886,80203053,RNA756,Yes,4.54718,2.54805,2.54805
chr5,80501792,80501917,RNA757,Yes,0,0,0
chr5,94628811,94628924,RNA758,Yes,0,0,0
chr5,97124466,97124629,RNA759,Yes,72.8743,18.93978,18.9398
chr5,122795266,122795383,RNA760,Yes,74.2538,5.73171,5.73171
chr5,137890481,137890582,RNA761,Yes,0.994134,1.53182,0.591495
chr5,142613959,142614161,RNA762,Yes,4.43029,5.06905,3.48811
chr5,146218985,146219103,RNA763,Yes,0,0,0
chr5,150086379,150086607,RNA764,Yes,241.562,6.27100,4.97391
chr5,151786572,151786715,RNA765,Yes,98.8687,7.69502,7.69502
chr5,154034744,154034967,RNA766,Yes,0,0,0
chr5,157817443,157817547,RNA767,Yes,109.92,9.69802,9.69802
chr5,162093828,162093979,RNA768,Yes,0,0,0
chr5,168371424,168371533,RNA769,Yes,43.6756,13.96022,13.9602
chr5,170385314,170385471,RNA770,Yes,0.895464,2.00101,0.548047
chr5,172770161,172770306,RNA771,Yes,304.671,6.47447,2.61992
chr5,175967111,175967267,RNA772,Yes,0,0,0
chr5,177089550,177089693,RNA773,Yes,5.63443,4.81773,2.35833
chr5,177304625,177304850,RNA774,Yes,90.9914,7.11601,4.82593
chr5,177592575,177592675,RNA775,Yes,7548.51,34.59053,34.5905
chr5,178623256,178623416,RNA776,Yes,0.0287975,0.11519,0.0287975
chr5,179024970,179025037,RNA777,Yes,3.95686,3.29973,3.29973
chr5,180137876,180138058,RNA778,Yes,40.8734,2.66055,2.66055
chr5,180280440,180280608,RNA779,Yes,1.46976,0.405121,0.398442
chr5,180338493,180338600,RNA780,Yes,6.26941,2.19211,1.78237
chr6,2900444,2900621,RNA781,Yes,89.339,4.73833,4.73833
chr6,3006468,3006559,RNA782,Yes,3.38325,0.239662,0.209558
chr6,3432094,3432338,RNA783,Yes,209.811,13.77296,13.773
chr6,4133549,4133701,RNA784,Yes,1.66829,0.292627,0.234693
chr6,17602590,17602710,RNA785,Yes,0,0,0
chr6,24716148,24716324,RNA786,Yes,0,0,0
chr6,25653382,25653452,RNA787,Yes,0,0,0
chr6,30061515,30061669,RNA788,Yes,8612.06,28.23087,28.2309
chr6,30690047,30690243,RNA789,Yes,9.24604,0.901033,0.611415
chr6,30909034,30909173,RNA790,Yes,1.34972,0.456104,0.254803
chr6,31728646,31728745,RNA791,Yes,42.8364,7.81634,7.81634
chr6,31896923,31896989,RNA792,Yes,440.768,10.69437,10.6944
chr6,32852388,32852502,RNA793,Yes,25.2341,12.19471,3.48773
chr6,33272628,33272726,RNA794,Yes,2.76746,1.58249,1.58249
chr6,33289770,33289920,RNA795,Yes,7840.78,30.55908,28.33
chr6,33297032,33297115,RNA796,Yes,11.2713,6.15326,1.8386
chr6,35486461,35486711,RNA797,Yes,1208.19,25.7148,11.6862
chr6,37008834,37009065,RNA798,Yes,47.6995,8.21346,3.44221
chr6,39720702,39720811,RNA799,Yes,0,0,0
chr6,41071596,41071675,RNA800,Yes,13.0908,3.07964,2.14405
chr6,41079029,41079164,RNA801,Yes,0.128648,0.723646,0.128648
chr6,42188582,42188731,RNA802,Yes,5.32506,3.25027,3.25027
chr6,42962212,42962339,RNA803,Yes,9.3401,1.76376,1.76376
chr6,44248630,44248776,RNA804,Yes,0.944431,0.394588,0.394588
chr6,44343096,44343234,RNA805,Yes,36.4378,9.89546,9.10669
chr6,47786515,47786634,RNA806,Yes,0,0,0
chr6,52535783,52535846,RNA807,Yes,217.695,15.18283,15.1828
chr6,54320579,54320642,RNA808,Yes,0,0,0
chr6,55577078,55577167,RNA809,Yes,4.07476,2.37467,2.37467
chr6,57210226,57210445,RNA810,Yes,0,0,0
chr6,70732378,70732511,RNA811,Yes,0,0,0
chr6,80127547,80127624,RNA812,Yes,0,0,0
chr6,87215903,87216057,RNA813,Yes,7.66274,5.05161,5.05161
chr6,87348812,87348906,RNA814,Yes,0,0,0
chr6,89299759,89299865,RNA815,Yes,72.821,17.32970,17.3297
chr6,96966996,96967083,RNA816,Yes,18.0936,5.74668,5.74668
