Chromosome,Start,End,ID,Functional,methylome
chr14,42865472,42865571,RNA3476,No,0
chr14,42866583,42866682,RNA3477,No,0
chr14,42867849,42867948,RNA3478,No,60.4511
chr14,46821943,46822042,RNA3479,No,0
chr14,46824041,46824140,RNA3480,No,0
chr14,46824642,46824741,RNA3481,No,47.7331
chr14,46825047,46825146,RNA3482,No,0
chr14,49543675,49543774,RNA3483,No,78.7143
chr14,53944208,53944279,RNA3484,No,0
chr14,57199074,57199145,RNA3485,No,0
chr14,57461364,57461435,RNA3486,No,0
chr14,57466783,57466854,RNA3487,No,0
chr14,57467483,57467554,RNA3488,No,68.9887
chr14,58552266,58552337,RNA3489,No,0
chr14,58558405,58558476,RNA3490,No,0
chr14,58558581,58558652,RNA3491,No,80.4286
chr14,59188538,59188609,RNA3492,No,0.43609
chr14,63122801,63122872,RNA3493,No,0
chr14,67386712,67386781,RNA3494,No,89.4123
chr14,67617006,67617083,RNA3495,No,86.381
chr14,68737259,68737329,RNA3496,No,0
chr14,70549816,70549885,RNA3497,No,0
chr14,70907229,70907298,RNA3498,No,1.05714
chr14,70907281,70907350,RNA3499,No,0.465564
chr14,70907299,70907368,RNA3500,No,0.377585
chr14,71741918,71741987,RNA3501,No,0
chr14,71745668,71745745,RNA3502,No,0
chr14,71749608,71749677,RNA3503,No,0
chr14,71751292,71751361,RNA3504,No,0
chr14,71929144,71929221,RNA3505,No,0
chr14,71930226,71930303,RNA3506,No,0
chr14,71930679,71930756,RNA3507,No,75.4135
chr14,71932209,71932279,RNA3508,No,3.62939
chr14,72605064,72605141,RNA3509,No,0
chr14,72606312,72606381,RNA3510,No,0
chr14,72606690,72606767,RNA3511,No,51.4762
chr14,72607548,72607625,RNA3512,No,73.3647
chr14,72894108,72894178,RNA3513,No,0.509543
chr14,72960438,72960508,RNA3514,No,87.7801
chr14,72962316,72962386,RNA3515,No,75.3684
chr14,72967134,72967204,RNA3516,No,0
chr14,72967163,72967233,RNA3517,No,0
chr14,73027323,73027393,RNA3518,No,0.737782
chr14,73634870,73634947,RNA3519,No,79.3797
chr14,74084861,74084931,RNA3520,No,0.743108
chr14,76114610,76114679,RNA3521,No,87.9699
chr14,76881795,76881933,RNA3522,No,68.9944
chr14,77502868,77502945,RNA3523,No,91.7951
chr14,77947775,77947845,RNA3524,No,65.282
chr14,80189694,80189832,RNA3525,No,69.5771
chr14,80190288,80190426,RNA3526,No,69.1805
chr14,80192476,80192614,RNA3527,No,0
chr14,80194373,80194511,RNA3528,No,0
chr14,81230587,81230725,RNA3529,No,0
chr14,81232923,81233061,RNA3530,No,0
chr14,81260300,81260438,RNA3531,No,81.015
chr14,82269153,82269291,RNA3532,No,0
chr14,84163134,84163205,RNA3533,No,0
chr14,85798017,85798155,RNA3534,No,0
chr14,88131572,88131697,RNA3535,No,0
chr14,88131841,88131912,RNA3536,No,0
chr14,88888560,88888631,RNA3537,No,0
chr14,88916572,88916643,RNA3538,No,0
chr14,88924248,88924319,RNA3539,No,81.4173
chr14,89003801,89003872,RNA3540,No,60.6617
chr14,89005023,89005094,RNA3541,No,77.0752
chr14,89006331,89006406,RNA3542,No,69.0226
chr14,89114914,89114985,RNA3543,No,73.3402
chr14,89954794,89954865,RNA3544,No,0.851504
chr14,90187248,90187373,RNA3545,No,67.5752
chr14,90847342,90847467,RNA3546,No,0
chr14,90847417,90847542,RNA3547,No,73.1476
chr14,90847513,90847638,RNA3548,No,71.9724
chr14,91225701,91225826,RNA3549,No,79.7644
chr14,91226049,91226174,RNA3550,No,79.5835
chr14,91228437,91228562,RNA3551,No,80.2462
chr14,92112362,92112487,RNA3552,No,81.0871
chr14,92936826,92936901,RNA3553,No,89.3571
chr14,93861848,93861923,RNA3554,No,60.7782
chr14,93930577,93930652,RNA3555,No,82.9549
chr14,93931912,93931983,RNA3556,No,67.6015
chr14,93932257,93932332,RNA3557,No,0
chr14,94011985,94012060,RNA3558,No,0
chr14,94022212,94022287,RNA3559,No,53.3421
chr14,94023168,94023243,RNA3560,No,44.9286
chr14,94940936,94941011,RNA3561,No,76.3622
chr14,95936529,95936602,RNA3562,No,72.4737
chr14,95936940,95937052,RNA3563,No,54.3421
chr14,95937286,95937361,RNA3564,No,0
chr14,95937663,95937733,RNA3565,No,0
chr14,95938058,95938131,RNA3566,No,0
chr14,95938071,95938141,RNA3567,No,0
chr14,95939859,95939932,RNA3568,No,0
chr14,95940780,95940856,RNA3569,No,0
chr14,95941290,95941365,RNA3570,No,0
chr14,95943656,95943728,RNA3571,No,0
chr14,95949582,95949652,RNA3572,No,0
chr14,95949836,95949906,RNA3573,No,49.0827
chr14,95955940,95956016,RNA3574,No,0
chr14,95959679,95959752,RNA3575,No,73.7444
chr14,95966522,95966595,RNA3576,No,67.4925
chr14,95967938,95968013,RNA3577,No,0
chr14,95968031,95968101,RNA3578,No,0
chr14,95968107,95968177,RNA3579,No,0
chr14,95968153,95968223,RNA3580,No,0
chr14,95968158,95968231,RNA3581,No,0
chr14,95972959,95973031,RNA3582,No,0
chr14,95973521,95973594,RNA3583,No,36.5489
chr14,95973904,95973974,RNA3584,No,74.8759
chr14,95974486,95974559,RNA3585,No,0
chr14,95975774,95975847,RNA3586,No,33.5376
chr14,95976074,95976144,RNA3587,No,46.4662
chr14,95977927,95978000,RNA3588,No,64.3684
chr14,95984974,95985044,RNA3589,No,0
chr14,95988439,95988509,RNA3590,No,56.5639
chr14,95990063,95990133,RNA3591,No,0
chr14,95991720,95991790,RNA3592,No,0
chr14,95991922,95991992,RNA3593,No,0
chr14,95993301,95993371,RNA3594,No,24.2406
chr14,95993355,95993425,RNA3595,No,31.6936
chr14,95993875,95993945,RNA3596,No,0
chr14,95995457,95995530,RNA3597,No,0
chr14,95995732,95995802,RNA3598,No,36.6391
chr14,96027998,96028082,RNA3599,No,34.5752
chr14,96031109,96031185,RNA3600,No,0
chr14,96094622,96094696,RNA3601,No,0
chr14,96094851,96094940,RNA3602,No,0
chr14,96095312,96095389,RNA3603,No,0
chr14,96096367,96096443,RNA3604,No,46.985
chr14,96096695,96096768,RNA3605,No,63.5789
chr14,96096787,96096887,RNA3606,No,0
chr14,96096809,96096886,RNA3607,No,0
chr14,96097095,96097176,RNA3608,No,52.6429
chr14,96106637,96106762,RNA3609,No,76.8195
chr14,98544642,98544766,RNA3610,No,57.797
chr14,98847785,98847860,RNA3611,No,52.218
chr14,99143446,99143530,RNA3612,No,0
chr14,99146553,99146661,RNA3613,No,62.1805
chr14,99949992,99950062,RNA3614,No,79.688
chr14,99950768,99950841,RNA3615,No,37.8571
chr14,99951068,99951164,RNA3616,No,57.9492
chr14,99951981,99952054,RNA3617,No,0
chr14,99952399,99952474,RNA3618,No,66.3609
chr14,99953498,99953568,RNA3619,No,82.3308
chr14,99953605,99953717,RNA3620,No,82.0376
chr14,99953864,99953939,RNA3621,No,0
chr14,99955282,99955358,RNA3622,No,0
chr14,99956338,99956413,RNA3623,No,79.8195
chr14,99956398,99956468,RNA3624,No,0
chr14,99957217,99957287,RNA3625,No,80.4211
chr14,99958881,99958951,RNA3626,No,0
chr14,99960272,99960344,RNA3627,No,79.1767
chr14,99960455,99960528,RNA3628,No,73.5188
chr14,99961444,99961517,RNA3629,No,0
chr14,99963026,99963099,RNA3630,No,84.9934
chr14,99964148,99964224,RNA3631,No,59.8133
chr14,99966027,99966104,RNA3632,No,64.8684
chr14,99966439,99966509,RNA3633,No,76.4323
chr14,99966859,99966935,RNA3634,No,64.1203
chr14,99967063,99967133,RNA3635,No,33.4135
chr14,99967105,99967178,RNA3636,No,33.4135
chr14,99967185,99967258,RNA3637,No,67.4936
chr14,99967458,99967534,RNA3638,No,84.718
chr14,99967754,99967824,RNA3639,No,84.8571
chr14,99967864,99967934,RNA3640,No,86.3383
chr14,99967908,99967981,RNA3641,No,0
chr14,99968283,99968356,RNA3642,No,62.7519
chr14,99968308,99968378,RNA3643,No,62.7519
chr14,99968826,99968896,RNA3644,No,0
chr14,99968926,99969003,RNA3645,No,0
chr14,99969124,99969194,RNA3646,No,64.5038
chr14,99969273,99969343,RNA3647,No,48.3214
chr14,99969565,99969635,RNA3648,No,70.2669
chr14,99969774,99969846,RNA3649,No,0
chr14,99969917,99970006,RNA3650,No,0
chr14,99970030,99970104,RNA3651,No,0
chr14,99970188,99970258,RNA3652,No,84.8383
chr14,99970236,99970317,RNA3653,No,85.8233
chr14,99970437,99970510,RNA3654,No,83.2356
chr14,99970933,99971006,RNA3655,No,89.6817
chr14,99970988,99971058,RNA3656,No,58.0647
chr14,99971071,99971144,RNA3657,No,46.3885
chr14,99971114,99971198,RNA3658,No,35.9398
chr14,99971167,99971237,RNA3659,No,10.9774
chr14,99971174,99971244,RNA3660,No,3.85589
chr14,99971199,99971299,RNA3661,No,3.28947
chr14,100159900,100159985,RNA3662,No,4.09925
chr14,100770246,100770330,RNA3663,No,61.6974
chr14,100770247,100770320,RNA3664,No,61.6974
chr14,100770248,100770321,RNA3665,No,61.6974
chr14,100770249,100770333,RNA3666,No,61.6974
chr14,100770263,100770336,RNA3667,No,65.5614
chr14,100770263,100770338,RNA3668,No,70.609
chr14,100770266,100770336,RNA3669,No,65.5614
chr14,100770273,100770343,RNA3670,No,84.3496
chr14,100770297,100770370,RNA3671,No,84.3496
chr14,100770317,100770390,RNA3672,No,84.3496
chr14,100770326,100770396,RNA3673,No,84.3496
chr14,100770343,100770413,RNA3674,No,0
chr14,100770344,100770414,RNA3675,No,0
chr14,100770345,100770421,RNA3676,No,0
chr14,100770355,100770467,RNA3677,No,0
chr14,100770356,100770431,RNA3678,No,0
chr14,100770377,100770449,RNA3679,No,0
chr14,100770382,100770452,RNA3680,No,0
chr14,100770393,100770468,RNA3681,No,0
chr14,100770395,100770468,RNA3682,No,0
chr14,100770401,100770471,RNA3683,No,0
chr14,100770417,100770492,RNA3684,No,0
chr14,100770425,100770495,RNA3685,No,0
chr14,100770428,100770498,RNA3686,No,0
chr14,100770440,100770513,RNA3687,No,0
chr14,100770443,100770513,RNA3688,No,0
chr14,100770450,100770525,RNA3689,No,0
chr14,100770472,100770548,RNA3690,No,71.8383
chr14,100770474,100770547,RNA3691,No,74.0977
chr14,100770492,100770562,RNA3692,No,74.6786
chr14,100770492,100770565,RNA3693,No,74.6786
chr14,100770504,100770574,RNA3694,No,74.6786
chr14,100770513,100770585,RNA3695,No,74.6786
chr14,100770513,100770586,RNA3696,No,74.6786
chr14,100770520,100770590,RNA3697,No,74.6786
chr14,100770525,100770595,RNA3698,No,74.6786
chr14,100770530,100770605,RNA3699,No,74.6786
chr14,100770553,100770623,RNA3700,No,77.5188
chr14,100770555,100770628,RNA3701,No,77.5188
chr14,100770568,100770638,RNA3702,No,0
chr14,100770571,100770644,RNA3703,No,0
chr14,100770609,100770721,RNA3704,No,0
chr14,100770620,100770696,RNA3705,No,0
chr14,100770630,100770700,RNA3706,No,0
chr14,100770634,100770710,RNA3707,No,0
chr14,100770641,100770711,RNA3708,No,0
chr14,100770642,100770712,RNA3709,No,0
chr14,100770663,100770733,RNA3710,No,0
chr14,100770690,100770760,RNA3711,No,0
chr14,100770691,100770761,RNA3712,No,0
chr14,100770698,100770770,RNA3713,No,0
chr14,100770718,100770788,RNA3714,No,0
chr14,100770748,100770818,RNA3715,No,0
chr14,100770756,100770826,RNA3716,No,0
chr14,100770756,100770826,RNA3717,No,0
chr14,100770758,100770831,RNA3718,No,0
chr14,100770759,100770835,RNA3719,No,0
chr14,100770776,100770846,RNA3720,No,0
chr14,100770793,100770863,RNA3721,No,0
chr14,100770800,100770870,RNA3722,No,0
chr14,100770802,100770875,RNA3723,No,0
chr14,100770818,100770891,RNA3724,No,76.312
chr14,100770835,100770905,RNA3725,No,76.312
chr14,100770835,100770907,RNA3726,No,76.312
chr14,100770839,100770909,RNA3727,No,76.312
chr14,100770847,100770919,RNA3728,No,76.312
chr14,100770847,100770923,RNA3729,No,76.312
chr14,100770850,100770926,RNA3730,No,76.312
chr14,100770867,100770940,RNA3731,No,76.312
chr14,100770881,100770954,RNA3732,No,76.312
chr14,100770895,100770965,RNA3733,No,0
chr14,100770904,100770974,RNA3734,No,0
chr14,100770905,100770978,RNA3735,No,0
chr14,100770919,100771031,RNA3736,No,69.0226
chr14,100770925,100770998,RNA3737,No,69.0226
chr14,100770926,100770996,RNA3738,No,69.0226
chr14,100770931,100771001,RNA3739,No,69.0226
chr14,100770931,100771001,RNA3740,No,69.0226
chr14,100770946,100771016,RNA3741,No,69.0226
chr14,100770947,100771022,RNA3742,No,69.0226
chr14,100770948,100771018,RNA3743,No,69.0226
chr14,100770951,100771021,RNA3744,No,69.0226
chr14,100770960,100771030,RNA3745,No,69.0226
chr14,100770962,100771037,RNA3746,No,66.8064
chr14,100770967,100771040,RNA3747,No,66.8064
chr14,100770970,100771040,RNA3748,No,66.8064
chr14,100770980,100771052,RNA3749,No,66.8064
chr14,100770999,100771069,RNA3750,No,64.5902
chr14,100771001,100771071,RNA3751,No,64.5902
chr14,100771003,100771073,RNA3752,No,64.5902
chr14,100771022,100771092,RNA3753,No,67.8321
chr14,100771042,100771112,RNA3754,No,69.453
chr14,100771053,100771126,RNA3755,No,69.453
chr14,100771058,100771128,RNA3756,No,69.453
chr14,100771081,100771151,RNA3757,No,0
chr14,100771092,100771165,RNA3758,No,0
chr14,100771127,100771200,RNA3759,No,57.4586
chr14,100771127,100771202,RNA3760,No,57.4586
chr14,100771130,100771200,RNA3761,No,57.4586
chr14,100771136,100771220,RNA3762,No,58.7406
chr14,100771146,100771219,RNA3763,No,58.7406
chr14,100771164,100771237,RNA3764,No,62.1729
chr14,100771168,100771241,RNA3765,No,62.8296
chr14,100771181,100771257,RNA3766,No,67.4427
chr14,100771196,100771266,RNA3767,No,69.7368
chr14,100771197,100771270,RNA3768,No,69.7368
chr14,100771237,100771313,RNA3769,No,67.7562
chr14,100771247,100771320,RNA3770,No,61.4041
chr14,100771250,100771323,RNA3771,No,61.4041
chr14,100771259,100771332,RNA3772,No,61.4041
chr14,100771269,100771339,RNA3773,No,56.1729
chr14,100771269,100771342,RNA3774,No,56.1729
chr14,100771271,100771341,RNA3775,No,56.1729
chr14,100771272,100771345,RNA3776,No,56.1729
chr14,100771304,100771374,RNA3777,No,30.4361
chr14,100771304,100771377,RNA3778,No,30.8095
chr14,100771306,100771376,RNA3779,No,30.4361
chr14,101038860,101038930,RNA3780,No,0
chr14,101038869,101038943,RNA3781,No,80.1541
chr14,101038877,101038958,RNA3782,No,80.1541
chr14,101038881,101038956,RNA3783,No,80.1541
chr14,101038881,101038957,RNA3784,No,80.1541
chr14,101038884,101038956,RNA3785,No,80.1541
chr14,101038891,101038964,RNA3786,No,80.1541
chr14,101038900,101038973,RNA3787,No,80.1541
chr14,101038903,101038976,RNA3788,No,80.1541
chr14,101038903,101038979,RNA3789,No,80.1541
chr14,101038904,101038974,RNA3790,No,80.1541
chr14,101038907,101038977,RNA3791,No,80.1541
chr14,101038910,101038980,RNA3792,No,80.1541
chr14,101038914,101038995,RNA3793,No,75.7932
chr14,101038914,101039003,RNA3794,No,75.7932
chr14,101038918,101038994,RNA3795,No,75.7932
chr14,101038921,101038991,RNA3796,No,75.7932
chr14,101038932,101039002,RNA3797,No,75.7932
chr14,101038932,101039002,RNA3798,No,75.7932
chr14,101038933,101039006,RNA3799,No,73.8296
chr14,101038934,101039007,RNA3800,No,71.4323
chr14,101038939,101039012,RNA3801,No,71.4323
chr14,101038940,101039013,RNA3802,No,71.4323
chr14,101038940,101039013,RNA3803,No,71.4323
chr14,101038947,101039020,RNA3804,No,71.4323
chr14,101038948,101039024,RNA3805,No,71.4323
chr14,101038949,101039019,RNA3806,No,71.4323
chr14,101038951,101039028,RNA3807,No,71.4323
chr14,101038953,101039026,RNA3808,No,71.4323
chr14,101038958,101039028,RNA3809,No,71.4323
chr14,101038958,101039028,RNA3810,No,71.4323
chr14,101038965,101039035,RNA3811,No,71.4323
chr14,101038966,101039041,RNA3812,No,71.4323
chr14,101038971,101039055,RNA3813,No,71.4323
chr14,101038982,101039059,RNA3814,No,71.4323
chr14,101038985,101039055,RNA3815,No,71.4323
chr14,101038986,101039058,RNA3816,No,71.4323
chr14,101038987,101039060,RNA3817,No,71.4323
chr14,101038988,101039063,RNA3818,No,73.1729
chr14,101038996,101039066,RNA3819,No,0
chr14,101039002,101039072,RNA3820,No,0
chr14,101039005,101039081,RNA3821,No,0
chr14,101039008,101039078,RNA3822,No,0
chr14,101039009,101039079,RNA3823,No,0
chr14,101039011,101039123,RNA3824,No,82.9474
chr14,101039019,101039096,RNA3825,No,0
chr14,101039021,101039091,RNA3826,No,0
chr14,101039021,101039097,RNA3827,No,0
chr14,101039023,101039123,RNA3828,No,82.9474
chr14,101039029,101039099,RNA3829,No,82.9474
chr14,101039034,101039107,RNA3830,No,82.9474
chr14,101039037,101039110,RNA3831,No,82.9474
chr14,101039043,101039113,RNA3832,No,82.9474
chr14,101039047,101039117,RNA3833,No,82.9474
chr14,101039049,101039125,RNA3834,No,82.9474
chr14,101039053,101039123,RNA3835,No,82.9474
chr14,101039056,101039129,RNA3836,No,82.9474
chr14,101039056,101039131,RNA3837,No,82.9474
chr14,101039061,101039131,RNA3838,No,82.9474
chr14,101039063,101039133,RNA3839,No,82.9474
chr14,101039069,101039139,RNA3840,No,82.9474
chr14,101039069,101039153,RNA3841,No,82.9474
chr14,101039070,101039140,RNA3842,No,82.9474
chr14,101039071,101039144,RNA3843,No,82.9474
chr14,101039076,101039151,RNA3844,No,82.9474
chr14,101039081,101039151,RNA3845,No,82.9474
chr14,101039087,101039199,RNA3846,No,75.0138
chr14,101039088,101039158,RNA3847,No,77.2312
chr14,101039096,101039166,RNA3848,No,77.2312
chr14,101039109,101039179,RNA3849,No,71.515
chr14,101039114,101039187,RNA3850,No,71.047
chr14,101039115,101039185,RNA3851,No,71.515
chr14,101039120,101039193,RNA3852,No,71.047
chr14,101039121,101039194,RNA3853,No,71.047
chr14,101039122,101039192,RNA3854,No,71.047
chr14,101039132,101039204,RNA3855,No,71.047
chr14,101039138,101039208,RNA3856,No,71.047
chr14,101039139,101039209,RNA3857,No,71.047
chr14,101039144,101039214,RNA3858,No,71.047
chr14,101039152,101039225,RNA3859,No,71.047
chr14,101039158,101039270,RNA3860,No,83.6071
chr14,101039170,101039243,RNA3861,No,76.9975
chr14,101039172,101039245,RNA3862,No,80.3365
chr14,101039181,101039251,RNA3863,No,80.3365
chr14,101039192,101039265,RNA3864,No,87.9499
chr14,101039195,101039268,RNA3865,No,87.9499
chr14,101039199,101039274,RNA3866,No,87.9499
chr14,101039209,101039282,RNA3867,No,87.9499
chr14,101039211,101039281,RNA3868,No,87.9499
chr14,101039213,101039283,RNA3869,No,87.9499
chr14,101039216,101039286,RNA3870,No,87.9499
chr14,101039233,101039306,RNA3871,No,87.9499
chr14,101039251,101039323,RNA3872,No,87.7807
chr14,101039251,101039326,RNA3873,No,87.7807
chr14,101039260,101039333,RNA3874,No,90.4605
chr14,101039264,101039340,RNA3875,No,89.5865
chr14,101039266,101039342,RNA3876,No,89.5865
chr14,101039506,101039579,RNA3877,No,71.9135
chr14,101039936,101040012,RNA3878,No,87.4317
chr14,101040346,101040427,RNA3879,No,84.7763
chr14,101040901,101040976,RNA3880,No,76.7168
chr14,101041470,101041570,RNA3881,No,0
chr14,101041588,101041658,RNA3882,No,0
chr14,101041723,101041793,RNA3883,No,85.6792
chr14,101041744,101041814,RNA3884,No,86.7256
chr14,101041780,101041856,RNA3885,No,88.8972
chr14,101041795,101041869,RNA3886,No,90.0808
chr14,101041844,101041918,RNA3887,No,82.1391
chr14,101041887,101041976,RNA3888,No,73.9812
chr14,101041906,101041995,RNA3889,No,0
chr14,101041966,101042042,RNA3890,No,0
chr14,101041968,101042041,RNA3891,No,0
chr14,101042030,101042111,RNA3892,No,78.4662
chr14,101042112,101042185,RNA3893,No,83.5677
chr14,101042135,101042216,RNA3894,No,83.5677
chr14,101042159,101042236,RNA3895,No,0
chr14,101042169,101042242,RNA3896,No,0
chr14,101042174,101042251,RNA3897,No,0
chr14,101042336,101042413,RNA3898,No,0
chr14,101042738,101042838,RNA3899,No,74.0038
chr14,101042801,101042873,RNA3900,No,74.0038
chr14,101078651,101078728,RNA3901,No,80.2368
chr14,101079002,101079079,RNA3902,No,78.7895
chr14,101079155,101079232,RNA3903,No,65.8484
chr14,101080000,101080070,RNA3904,No,0
chr14,101080308,101080383,RNA3905,No,0
chr14,101080664,101080734,RNA3906,No,0
chr14,101081735,101081805,RNA3907,No,67.2199
chr14,101081992,101082062,RNA3908,No,80.4662
chr14,101082278,101082351,RNA3909,No,0
chr14,101083292,101083362,RNA3910,No,85.9624
chr14,101083635,101083708,RNA3911,No,0
chr14,101083874,101083948,RNA3912,No,64.5113
chr14,101083913,101083983,RNA3913,No,63.0238
chr14,101084221,101084297,RNA3914,No,0
chr14,101084644,101084714,RNA3915,No,79.0301
chr14,101084682,101084752,RNA3916,No,77.406
chr14,101086060,101086160,RNA3917,No,62.9737
chr14,101086249,101086322,RNA3918,No,0
chr14,101087556,101087626,RNA3919,No,67.4301
chr14,101088109,101088198,RNA3920,No,77.3835
chr14,101089028,101089128,RNA3921,No,0
chr14,101089074,101089151,RNA3922,No,0
chr14,101089139,101089211,RNA3923,No,81.5301
chr14,101089429,101089502,RNA3924,No,72.9511
chr14,101090821,101090910,RNA3925,No,0
chr14,101093400,101093473,RNA3926,No,0
chr14,101093729,101093799,RNA3927,No,0
chr14,101093758,101093828,RNA3928,No,0
chr14,101093832,101093905,RNA3929,No,0
chr14,101094567,101094637,RNA3930,No,70.9599
chr14,101094685,101094758,RNA3931,No,0
chr14,101095721,101095795,RNA3932,No,76.2932
chr14,101095840,101095916,RNA3933,No,61.5789
chr14,101097820,101097890,RNA3934,No,0
chr14,101098590,101098663,RNA3935,No,0
chr14,101126116,101126197,RNA3936,No,77.5724
chr14,101127031,101127115,RNA3937,No,59.8759
chr14,101132545,101132621,RNA3938,No,65.0902
chr14,101153475,101153575,RNA3939,No,0
chr14,101153487,101153560,RNA3940,No,0
chr14,101153492,101153569,RNA3941,No,0
chr14,101153495,101153571,RNA3942,No,0
chr14,101153496,101153570,RNA3943,No,0
chr14,101174247,101174324,RNA3944,No,37.5752
chr14,101176409,101176498,RNA3945,No,0
chr14,101928249,101928319,RNA3946,No,0
chr14,101928580,101928692,RNA3947,No,82.8252
chr14,101928723,101928793,RNA3948,No,88.9221
chr14,101928797,101928867,RNA3949,No,83.5056
chr14,101928831,101928901,RNA3950,No,85.401
chr14,101928940,101929010,RNA3951,No,85.2726
chr14,101929090,101929160,RNA3952,No,0
chr14,101929209,101929279,RNA3953,No,89.5658
chr14,101929247,101929322,RNA3954,No,91.3421
chr14,101929669,101929741,RNA3955,No,78.6128
chr14,101929713,101929789,RNA3956,No,0
chr14,101929783,101929853,RNA3957,No,83.9298
chr14,101929868,101929938,RNA3958,No,83.8026
chr14,101930073,101930149,RNA3959,No,87.198
chr14,101930171,101930244,RNA3960,No,88.3158
chr14,101930207,101930280,RNA3961,No,88.4098
chr14,101930271,101930341,RNA3962,No,0
chr14,101930419,101930489,RNA3963,No,88.7688
chr14,101930472,101930545,RNA3964,No,86.1842
chr14,101930518,101930593,RNA3965,No,84.4756
chr14,101930736,101930806,RNA3966,No,87.7744
chr14,101930914,101930984,RNA3967,No,86.4699
chr14,101931075,101931145,RNA3968,No,0
chr14,101931181,101931254,RNA3969,No,0
chr14,101931606,101931679,RNA3970,No,0
chr14,101931683,101931756,RNA3971,No,0
chr14,101931713,101931786,RNA3972,No,86.891
chr14,101931913,101931986,RNA3973,No,0
chr14,101931955,101932027,RNA3974,No,82.7068
chr14,101931994,101932067,RNA3975,No,82.7068
chr14,101932029,101932099,RNA3976,No,0
chr14,101932112,101932185,RNA3977,No,82.3797
chr14,101932229,101932299,RNA3978,No,28.6053
chr14,101932253,101932323,RNA3979,No,66.1955
chr14,101932299,101932374,RNA3980,No,85.8256
chr14,101932302,101932372,RNA3981,No,85.9558
chr14,101932597,101932670,RNA3982,No,70.5558
chr14,102067381,102067455,RNA3983,No,84.4085
chr14,102067674,102067758,RNA3984,No,85.5658
chr14,102069452,102069541,RNA3985,No,85.0545
chr14,102069820,102069901,RNA3986,No,86.4173
chr14,102070416,102070516,RNA3987,No,87.5163
chr14,102072033,102072109,RNA3988,No,71.4624
chr14,102072964,102073040,RNA3989,No,87.7406
chr14,102074676,102074753,RNA3990,No,0
chr14,102074896,102074969,RNA3991,No,84.1447
chr14,102075754,102075831,RNA3992,No,0
chr14,102317223,102317347,RNA3993,No,1.61955
chr14,103112425,103112509,RNA3994,No,47.0489
chr14,103113253,103113361,RNA3995,No,78.8271
chr14,103191638,103191762,RNA3996,No,0
chr14,103330404,103330528,RNA3997,No,79.9211
chr14,103330850,103330974,RNA3998,No,67.5038
chr14,103345458,103345582,RNA3999,No,68.6278
chr14,103350112,103350236,RNA4000,No,83.4269
chr14,103384749,103384873,RNA4001,No,5.10376
chr14,103847611,103847707,RNA4002,No,0.298246
chr14,104062584,104062692,RNA4003,No,0
chr14,104063328,104063412,RNA4004,No,66.6992
chr14,104117002,104117110,RNA4005,No,3.98703
chr14,104117045,104117129,RNA4006,No,4.1705
chr14,104117157,104117241,RNA4007,No,4.74044
chr14,104117173,104117281,RNA4008,No,5.73581
chr14,104117819,104117903,RNA4009,No,24.1617
chr14,104118033,104118141,RNA4010,No,41.2932
chr14,104119550,104119634,RNA4011,No,45.1617
chr14,104127233,104127318,RNA4012,No,68.9568
chr14,104127396,104127504,RNA4013,No,46.2932
chr14,104210844,104210952,RNA4014,No,54.1335
chr14,104213890,104213974,RNA4015,No,74.0959
chr14,104394560,104394684,RNA4016,No,39.282
chr14,104796277,104796373,RNA4017,No,0
chr14,104849941,104850037,RNA4018,No,75.8992
chr14,104850873,104850949,RNA4019,No,75.8534
chr14,104865169,104865265,RNA4020,No,0.393945
chr14,104896775,104896871,RNA4021,No,4.47744
chr14,104902323,104902419,RNA4022,No,76.0827
chr14,104980072,104980168,RNA4023,No,49.2757
chr14,105065588,105065673,RNA4024,No,0
chr14,105115778,105115886,RNA4025,No,72.2997
chr14,105115985,105116069,RNA4026,No,70.9386
chr14,105139404,105139489,RNA4027,No,83.5013
chr14,105140397,105140482,RNA4028,No,80.6817
chr14,105181333,105181418,RNA4029,No,0.855263
chr14,105181340,105181425,RNA4030,No,0.925647
chr14,105205661,105205746,RNA4031,No,34.2669
chr14,105513871,105513946,RNA4032,No,82.6823
chr14,105513905,105513978,RNA4033,No,73.2105
chr14,105514416,105514490,RNA4034,No,46.1541
chr14,105514416,105514500,RNA4035,No,46.1541
chr14,105514508,105514581,RNA4036,No,0
chr14,105514818,105514888,RNA4037,No,0
chr14,105514873,105514946,RNA4038,No,0
chr14,105514937,105515012,RNA4039,No,38.8195
chr14,105515028,105515098,RNA4040,No,79.2726
chr14,105515071,105515144,RNA4041,No,76.7494
chr14,105515410,105515480,RNA4042,No,62.6523
chr14,105515410,105515486,RNA4043,No,62.6523
chr14,105515536,105515611,RNA4044,No,0
chr14,105515770,105515843,RNA4045,No,57.8083
chr14,105515895,105515972,RNA4046,No,70.8797
chr14,105516384,105516456,RNA4047,No,82.0025
chr14,105516424,105516501,RNA4048,No,61.6447
chr14,105517244,105517314,RNA4049,No,48.703
chr14,105517668,105517738,RNA4050,No,37.7368
chr14,105517873,105517969,RNA4051,No,32.2143
chr14,105518198,105518268,RNA4052,No,0
chr14,105518343,105518419,RNA4053,No,59.9812
chr14,105518644,105518720,RNA4054,No,71.6485
chr14,105518697,105518769,RNA4055,No,73.0965
chr14,105519281,105519351,RNA4056,No,73.7744
chr14,105519282,105519355,RNA4057,No,73.7744
