Chromosome,Start,End,ID,Functional,methylome
chr19,53697533,53697617,RNA553,Yes,87.4223
chr19,53700015,53700101,RNA554,Yes,75.0714
chr19,53713347,53713434,RNA555,Yes,40.406
chr19,53741313,53741407,RNA556,Yes,79.9173
chr19,53754018,53754102,RNA557,Yes,68.4925
chr2,10446714,10446849,RNA558,Yes,65.5038
chr2,19348429,19348505,RNA559,Yes,9.99409
chr2,27996367,27996449,RNA560,Yes,0
chr2,28913662,28913750,RNA561,Yes,86.0564
chr2,28927983,28928060,RNA562,Yes,84.4774
chr2,30054702,30054774,RNA563,Yes,74.3835
chr2,30187434,30187566,RNA564,Yes,78.8224
chr2,32532153,32532246,RNA565,Yes,76.6541
chr2,35471405,35471486,RNA566,Yes,69.1147
chr2,47377675,47377770,RNA567,Yes,0
chr2,52702522,52702615,RNA568,Yes,74.1654
chr2,53849122,53849205,RNA569,Yes,0
chr2,55982967,55983076,RNA570,Yes,80.391
chr2,61417244,61417377,RNA571,Yes,88.6353
chr2,64340759,64340839,RNA572,Yes,67.7857
chr2,69520044,69520171,RNA573,Yes,0
chr2,77954907,77955026,RNA574,Yes,85.8835
chr2,86135870,86136006,RNA575,Yes,86.3985
chr2,86193026,86193108,RNA576,Yes,0
chr2,96214639,96214762,RNA577,Yes,90.8872
chr2,101272936,101273049,RNA578,Yes,85.8847
chr2,110658150,110658249,RNA579,Yes,0
chr2,132433711,132433820,RNA580,Yes,0
chr2,135136628,135136755,RNA581,Yes,0
chr2,135665397,135665478,RNA582,Yes,79.2268
chr2,156400769,156400840,RNA583,Yes,0.531955
chr2,164687643,164687777,RNA584,Yes,0
chr2,169816279,169816378,RNA585,Yes,87.688
chr2,189133036,189133111,RNA586,Yes,8.12782
chr2,197486788,197486903,RNA587,Yes,0
chr2,202276431,202276518,RNA588,Yes,74.3358
chr2,202278113,202278187,RNA589,Yes,65.5301
chr2,202291317,202291428,RNA590,Yes,0
chr2,202293051,202293134,RNA591,Yes,0
chr2,206162228,206162359,RNA592,Yes,0
chr2,212926257,212926336,RNA593,Yes,0
chr2,214846947,214847081,RNA594,Yes,0
chr2,217900513,217900628,RNA595,Yes,48.1128
chr2,219294111,219294200,RNA596,Yes,0
chr2,219549073,219549147,RNA597,Yes,81.6203
chr2,231455800,231455936,RNA598,Yes,88.3383
chr2,231456444,231456523,RNA599,Yes,0
chr2,231460368,231460442,RNA600,Yes,0
chr2,239943015,239943094,RNA601,Yes,0
chr2,240456001,240456089,RNA602,Yes,17.2707
chr20,2462952,2463047,RNA603,Yes,86.1241
chr20,2654212,2654286,RNA604,Yes,71.015
chr20,2655067,2655198,RNA605,Yes,0
chr20,2656097,2656182,RNA606,Yes,88.4248
chr20,2656624,2656694,RNA607,Yes,76.9699
chr20,2656939,2657010,RNA608,Yes,0
chr20,34466325,34466418,RNA609,Yes,0
chr20,38427306,38427443,RNA610,Yes,79.7716
chr20,38429667,38429804,RNA611,Yes,86.6259
chr20,38433862,38433999,RNA612,Yes,71.958
chr20,38448083,38448218,RNA613,Yes,85.8722
chr20,38449369,38449504,RNA614,Yes,89.1541
chr20,47166967,47167058,RNA615,Yes,84.9342
chr20,49278945,49279023,RNA616,Yes,0.575188
chr20,49280313,49280415,RNA617,Yes,26.1034
chr20,49280683,49280772,RNA618,Yes,38.2556
chr20,54068408,54068485,RNA619,Yes,79.1184
chr20,57321502,57321591,RNA620,Yes,0
chr20,63942631,63942726,RNA621,Yes,43.5414
chr21,8205315,8205406,RNA622,Yes,1.00043
chr21,16284696,16284768,RNA623,Yes,0
chr21,16590237,16590325,RNA624,Yes,81.3045
chr21,23079284,23079392,RNA625,Yes,0
chr21,30375294,30375378,RNA626,Yes,0
chr21,32377187,32377322,RNA627,Yes,76.3139
chr22,17764180,17764259,RNA628,Yes,54.7744
chr22,17980868,17980961,RNA629,Yes,37.4123
chr22,19963753,19963834,RNA630,Yes,74.4612
chr22,20085746,20085833,RNA631,Yes,0
chr22,20126402,20126526,RNA632,Yes,71.0664
chr22,20249134,20249211,RNA633,Yes,0
chr22,21653304,21653385,RNA634,Yes,61.2982
chr22,27920525,27920612,RNA635,Yes,32.4286
chr22,29333163,29333258,RNA636,Yes,84.0714
chr22,33704786,33704920,RNA637,Yes,78.9586
chr22,35336721,35336799,RNA638,Yes,0
chr22,37844272,37844371,RNA639,Yes,0.408421
chr22,39313819,39313911,RNA640,Yes,74.8902
chr22,39315213,39315307,RNA641,Yes,83.4436
chr22,41073602,41073721,RNA642,Yes,81.4699
chr22,44150657,44150740,RNA643,Yes,88.3985
chr22,46113566,46113657,RNA644,Yes,82.0602
chr22,50407442,50407524,RNA645,Yes,0
chr3,5250177,5250255,RNA646,Yes,80.062
chr3,12840312,12840450,RNA647,Yes,32.5639
chr3,15873771,15873849,RNA648,Yes,64.3797
chr3,44861888,44861981,RNA649,Yes,2.9606
chr3,45688999,45689071,RNA650,Yes,0.319891
chr3,47250517,47250609,RNA651,Yes,78.3985
chr3,47661565,47661694,RNA652,Yes,0
chr3,48316360,48316459,RNA653,Yes,0
chr3,48578902,48578977,RNA654,Yes,84.5
chr3,48644194,48644280,RNA655,Yes,84.7049
chr3,52689240,52689315,RNA656,Yes,80.2218
chr3,52690738,52690830,RNA657,Yes,0
chr3,52692736,52692812,RNA658,Yes,0
chr3,71541970,71542089,RNA659,Yes,0
chr3,85062153,85062264,RNA660,Yes,0
chr3,85385710,85385792,RNA661,Yes,0
chr3,87226189,87226277,RNA662,Yes,0
chr3,116850277,116850367,RNA663,Yes,0
chr3,124374332,124374437,RNA664,Yes,73.8195
chr3,129397210,129397348,RNA665,Yes,77.3355
chr3,132229100,132229171,RNA666,Yes,0
chr3,132231798,132231869,RNA667,Yes,0
chr3,148503441,148503522,RNA668,Yes,77.4831
chr3,171106664,171106759,RNA669,Yes,0
chr3,183451859,183451990,RNA670,Yes,86.7406
chr3,183453814,183453946,RNA671,Yes,0
chr3,184241405,184241489,RNA672,Yes,36.8264
chr3,184325696,184325771,RNA673,Yes,64.7895
chr3,184648307,184648377,RNA674,Yes,82.094
chr3,186786323,186786447,RNA675,Yes,52.3684
chr3,186787299,186787433,RNA676,Yes,58.4211
chr3,186787613,186787749,RNA677,Yes,77.4774
chr3,189829922,189830009,RNA678,Yes,75.282
chr3,195134506,195134580,RNA679,Yes,75.0376
chr4,1974636,1974760,RNA680,Yes,86.8553
chr4,4664326,4664423,RNA681,Yes,81.0038
chr4,7460028,7460118,RNA682,Yes,78.1635
chr4,17320746,17320882,RNA683,Yes,73.3872
chr4,52713249,52713370,RNA684,Yes,0
chr4,82753337,82753430,RNA685,Yes,0
chr4,82895853,82895928,RNA686,Yes,0
chr4,82898140,82898225,RNA687,Yes,39.5789
chr4,100395127,100395247,RNA688,Yes,66.8195
chr4,118279190,118279320,RNA689,Yes,0.469925
chr4,151102057,151102131,RNA690,Yes,0
chr4,182169293,182169378,RNA691,Yes,0
chr5,8460925,8460999,RNA692,Yes,77.2744
chr5,9548827,9548914,RNA693,Yes,83.297
chr5,10478037,10478145,RNA694,Yes,83.2218
chr5,14463983,14464067,RNA695,Yes,0
chr5,14652278,14652382,RNA696,Yes,75.7569
chr5,26198430,26198502,RNA697,Yes,65.9035
chr5,40832656,40832735,RNA698,Yes,93.218
chr5,55170532,55170622,RNA699,Yes,74.485
chr5,69160808,69160939,RNA700,Yes,82.5757
chr5,69539161,69539264,RNA701,Yes,5.6391
chr5,77080434,77080571,RNA702,Yes,85.6489
chr5,83064204,83064337,RNA703,Yes,0
chr5,110513829,110513915,RNA704,Yes,0
chr5,112161485,112161617,RNA705,Yes,1.45489
chr5,132365490,132365599,RNA706,Yes,73.6692
chr5,133427596,133427706,RNA707,Yes,54.3484
chr5,134225757,134225852,RNA708,Yes,0.289474
chr5,136080491,136080598,RNA709,Yes,43.8357
chr5,137647572,137647649,RNA710,Yes,84.3361
chr5,138558969,138559041,RNA711,Yes,88.8195
chr5,140711276,140711373,RNA712,Yes,2.3396
chr5,140718926,140719013,RNA713,Yes,60.1128
chr5,140726159,140726246,RNA714,Yes,6.71805
chr5,142394423,142394494,RNA715,Yes,82.8534
chr5,149428918,149429023,RNA716,Yes,75.9455
chr5,149430646,149430733,RNA717,Yes,65.0714
chr5,160474402,160474483,RNA718,Yes,0
chr5,168560896,168560973,RNA719,Yes,90.4286
chr5,171366118,171366252,RNA720,Yes,79.5827
chr5,171386656,171386760,RNA721,Yes,73.2218
chr5,172662165,172662263,RNA722,Yes,0
chr5,176367946,176368031,RNA723,Yes,0
chr5,180015303,180015397,RNA724,Yes,85.3008
chr5,181097474,181097555,RNA725,Yes,0.18797
chr5,181187701,181187782,RNA726,Yes,2.74812
chr5,181188416,181188488,RNA727,Yes,0.448622
chr5,181188854,181188925,RNA728,Yes,0.474841
chr5,181191687,181191758,RNA729,Yes,0.276047
chr5,181206868,181206939,RNA730,Yes,0.444549
chr5,181241818,181241889,RNA731,Yes,0
chr6,2854031,2854107,RNA732,Yes,15.5658
chr6,8086408,8086533,RNA733,Yes,84.1579
chr6,10439717,10439794,RNA734,Yes,68.0564
chr6,18571784,18571880,RNA735,Yes,74.3233
chr6,18836171,18836242,RNA736,Yes,77.1353
chr6,26299677,26299749,RNA737,Yes,26.9301
chr6,26311196,26311267,RNA738,Yes,5.41676
chr6,26312596,26312677,RNA739,Yes,1.75893
chr6,26319102,26319173,RNA740,Yes,46.5484
chr6,26322818,26322890,RNA741,Yes,1.28346
chr6,26327589,26327670,RNA742,Yes,3.36513
chr6,26328140,26328212,RNA743,Yes,5.00313
chr6,26553503,26553574,RNA744,Yes,0.36015
chr6,26554122,26554195,RNA745,Yes,0.426692
chr6,26571864,26571936,RNA746,Yes,2.155
chr6,26673362,26673434,RNA747,Yes,0.75188
chr6,26682487,26682559,RNA748,Yes,0.18797
chr6,26687257,26687329,RNA749,Yes,0.37594
chr6,26701483,26701555,RNA750,Yes,0
chr6,26705377,26705449,RNA751,Yes,1.8797
chr6,26720992,26721065,RNA752,Yes,0
chr6,26728053,26728125,RNA753,Yes,0.56391
chr6,26730534,26730606,RNA754,Yes,0.18797
chr6,26735370,26735442,RNA755,Yes,0.341763
chr6,26749912,26749984,RNA756,Yes,3.28446
chr6,27091742,27091813,RNA757,Yes,1.65852
chr6,27097306,27097387,RNA758,Yes,8.04605
chr6,27150243,27150315,RNA759,Yes,81.0363
chr6,27162271,27162344,RNA760,Yes,12.203
chr6,27206088,27206160,RNA761,Yes,13.2632
chr6,27209849,27209930,RNA762,Yes,69.8559
chr6,27230555,27230637,RNA763,Yes,7.79574
chr6,27235509,27235581,RNA764,Yes,4.60956
chr6,27273960,27274033,RNA765,Yes,73.0474
chr6,27275211,27275284,RNA766,Yes,6.51417
chr6,27280270,27280342,RNA767,Yes,3.1971
chr6,27290626,27290698,RNA768,Yes,9.55404
chr6,27295433,27295504,RNA769,Yes,2.31704
chr6,27297996,27298077,RNA770,Yes,3.5282
chr6,27303789,27303860,RNA771,Yes,37.6353
chr6,27334990,27335062,RNA772,Yes,15.3333
chr6,27505828,27505909,RNA773,Yes,11.2411
chr6,27532208,27532289,RNA774,Yes,75.4753
chr6,27541775,27541856,RNA775,Yes,13.0371
chr6,27545689,27545770,RNA776,Yes,4.71194
chr6,27547752,27547823,RNA777,Yes,4.73684
chr6,27553413,27553494,RNA778,Yes,4.71313
chr6,27576067,27576139,RNA779,Yes,46.203
chr6,27591814,27591886,RNA780,Yes,3.81454
chr6,27605638,27605745,RNA781,Yes,3.89536
chr6,27618356,27618429,RNA782,Yes,30.9126
chr6,27650928,27651000,RNA783,Yes,3.9787
chr6,27668583,27668656,RNA784,Yes,2.13367
chr6,27672450,27672531,RNA785,Yes,3.00418
chr6,27688188,27688261,RNA786,Yes,0.837809
chr6,27721119,27721201,RNA787,Yes,22.8335
chr6,27726694,27726767,RNA788,Yes,38.7162
chr6,27728548,27728620,RNA789,Yes,77.2632
chr6,27777885,27777956,RNA790,Yes,63.8036
chr6,27791356,27791427,RNA791,Yes,2.96742
chr6,28213037,28213118,RNA792,Yes,1.91515
chr6,28474552,28474625,RNA793,Yes,3.67669
chr6,28478623,28478704,RNA794,Yes,58.5683
chr6,28488993,28489066,RNA795,Yes,25.7531
chr6,28543114,28543186,RNA796,Yes,1.66316
chr6,28589379,28589450,RNA797,Yes,4.4198
chr6,28597340,28597421,RNA798,Yes,8.24662
chr6,28607156,28607227,RNA799,Yes,4.66165
chr6,28643445,28643516,RNA800,Yes,13.2735
chr6,28648207,28648280,RNA801,Yes,2.50846
chr6,28658237,28658308,RNA802,Yes,0.853383
chr6,28673836,28673907,RNA803,Yes,7.09699
chr6,28695932,28696003,RNA804,Yes,42.485
chr6,28710589,28710660,RNA805,Yes,19.1855
chr6,28719704,28719775,RNA806,Yes,16.2353
chr6,28726018,28726091,RNA807,Yes,26.3449
chr6,28729315,28729386,RNA808,Yes,1.04619
chr6,28742952,28743024,RNA809,Yes,6.0188
chr6,28747744,28747816,RNA810,Yes,10.9474
chr6,28758364,28758435,RNA811,Yes,19.2105
chr6,28763597,28763670,RNA812,Yes,57.4549
chr6,28795964,28796035,RNA813,Yes,2.40977
chr6,28802800,28802870,RNA814,Yes,12.8872
chr6,28944575,28944647,RNA815,Yes,1.82895
chr6,28989002,28989083,RNA816,Yes,18.9356
chr6,29582252,29582328,RNA817,Yes,63.703
chr6,30890883,30890972,RNA818,Yes,0
chr6,31536374,31536449,RNA819,Yes,66.6692
chr6,31541101,31541178,RNA820,Yes,0.730576
chr6,31623079,31623210,RNA821,Yes,56.0959
chr6,33698128,33698234,RNA822,Yes,0
chr6,33999972,34000051,RNA823,Yes,0
chr6,44254206,44254285,RNA824,Yes,0
chr6,44435641,44435722,RNA825,Yes,81.7744
chr6,52144349,52144434,RNA826,Yes,66.8703
chr6,52148923,52149041,RNA827,Yes,71.1579
chr6,57792833,57792905,RNA828,Yes,20.799
chr6,57793545,57793617,RNA829,Yes,17.0125
chr6,57800211,57800284,RNA830,Yes,12.3246
chr6,57815974,57816046,RNA831,Yes,14.8634
chr6,57822973,57823046,RNA832,Yes,22.68
chr6,57861166,57861238,RNA833,Yes,66.4868
chr6,57870345,57870417,RNA834,Yes,45.1504
chr6,75128709,75128782,RNA835,Yes,0
chr6,85677589,85677659,RNA836,Yes,0.447368
chr6,99124609,99124696,RNA837,Yes,0
chr6,106784125,106784220,RNA838,Yes,0
chr6,110848546,110848673,RNA839,Yes,0
chr6,111113834,111113939,RNA840,Yes,17.1241
chr6,120015179,120015257,RNA841,Yes,65.6992
chr6,126484631,126484713,RNA842,Yes,0
chr6,132815307,132815379,RNA843,Yes,1.55263
chr6,132816802,132816877,RNA844,Yes,0
chr6,132817219,132817351,RNA845,Yes,85.8139
chr6,138435213,138435294,RNA846,Yes,59.4323
chr6,142257639,142257709,RNA847,Yes,0
chr6,144216547,144216629,RNA848,Yes,0.301504
chr6,144405655,144405767,RNA849,Yes,78.9436
chr6,145182723,145182794,RNA850,Yes,82.1071
chr6,155946797,155946879,RNA851,Yes,0
chr6,156378750,156378824,RNA852,Yes,0
chr6,159780250,159780381,RNA853,Yes,86.9887
chr6,159785594,159785733,RNA854,Yes,81.2707
chr6,170330761,170330844,RNA855,Yes,89.3434
chr7,2088912,2089052,RNA856,Yes,85.6541
chr7,5495819,5495917,RNA857,Yes,60.8496
chr7,6016877,6017011,RNA858,Yes,82.9173
chr7,19705358,19705436,RNA859,Yes,0
chr7,22856613,22856686,RNA860,Yes,0
chr7,23396446,23396516,RNA861,Yes,0
chr7,39329003,39329134,RNA862,Yes,60.3609
chr7,44985378,44985510,RNA863,Yes,44.6454
chr7,45104349,45104482,RNA864,Yes,82.4774
chr7,45104906,45105042,RNA865,Yes,86.8402
chr7,45105968,45106099,RNA866,Yes,0
chr7,47464720,47464803,RNA867,Yes,82.4962
chr7,56055365,56055502,RNA868,Yes,0
chr7,56060470,56060602,RNA869,Yes,80.0113
chr7,65065999,65066132,RNA870,Yes,0
chr7,65070538,65070672,RNA871,Yes,0
chr7,65755526,65755659,RNA872,Yes,0
chr7,71307674,71307768,RNA873,Yes,0
chr7,73711317,73711397,RNA874,Yes,77.6504
chr7,75943783,75943916,RNA875,Yes,92.4925
chr7,93716928,93717005,RNA876,Yes,65.4925
chr7,97964405,97964481,RNA877,Yes,0
chr7,99469684,99469755,RNA878,Yes,52.7425
chr7,100093560,100093643,RNA879,Yes,68.3102
chr7,100093993,100094074,RNA880,Yes,76.1366
chr7,101159473,101159555,RNA881,Yes,0
chr7,102405742,102405855,RNA882,Yes,90.3308
chr7,102465742,102465826,RNA883,Yes,43.1447
chr7,115581315,115581441,RNA884,Yes,0
chr7,117020211,117020319,RNA885,Yes,36.8158
chr7,129770383,129770492,RNA886,Yes,75.2744
chr7,129774905,129775014,RNA887,Yes,81.7268
chr7,130877459,130877539,RNA888,Yes,0
chr7,135206994,135207078,RNA889,Yes,0
chr7,136903167,136903294,RNA890,Yes,77.9605
chr7,139340700,139340772,RNA891,Yes,0.345865
chr7,149310190,149310261,RNA892,Yes,0
chr7,149355675,149355746,RNA893,Yes,0
chr7,149375759,149375830,RNA894,Yes,0
chr7,149377510,149377581,RNA895,Yes,0
chr7,149415138,149415209,RNA896,Yes,7.48013
chr7,149546540,149546611,RNA897,Yes,0
chr7,149558042,149558114,RNA898,Yes,0
chr7,149584725,149584796,RNA899,Yes,0
chr7,149589073,149589144,RNA900,Yes,0
chr7,149595214,149595285,RNA901,Yes,90.0432
chr7,149597955,149598026,RNA902,Yes,91.4962
chr7,149608376,149608447,RNA903,Yes,0
chr7,149613065,149613136,RNA904,Yes,0
chr7,149646955,149647026,RNA905,Yes,0
chr7,149664824,149664895,RNA906,Yes,59.5075
chr7,149691181,149691252,RNA907,Yes,8.25376
chr8,1817231,1817307,RNA908,Yes,32.0886
chr8,6745164,6745244,RNA909,Yes,87.3008
chr8,9058539,9058630,RNA910,Yes,63.0338
chr8,9741672,9741768,RNA911,Yes,91.2385
chr8,9903388,9903472,RNA912,Yes,5.11184
chr8,20614829,20614926,RNA913,Yes,72.2519
chr8,27048853,27048963,RNA914,Yes,83.2998
chr8,27701673,27701767,RNA915,Yes,43.8308
chr8,27701677,27701759,RNA916,Yes,43.8308
chr8,33513475,33513578,RNA917,Yes,0.364662
chr8,41271048,41271143,RNA918,Yes,81.5959
chr8,41426655,41426727,RNA919,Yes,0
chr8,55902723,55902855,RNA920,Yes,0
chr8,58592239,58592309,RNA921,Yes,0
chr8,66922474,66922549,RNA922,Yes,42.3835
chr8,91205485,91205559,RNA923,Yes,0
chr8,98393645,98393738,RNA924,Yes,0
chr8,99536786,99536861,RNA925,Yes,0
chr8,102125432,102125515,RNA926,Yes,0
chr8,103154614,103154689,RNA927,Yes,0
chr8,103308978,103309081,RNA928,Yes,84.5489
chr8,123157230,123157302,RNA929,Yes,0.511815
chr8,133046481,133046581,RNA930,Yes,58.1128
chr9,12972555,12972633,RNA931,Yes,0
chr9,19063656,19063786,RNA932,Yes,92.1466
chr9,20411148,20411238,RNA933,Yes,88.0376
chr9,20786927,20787055,RNA934,Yes,58.3797
chr9,33934297,33934375,RNA935,Yes,0
chr9,33952764,33952854,RNA936,Yes,0
chr9,41233755,41233835,RNA937,Yes,27.0602
chr9,70809975,70810084,RNA938,Yes,58.0508
chr9,74903074,74903145,RNA939,Yes,81.5501
chr9,91636251,91636361,RNA940,Yes,0
chr9,92292461,92292593,RNA941,Yes,56.2744
chr9,92527984,92528058,RNA942,Yes,86.7049
chr9,94176347,94176433,RNA943,Yes,0
chr9,94178834,94178920,RNA944,Yes,56.8759
chr9,95085208,95085304,RNA945,Yes,76.5846
chr9,110198523,110198595,RNA946,Yes,79.2015
chr9,117181066,117181201,RNA947,Yes,0
chr9,122880213,122880319,RNA948,Yes,75.3195
chr9,123402525,123402603,RNA949,Yes,62.5188
chr9,124692442,124692551,RNA950,Yes,90.5902
chr9,128340076,128340166,RNA951,Yes,6.96335
chr9,128392621,128392708,RNA952,Yes,64.3609
chr9,130241387,130241488,RNA953,Yes,0
chr9,131485665,131485750,RNA954,Yes,0
chr9,133349396,133349470,RNA955,Yes,50.0902
chr9,133350094,133350164,RNA956,Yes,57.7519
chr9,133350456,133350527,RNA957,Yes,86.8947
chr9,134849487,134849564,RNA958,Yes,39.8684
chr9,136726747,136726879,RNA959,Yes,20.3321
chr9,137169186,137169270,RNA960,Yes,1.5731
chr9,137838419,137838516,RNA961,Yes,89.1194
chrX,3532117,3532251,RNA962,Yes,0
chrX,3838377,3838450,RNA963,Yes,59.2972
chrX,20017088,20017187,RNA964,Yes,57.5338
chrX,24744441,24744570,RNA965,Yes,72.3609
chrX,47388650,47388776,RNA966,Yes,75.4474
chrX,47587429,47587505,RNA967,Yes,0
chrX,50010672,50010750,RNA968,Yes,0
chrX,52063347,52063473,RNA969,Yes,0
chrX,53557192,53557274,RNA970,Yes,76.391
chrX,54814370,54814500,RNA971,Yes,66.282
chrX,54927305,54927435,RNA972,Yes,73.1541
chrX,55183480,55183607,RNA973,Yes,0
chrX,63786002,63786087,RNA974,Yes,58.8145
chrX,77005404,77005501,RNA975,Yes,0
chrX,84225752,84225828,RNA976,Yes,59.3102
chrX,106639814,106639896,RNA977,Yes,71.3534
chrX,110224989,110225060,RNA978,Yes,61.5338
chrX,114630797,114630924,RNA979,Yes,73.3421
chrX,115126316,115126442,RNA980,Yes,64.099
chrX,119787353,119787484,RNA981,Yes,69.3722
chrX,121370972,121371053,RNA982,Yes,0
chrX,134169378,134169452,RNA983,Yes,76.9198
chrX,134540341,134540431,RNA984,Yes,70.7669
chrX,136879199,136879271,RNA985,Yes,13.015
chrX,138667711,138667793,RNA986,Yes,0
chrX,145992750,145992826,RNA987,Yes,0
chrX,145994784,145994860,RNA988,Yes,0
chrX,146001053,146001131,RNA989,Yes,0
chrX,146027794,146027872,RNA990,Yes,43.6729
chrX,147199044,147199127,RNA991,Yes,0
chrX,147225826,147225952,RNA992,Yes,0
chrX,147236913,147237027,RNA993,Yes,72.4398
chrX,147260532,147260625,RNA994,Yes,38.7782
chrX,152394412,152394492,RNA995,Yes,53.3703
chrX,153981097,153981177,RNA996,Yes,0
chrX,154400281,154400415,RNA997,Yes,72.1222
chrX,154768528,154768659,RNA998,Yes,0
chrX,154774998,154775126,RNA999,Yes,65.8617
chrX,154887360,154887458,RNA1000,Yes,17.218
