Chromosome,Start,End,ID,Functional,methylome
chr12,101134767,101134985,RNA3512,No,0
chr12,101136125,101136221,RNA3513,No,60.5113
chr12,101389472,101389549,RNA3514,No,0
chr12,101449253,101449330,RNA3515,No,0
chr12,101450233,101450310,RNA3516,No,0
chr12,101494279,101494356,RNA3517,No,0
chr12,101497316,101497393,RNA3518,No,78.4649
chr12,101546325,101546402,RNA3519,No,0
chr12,101877422,101877518,RNA3520,No,0.610365
chr12,102012288,102012384,RNA3521,No,0
chr12,102012325,102012421,RNA3522,No,0
chr12,102012362,102012580,RNA3523,No,90.3966
chr12,102012565,102012671,RNA3524,No,88.1203
chr12,102062368,102062586,RNA3525,No,72.1021
chr12,102062562,102062658,RNA3526,No,84.2133
chr12,102062682,102062778,RNA3527,No,92.6767
chr12,102062916,102063012,RNA3528,No,0
chr12,102062927,102063145,RNA3529,No,89.7932
chr12,102063063,102063140,RNA3530,No,91.515
chr12,102961254,102961472,RNA3531,No,10.9688
chr12,102961402,102961620,RNA3532,No,12.3248
chr12,102962891,102963022,RNA3533,No,5.34962
chr12,102963313,102963531,RNA3534,No,0
chr12,103077050,103077268,RNA3535,No,0
chr12,103078303,103078399,RNA3536,No,0
chr12,103222326,103222433,RNA3537,No,45.7632
chr12,103498155,103498286,RNA3538,No,0
chr12,103579199,103579330,RNA3539,No,70.4925
chr12,103579281,103579412,RNA3540,No,0
chr12,103770148,103770279,RNA3541,No,0
chr12,103770241,103770372,RNA3542,No,0
chr12,103770297,103770428,RNA3543,No,0
chr12,104181804,104181911,RNA3544,No,79.6579
chr12,104205801,104205908,RNA3545,No,70.3985
chr12,104210077,104210184,RNA3546,No,82.5385
chr12,104353371,104353478,RNA3547,No,0
chr12,104358660,104358767,RNA3548,No,0
chr12,104454404,104454511,RNA3549,No,0
chr12,104763323,104763454,RNA3550,No,79.4436
chr12,105444222,105444329,RNA3551,No,76.6485
chr12,106063188,106063294,RNA3552,No,78.4117
chr12,106352257,106352334,RNA3553,No,83.2343
chr12,106907126,106907232,RNA3554,No,74.3195
chr12,106987204,106987422,RNA3555,No,0.53266
chr12,106987367,106987473,RNA3556,No,1.57393
chr12,106987408,106987514,RNA3557,No,3.14286
chr12,106991202,106991298,RNA3558,No,0
chr12,107134590,107134696,RNA3559,No,0
chr12,107134819,107134925,RNA3560,No,69.9474
chr12,107138753,107138859,RNA3561,No,74.9737
chr12,107659927,107660047,RNA3562,No,79.1842
chr12,108076065,108076171,RNA3563,No,0
chr12,108755236,108755367,RNA3564,No,75.3637
chr12,109332181,109332288,RNA3565,No,0
chr12,111632195,111632315,RNA3566,No,0
chr12,112025677,112025783,RNA3567,No,92.1301
chr12,112398120,112398240,RNA3568,No,70.0602
chr12,112400343,112400463,RNA3569,No,69.6729
chr12,112403829,112403949,RNA3570,No,76.0714
chr12,112510669,112510789,RNA3571,No,0
chr12,112513996,112514116,RNA3572,No,79.8797
chr12,112559227,112559347,RNA3573,No,0
chr12,113043222,113043388,RNA3574,No,77.5197
chr12,113487378,113487498,RNA3575,No,0
chr12,115338244,115338401,RNA3576,No,84.5752
chr12,115921841,115922002,RNA3577,No,63.7331
chr12,117038488,117038654,RNA3578,No,87.9962
chr12,117452330,117452450,RNA3579,No,0
chr12,117452352,117452518,RNA3580,No,0
chr12,117452580,117452746,RNA3581,No,73.8346
chr12,117452600,117452766,RNA3582,No,73.8346
chr12,118145870,118146036,RNA3583,No,77.7318
chr12,118147307,118147473,RNA3584,No,72.5771
chr12,118148835,118149001,RNA3585,No,87.4123
chr12,118594946,118595136,RNA3586,No,34.6955
chr12,118974186,118974318,RNA3587,No,0
chr12,118980984,118981150,RNA3588,No,5.00663
chr12,119334432,119334589,RNA3589,No,18.2805
chr12,119683298,119683459,RNA3590,No,0
chr12,119987030,119987187,RNA3591,No,0
chr12,119987849,119988006,RNA3592,No,61.8534
chr12,119988143,119988300,RNA3593,No,71.1245
chr12,120332725,120332882,RNA3594,No,75.6441
chr12,120333053,120333154,RNA3595,No,75.4868
chr12,120336068,120336225,RNA3596,No,82.5307
chr12,120410626,120410783,RNA3597,No,71.7707
chr12,120627653,120627814,RNA3598,No,76.4267
chr12,120709998,120710159,RNA3599,No,5.47368
chr12,120724929,120725090,RNA3600,No,62.3477
chr12,120740044,120740205,RNA3601,No,68.515
chr12,120740117,120740278,RNA3602,No,69.1128
chr12,120761636,120761797,RNA3603,No,57.4263
chr12,121051547,121051704,RNA3604,No,66.2011
chr12,121836388,121836549,RNA3605,No,86.3778
chr12,122626915,122627105,RNA3606,No,92.3371
chr12,122899880,122900046,RNA3607,No,85.0094
chr12,122900302,122900434,RNA3608,No,57.3195
chr12,123451716,123451906,RNA3609,No,85.9108
chr12,123538884,123539016,RNA3610,No,0
chr12,123539228,123539418,RNA3611,No,65.7481
chr12,123539697,123539829,RNA3612,No,59.297
chr12,123540893,123541083,RNA3613,No,81.5742
chr12,123541239,123541371,RNA3614,No,83.1974
chr12,124316087,124316277,RNA3615,No,73.896
chr12,124316134,124316235,RNA3616,No,72.8872
chr12,124316147,124316279,RNA3617,No,82.75
chr12,124316194,124316326,RNA3618,No,82.75
chr12,124316207,124316397,RNA3619,No,75.9556
chr12,124316208,124316398,RNA3620,No,75.9556
chr12,124316313,124316445,RNA3621,No,75.2697
chr12,124694806,124694996,RNA3622,No,81.1241
chr12,124940490,124940591,RNA3623,No,24.3333
chr12,125042830,125042962,RNA3624,No,0
chr12,125052201,125052302,RNA3625,No,83.6699
chr12,125052294,125052395,RNA3626,No,85.3333
chr12,125144247,125144348,RNA3627,No,74.9699
chr12,125148890,125148991,RNA3628,No,48.0677
chr12,125185854,125186011,RNA3629,No,2.85025
chr12,125186267,125186368,RNA3630,No,0.818296
chr12,125688190,125688351,RNA3631,No,58.1591
chr12,126059661,126059762,RNA3632,No,0
chr12,128257068,128257258,RNA3633,No,52.9117
chr12,128986948,128987080,RNA3634,No,61.8436
chr12,129942302,129942403,RNA3635,No,0
chr13,19796705,19796808,RNA3636,No,85.3835
chr13,20326304,20326418,RNA3637,No,79.6335
chr13,20697013,20697116,RNA3638,No,0
chr13,20776330,20776433,RNA3639,No,86.9586
chr13,20777000,20777103,RNA3640,No,0
chr13,20913760,20913863,RNA3641,No,76.0038
chr13,20917265,20917368,RNA3642,No,0
chr13,20972647,20972750,RNA3643,No,0
chr13,21912250,21912353,RNA3644,No,0
chr13,24322556,24322670,RNA3645,No,36.0977
chr13,25150322,25150436,RNA3646,No,69.3759
chr13,25237662,25237776,RNA3647,No,58.2895
chr13,25238799,25238913,RNA3648,No,84.8008
chr13,25291501,25291615,RNA3649,No,59.5602
chr13,25293931,25294045,RNA3650,No,81.3684
chr13,25369122,25369225,RNA3651,No,61.4511
chr13,25370449,25370563,RNA3652,No,82.0132
chr13,26238479,26238593,RNA3653,No,73.5263
chr13,28120729,28120798,RNA3654,No,88.4756
chr13,29508734,29508869,RNA3655,No,0
chr13,30199182,30199296,RNA3656,No,0
chr13,31177305,31177517,RNA3657,No,78.4323
chr13,32299716,32299785,RNA3658,No,0
chr13,32805343,32805478,RNA3659,No,69.6203
chr13,33010307,33010376,RNA3660,No,83.5752
chr13,33087352,33087421,RNA3661,No,72.896
chr13,33099968,33100037,RNA3662,No,56.8308
chr13,33677484,33677553,RNA3663,No,63.6015
chr13,33677577,33677646,RNA3664,No,0
chr13,33678422,33678491,RNA3665,No,70.9211
chr13,33726407,33726542,RNA3666,No,81.8985
chr13,33805593,33805728,RNA3667,No,0
chr13,33808370,33808505,RNA3668,No,79.0075
chr13,33966644,33966779,RNA3669,No,0
chr13,33967620,33967755,RNA3670,No,80.5
chr13,33967622,33967757,RNA3671,No,80.5
chr13,34230826,34230895,RNA3672,No,0
chr13,34856291,34856426,RNA3673,No,68.1071
chr13,34912774,34912986,RNA3674,No,0
chr13,36133421,36133633,RNA3675,No,0
chr13,36166079,36166291,RNA3676,No,77.2547
chr13,36167913,36168125,RNA3677,No,0
chr13,36374757,36374969,RNA3678,No,76.3471
chr13,36375411,36375623,RNA3679,No,0
chr13,36375835,36376047,RNA3680,No,85.5451
chr13,37088346,37088558,RNA3681,No,79.218
chr13,37904676,37904745,RNA3682,No,0
chr13,38363871,38363971,RNA3683,No,80.6715
chr13,38491779,38491914,RNA3684,No,0
chr13,39957975,39958055,RNA3685,No,0
chr13,40930034,40930246,RNA3686,No,89.8058
chr13,42265994,42266094,RNA3687,No,0
chr13,43160936,43161036,RNA3688,No,0
chr13,43187028,43187128,RNA3689,No,77.9549
chr13,43189289,43189389,RNA3690,No,34.9323
chr13,43816372,43816472,RNA3691,No,0
chr13,43816856,43816943,RNA3692,No,0
chr13,43817626,43817726,RNA3693,No,0
chr13,43818478,43818558,RNA3694,No,0
chr13,43819824,43819924,RNA3695,No,70.5752
chr13,44897409,44897489,RNA3696,No,77.3008
chr13,44900785,44900885,RNA3697,No,51.3778
chr13,44900804,44900871,RNA3698,No,51.3778
chr13,44925159,44925273,RNA3699,No,36.3571
chr13,44931768,44931848,RNA3700,No,0
chr13,44932271,44932351,RNA3701,No,35.6241
chr13,45085137,45085231,RNA3702,No,83.188
chr13,45085806,45085886,RNA3703,No,0
chr13,45086603,45086683,RNA3704,No,0
chr13,45088121,45088201,RNA3705,No,0
chr13,45952832,45952912,RNA3706,No,0
chr13,48047243,48047330,RNA3707,No,0
chr13,48650612,48650699,RNA3708,No,82.6955
chr13,48650933,48651000,RNA3709,No,0
chr13,48651164,48651251,RNA3710,No,86.1679
chr13,48651221,48651308,RNA3711,No,85.8584
chr13,48711248,48711335,RNA3712,No,0
chr13,48718629,48718716,RNA3713,No,46.4662
chr13,48772412,48772512,RNA3714,No,0
chr13,48823856,48823943,RNA3715,No,0
chr13,48853595,48853689,RNA3716,No,63.1823
chr13,48854423,48854537,RNA3717,No,88.3008
chr13,49308461,49308528,RNA3718,No,48.1128
chr13,49308508,49308575,RNA3719,No,52.015
chr13,49308553,49308620,RNA3720,No,44.0526
chr13,49792793,49792880,RNA3721,No,0.172932
chr13,49793992,49794059,RNA3722,No,0
chr13,49794472,49794586,RNA3723,No,0
chr13,49795512,49795579,RNA3724,No,0
chr13,49796224,49796291,RNA3725,No,0
chr13,49897756,49897850,RNA3726,No,0
chr13,49907680,49907794,RNA3727,No,55.2556
chr13,49908993,49909087,RNA3728,No,0
chr13,49910118,49910232,RNA3729,No,0
chr13,49910190,49910270,RNA3730,No,0
chr13,49912597,49912691,RNA3731,No,87.7406
chr13,51201051,51201165,RNA3732,No,85.4536
chr13,51201053,51201147,RNA3733,No,85.4536
chr13,51201071,51201185,RNA3734,No,85.4536
chr13,51201136,51201230,RNA3735,No,0
chr13,51201211,51201305,RNA3736,No,75.0677
chr13,51201330,51201444,RNA3737,No,77.8308
chr13,51201335,51201429,RNA3738,No,77.8308
chr13,51201371,51201485,RNA3739,No,71.5376
chr13,51201467,51201534,RNA3740,No,71.5376
chr13,53204523,53204610,RNA3741,No,47.0263
chr13,54551439,54551553,RNA3742,No,0
chr13,54556833,54556900,RNA3743,No,0
chr13,55013460,55013554,RNA3744,No,0
chr13,55408344,55408426,RNA3745,No,0
chr13,60177169,60177251,RNA3746,No,0
chr13,60300749,60300831,RNA3747,No,0
chr13,60323049,60323131,RNA3748,No,0
chr13,60325873,60325955,RNA3749,No,83.4492
chr13,60603049,60603131,RNA3750,No,87.4812
chr13,60607126,60607208,RNA3751,No,0
chr13,60608624,60608706,RNA3752,No,0
chr13,61525099,61525181,RNA3753,No,85.7692
chr13,65377343,65377425,RNA3754,No,0
chr13,67238705,67238818,RNA3755,No,0
chr13,70388019,70388132,RNA3756,No,72.9774
chr13,71297777,71297890,RNA3757,No,0
chr13,71388645,71388758,RNA3758,No,64.0752
chr13,71390186,71390299,RNA3759,No,71.0038
chr13,71891028,71891141,RNA3760,No,0
chr13,71893584,71893697,RNA3761,No,65.547
chr13,71990071,71990184,RNA3762,No,60.0902
chr13,72707681,72707794,RNA3763,No,88.688
chr13,75487749,75487862,RNA3764,No,0
chr13,98047180,98047296,RNA3765,No,86.8055
chr13,102404092,102404208,RNA3766,No,0
chr13,102920675,102920791,RNA3767,No,40.4135
chr13,102923682,102923798,RNA3768,No,70.3647
chr13,102924009,102924125,RNA3769,No,59.7782
chr13,103533361,103533477,RNA3770,No,0
chr13,103547071,103547187,RNA3771,No,83.4492
chr13,103562079,103562195,RNA3772,No,0
chr13,104048075,104048191,RNA3773,No,0
chr13,107938403,107938523,RNA3774,No,0
chr13,107954210,107954326,RNA3775,No,66.9624
chr13,108107911,108107974,RNA3776,No,0
chr13,111673788,111673908,RNA3777,No,16.2857
chr13,112113223,112113286,RNA3778,No,0
chr13,112632557,112632677,RNA3779,No,66.3158
chr13,112684837,112684957,RNA3780,No,81.3029
chr13,112684948,112685068,RNA3781,No,0
chr13,113100748,113100868,RNA3782,No,75.3835
chr13,113100761,113100881,RNA3783,No,75.7942
chr13,113100797,113100917,RNA3784,No,69.0789
chr13,113103190,113103253,RNA3785,No,0
chr13,113103519,113103582,RNA3786,No,73.6974
chr13,113104097,113104160,RNA3787,No,58.0902
chr13,113156620,113156683,RNA3788,No,80.1335
chr13,113156794,113156857,RNA3789,No,0
chr13,113176816,113176879,RNA3790,No,88.0865
chr13,113875221,113875341,RNA3791,No,80.6366
chr13,114139475,114139538,RNA3792,No,63.9793
chr13,114353175,114353295,RNA3793,No,68.4414
chr14,24244398,24244545,RNA3794,No,86.2278
chr14,24245363,24245510,RNA3795,No,85.9226
chr14,24247032,24247116,RNA3796,No,0
chr14,24247278,24247362,RNA3797,No,64.7368
chr14,24265445,24265529,RNA3798,No,82.4511
chr14,24341420,24341567,RNA3799,No,0
chr14,25190496,25190580,RNA3800,No,0
chr14,25225667,25225814,RNA3801,No,0
chr14,28317719,28317866,RNA3802,No,40.6579
chr14,28317898,28317982,RNA3803,No,0
chr14,34462785,34462854,RNA3804,No,7.6817
chr14,37588808,37588877,RNA3805,No,0
chr14,39031567,39031636,RNA3806,No,0
chr14,39171409,39171478,RNA3807,No,89.4925
chr14,39172005,39172074,RNA3808,No,0
chr14,39185707,39185776,RNA3809,No,0
chr14,39190687,39190756,RNA3810,No,0
chr14,39225640,39225709,RNA3811,No,0
chr14,40951039,40951108,RNA3812,No,61.9474
chr14,42868010,42868079,RNA3813,No,0
chr14,49477210,49477276,RNA3814,No,0
chr14,53031539,53031605,RNA3815,No,0
chr14,54293312,54293378,RNA3816,No,0
chr14,54421306,54421372,RNA3817,No,86.3895
chr14,54422433,54422499,RNA3818,No,0
chr14,54441854,54441920,RNA3819,No,49.515
chr14,54454814,54454880,RNA3820,No,0
chr14,54473105,54473272,RNA3821,No,75.0188
chr14,54543340,54543406,RNA3822,No,82.2481
chr14,55464179,55464245,RNA3823,No,0
chr14,58552207,58552374,RNA3824,No,0
chr14,59374973,59375140,RNA3825,No,84.4812
chr14,59409642,59409809,RNA3826,No,88.2798
chr14,59412158,59412224,RNA3827,No,0
chr14,59415980,59416147,RNA3828,No,79.4812
chr14,59577016,59577183,RNA3829,No,34.0627
chr14,59577144,59577311,RNA3830,No,61.5786
chr14,59581947,59582114,RNA3831,No,0
chr14,59880204,59880353,RNA3832,No,0
chr14,60593434,60593601,RNA3833,No,86.7218
chr14,63748270,63748419,RNA3834,No,0
chr14,64340324,64340491,RNA3835,No,89.797
chr14,64659515,64659664,RNA3836,No,77.5244
chr14,64673758,64673907,RNA3837,No,62.9662
chr14,64683056,64683205,RNA3838,No,81.8609
chr14,64880008,64880157,RNA3839,No,0.90428
chr14,64880199,64880348,RNA3840,No,1.85301
chr14,64910973,64911122,RNA3841,No,0.966165
chr14,65790781,65790930,RNA3842,No,0
chr14,68737468,68737597,RNA3843,No,80.6842
chr14,68853880,68853961,RNA3844,No,74.5414
chr14,69819021,69819170,RNA3845,No,36.2387
chr14,72607154,72607283,RNA3846,No,75.406
chr14,72896299,72896380,RNA3847,No,0
chr14,73135932,73136061,RNA3848,No,50.0464
chr14,73274692,73274821,RNA3849,No,89.812
chr14,73274782,73274911,RNA3850,No,86.6447
chr14,73636741,73636870,RNA3851,No,68.5677
chr14,73637156,73637285,RNA3852,No,0
chr14,73644521,73644650,RNA3853,No,0.736842
chr14,73714566,73714647,RNA3854,No,2.53571
chr14,73821249,73821330,RNA3855,No,0
chr14,73821336,73821417,RNA3856,No,82.7613
chr14,74084512,74084593,RNA3857,No,0.235589
chr14,74084548,74084629,RNA3858,No,0.262218
chr14,74084797,74084878,RNA3859,No,0.424812
chr14,74443755,74443884,RNA3860,No,0
chr14,74880906,74880987,RNA3861,No,0
chr14,76084694,76084763,RNA3862,No,31.1278
chr14,78140184,78140313,RNA3863,No,0
chr14,78146107,78146188,RNA3864,No,68.3797
chr14,80017490,80017559,RNA3865,No,54.7519
chr14,80189926,80189995,RNA3866,No,0
chr14,80193178,80193247,RNA3867,No,0
chr14,80196712,80196781,RNA3868,No,0
chr14,81228958,81229027,RNA3869,No,77.5602
chr14,81229126,81229195,RNA3870,No,0
chr14,81245270,81245339,RNA3871,No,0
chr14,82270045,82270114,RNA3872,No,0
chr14,85798872,85798941,RNA3873,No,0
chr14,88131418,88131516,RNA3874,No,58.1053
chr14,90247182,90247280,RNA3875,No,82.8797
chr14,91225870,91225968,RNA3876,No,76.5789
chr14,91268737,91268835,RNA3877,No,87.8571
chr14,91269943,91270041,RNA3878,No,57.8778
chr14,91512437,91512535,RNA3879,No,87.3489
chr14,91514155,91514253,RNA3880,No,60.8722
chr14,91516189,91516287,RNA3881,No,0
chr14,92321048,92321146,RNA3882,No,0
chr14,96391958,96392056,RNA3883,No,0.479757
chr14,98737008,98737153,RNA3884,No,36.6955
chr14,99148100,99148206,RNA3885,No,0
chr14,99950230,99950330,RNA3886,No,62.4023
chr14,102742937,102743082,RNA3887,No,89.1654
chr14,103078535,103078641,RNA3888,No,8.53947
chr14,103524120,103524265,RNA3889,No,77.0977
chr14,103524351,103524496,RNA3890,No,61.2707
chr14,103524583,103524728,RNA3891,No,71.4643
chr14,103715509,103715609,RNA3892,No,0.432331
chr14,103911089,103911234,RNA3893,No,86.1729
chr14,103911967,103912112,RNA3894,No,0
chr14,103912111,103912256,RNA3895,No,0
chr14,104056942,104057048,RNA3896,No,0
chr14,104079766,104079872,RNA3897,No,80.2368
chr14,104080306,104080412,RNA3898,No,68.1673
chr14,104117022,104117128,RNA3899,No,4.1821
chr14,104120132,104120238,RNA3900,No,72.3506
chr14,104210626,104210732,RNA3901,No,64.4782
chr14,104606635,104606759,RNA3902,No,74.8158
chr14,104606669,104606793,RNA3903,No,70.725
chr14,104626749,104626873,RNA3904,No,74.1729
chr14,104642341,104642441,RNA3905,No,57.3139
chr14,104722730,104722830,RNA3906,No,75.1391
chr14,104722791,104722891,RNA3907,No,82.0576
chr14,104797066,104797166,RNA3908,No,66.8271
chr14,104798801,104798901,RNA3909,No,62.8496
chr14,104846254,104846354,RNA3910,No,0
chr14,104846920,104847065,RNA3911,No,73.7594
chr14,105113905,105114011,RNA3912,No,77.4866
chr14,105518130,105518254,RNA3913,No,0
chr14,105518210,105518310,RNA3914,No,0
chr14,106882917,106883017,RNA3915,No,0
chr15,30773231,30773299,RNA3916,No,0
chr15,30773293,30773361,RNA3917,No,0
chr15,30773313,30773381,RNA3918,No,0
chr15,31474443,31474511,RNA3919,No,61.8759
chr15,32435319,32435439,RNA3920,No,15.5401
chr15,32435866,32435986,RNA3921,No,0
chr15,32435884,32436004,RNA3922,No,0
chr15,32765368,32765488,RNA3923,No,55.2848
chr15,35070271,35070339,RNA3924,No,84.2782
chr15,36407422,36407488,RNA3925,No,0
chr15,36824593,36824847,RNA3926,No,64.4586
chr15,36863537,36863657,RNA3927,No,0
chr15,40130910,40131099,RNA3928,No,72.4876
chr15,40329260,40329326,RNA3929,No,0
chr15,40482924,40483178,RNA3930,No,75.2256
chr15,41281949,41282015,RNA3931,No,84.6015
chr15,41282197,41282263,RNA3932,No,92.2331
chr15,41282335,41282401,RNA3933,No,85.0639
chr15,41515246,41515312,RNA3934,No,87.8177
chr15,41515296,41515550,RNA3935,No,83.0789
chr15,41515449,41515515,RNA3936,No,0
chr15,41515705,41515959,RNA3937,No,72.288
chr15,41515755,41515821,RNA3938,No,89.8271
chr15,41516649,41516903,RNA3939,No,84.949
chr15,41547050,41547304,RNA3940,No,52.5338
chr15,41547253,41547507,RNA3941,No,50.8628
chr15,41607911,41608165,RNA3942,No,80.4962
chr15,42570774,42570840,RNA3943,No,0
chr15,42571011,42571265,RNA3944,No,88.8966
chr15,44200064,44200253,RNA3945,No,0
chr15,45079106,45079295,RNA3946,No,75.1015
chr15,45082248,45082437,RNA3947,No,40.3651
chr15,45086135,45086324,RNA3948,No,75.5652
chr15,45202415,45202604,RNA3949,No,72.309
chr15,45203254,45203443,RNA3950,No,47.104
chr15,45290665,45290854,RNA3951,No,69.1353
chr15,45703320,45703509,RNA3952,No,81.5207
chr15,45703965,45704219,RNA3953,No,57.4368
chr15,45704029,45704095,RNA3954,No,79.3534
chr15,48371077,48371200,RNA3955,No,75.7444
chr15,48374396,48374504,RNA3956,No,0
chr15,48661577,48661739,RNA3957,No,0
chr15,49854219,49854408,RNA3958,No,0
chr15,50271511,50271634,RNA3959,No,68.0263
chr15,51339578,51339686,RNA3960,No,0
chr15,51340959,51341082,RNA3961,No,77.0244
chr15,51409267,51409390,RNA3962,No,0
chr15,51413403,51413526,RNA3963,No,0
chr15,51622844,51622967,RNA3964,No,0.855263
chr15,51622905,51623028,RNA3965,No,0.864427
chr15,51674192,51674411,RNA3966,No,0
chr15,51721304,51721427,RNA3967,No,59.2143
chr15,52113223,52113331,RNA3968,No,88.8045
chr15,52113964,52114072,RNA3969,No,0
chr15,52114320,52114428,RNA3970,No,0
chr15,52534379,52534487,RNA3971,No,0
chr15,52544088,52544196,RNA3972,No,0
chr15,52545388,52545550,RNA3973,No,0
chr15,52575240,52575363,RNA3974,No,0
chr15,52576599,52576707,RNA3975,No,0
chr15,53383481,53383643,RNA3976,No,62.9568
chr15,53385569,53385677,RNA3977,No,79.5338
chr15,53386681,53386843,RNA3978,No,37.4173
chr15,53387187,53387349,RNA3979,No,74.9229
chr15,53763816,53763978,RNA3980,No,78.7481
chr15,53779745,53779907,RNA3981,No,48.2331
chr15,53827788,53827950,RNA3982,No,0
chr15,54808332,54808473,RNA3983,No,67.4812
chr15,54810238,54810400,RNA3984,No,64.9135
chr15,54810506,54810632,RNA3985,No,0
chr15,55509277,55509496,RNA3986,No,0
chr15,55822769,55822988,RNA3987,No,88.218
chr15,55823099,55823318,RNA3988,No,36.797
chr15,55823655,55823874,RNA3989,No,0
chr15,56465233,56465452,RNA3990,No,17.4226
chr15,56476319,56476442,RNA3991,No,48.7782
chr15,56476615,56476834,RNA3992,No,0
chr15,56629669,56629888,RNA3993,No,84.4135
chr15,57363333,57363441,RNA3994,No,0
chr15,57552659,57552878,RNA3995,No,79.5583
chr15,57917039,57917165,RNA3996,No,43.1523
chr15,57942498,57942639,RNA3997,No,0
chr15,58572325,58572487,RNA3998,No,82.5238
chr15,59101982,59102123,RNA3999,No,84.1184
chr15,59102174,59102315,RNA4000,No,0
chr15,59102974,59103100,RNA4001,No,0
chr15,59103514,59103655,RNA4002,No,87.8835
chr15,59103584,59103710,RNA4003,No,0
chr15,59104843,59104969,RNA4004,No,0.588614
chr15,59523651,59523792,RNA4005,No,70.3133
chr15,59524070,59524196,RNA4006,No,74.7331
chr15,59524262,59524403,RNA4007,No,54.1153
chr15,59524320,59524446,RNA4008,No,50.1316
chr15,59524627,59524768,RNA4009,No,54.9286
chr15,59525168,59525294,RNA4010,No,86.2895
chr15,59842513,59842660,RNA4011,No,0
chr15,60070345,60070471,RNA4012,No,89.7368
chr15,60302704,60302840,RNA4013,No,74.2231
chr15,60343246,60343387,RNA4014,No,64.0752
chr15,61260897,61261116,RNA4015,No,50.5959
chr15,63836807,63836954,RNA4016,No,0
chr15,64093957,64094083,RNA4017,No,0.304887
chr15,64151514,64151650,RNA4018,No,1.66516
chr15,64164906,64165047,RNA4019,No,0
chr15,64737359,64737506,RNA4020,No,79.2932
chr15,64832984,64833131,RNA4021,No,79.6917
chr15,64841565,64841712,RNA4022,No,0.40401
chr15,64962687,64962834,RNA4023,No,5.71053
chr15,64962759,64962906,RNA4024,No,5.71053
chr15,64962809,64962956,RNA4025,No,5.71053
chr15,65029697,65029833,RNA4026,No,2.36842
chr15,65116945,65117081,RNA4027,No,85.797
chr15,65117048,65117184,RNA4028,No,89.1579
chr15,65137461,65137597,RNA4029,No,0
chr15,65143086,65143222,RNA4030,No,0
chr15,65233288,65233424,RNA4031,No,84.606
chr15,65892433,65892569,RNA4032,No,91.5526
chr15,65893853,65894000,RNA4033,No,0
chr15,69857790,69857937,RNA4034,No,53.9687
chr15,70121624,70121760,RNA4035,No,35.5301
chr15,70601108,70601268,RNA4036,No,68.2444
chr15,71096252,71096360,RNA4037,No,0
chr15,71096493,71096624,RNA4038,No,0
chr15,74598338,74598498,RNA4039,No,11.3763
chr15,74759291,74759399,RNA4040,No,73.2932
chr15,74916841,74916972,RNA4041,No,90.3861
chr15,75345044,75345204,RNA4042,No,0
chr15,75345058,75345218,RNA4043,No,0
chr15,75345152,75345312,RNA4044,No,0
chr15,75632528,75632636,RNA4045,No,61.3985
chr15,75634239,75634399,RNA4046,No,78.1404
chr15,75635761,75635921,RNA4047,No,79.2895
chr15,75715944,75716052,RNA4048,No,78.9023
chr15,75723213,75723321,RNA4049,No,58.2907
chr15,75723783,75723943,RNA4050,No,35.8628
chr15,75819097,75819205,RNA4051,No,76.4436
chr15,75821602,75821710,RNA4052,No,81.0733
chr15,75838939,75839047,RNA4053,No,0
chr15,75901546,75901677,RNA4054,No,0
chr15,75901896,75902027,RNA4055,No,39.203
chr15,75903192,75903323,RNA4056,No,62.1156
chr15,76311808,76311939,RNA4057,No,0
chr15,76312022,76312153,RNA4058,No,78.515
chr15,76312590,76312721,RNA4059,No,0
chr15,76344845,76345005,RNA4060,No,30.7744
chr15,76906153,76906261,RNA4061,No,73.2575
chr15,77085121,77085252,RNA4062,No,74.7124
chr15,77492717,77492824,RNA4063,No,88.4812
chr15,78248406,78248480,RNA4064,No,0
chr15,80624468,80624628,RNA4065,No,84.8083
chr15,80679514,80679622,RNA4066,No,66.0921
chr15,81158213,81158320,RNA4067,No,0
chr15,81158247,81158378,RNA4068,No,80.1429
chr15,82023972,82024079,RNA4069,No,83.5977
chr15,82124104,82124178,RNA4070,No,0
chr15,82127604,82127711,RNA4071,No,0
chr15,82129170,82129277,RNA4072,No,0
chr15,82290445,82290552,RNA4073,No,0
chr15,82296453,82296560,RNA4074,No,0
chr15,82352822,82352929,RNA4075,No,50.8008
chr15,82714776,82714948,RNA4076,No,36.2068
chr15,82715445,82715617,RNA4077,No,0
chr15,82715559,82715731,RNA4078,No,0
chr15,82836223,82836297,RNA4079,No,80.4173
chr15,82836467,82836541,RNA4080,No,0
chr15,82836514,82836588,RNA4081,No,84.1767
chr15,83443708,83443815,RNA4082,No,0
chr15,83444330,83444404,RNA4083,No,0
chr15,83444427,83444501,RNA4084,No,83.3722
chr15,83444742,83444816,RNA4085,No,0
chr15,83619198,83619264,RNA4086,No,66.094
chr15,83619315,83619381,RNA4087,No,51.8346
chr15,83619360,83619426,RNA4088,No,49.8346
chr15,83653615,83653787,RNA4089,No,5.09289
chr15,84198268,84198342,RNA4090,No,40.4436
chr15,84475139,84475205,RNA4091,No,33.2632
chr15,84946103,84946176,RNA4092,No,0
chr15,86022472,86022579,RNA4093,No,0
chr15,86044696,86044868,RNA4094,No,57.0658
chr15,87850388,87850462,RNA4095,No,0
chr15,88422594,88422660,RNA4096,No,72.0902
chr15,88790177,88790250,RNA4097,No,0
