Chromosome,Start,End,ID,Functional,chrm_acc_SumSignal,chrm_acc_MaxSignal,chrm_acc_MaxScaledSignal
chr17,61465819,61465938,RNA410,Yes,13.1391,3.29524,1.16303
chr17,62788480,62788599,RNA411,Yes,0.820501,4.59316,0.463176
chr17,63073943,63074014,RNA412,Yes,0,0,0
chr17,63910420,63910535,RNA413,Yes,3.93446,2.17786,2.17786
chr17,63972136,63972225,RNA414,Yes,1.80759,0.629109,0.629109
chr17,63998968,63999074,RNA415,Yes,1881.29,23.98145,19.2907
chr17,67024860,67025000,RNA416,Yes,67.7401,18.82928,17.3498
chr17,68515394,68515576,RNA417,Yes,46.7163,8.71771,8.71771
chr17,74963740,74963910,RNA418,Yes,34.8669,5.44866,5.1602
chr17,75042181,75042277,RNA419,Yes,4.15571,4.98303,2.02436
chr17,75093589,75093835,RNA420,Yes,20.5215,6.02562,5.30542
chr17,76173702,76173790,RNA421,Yes,10.6042,4.55923,4.55923
chr17,78202499,78202603,RNA422,Yes,1.48526,0.940195,0.366577
chr17,80221548,80221794,RNA423,Yes,69.8945,12.55178,10.868
chr17,81178918,81179152,RNA424,Yes,127.658,6.23984,6.23984
chr17,81511903,81512142,RNA425,Yes,161.424,6.70537,2.92826
chr17,81686312,81686387,RNA426,Yes,0.408811,0.450895,0.408811
chr17,81889182,81889329,RNA427,Yes,3.50241,0.71502,0.502479
chr17,81917615,81917719,RNA428,Yes,4379.95,28.21032,28.2103
chr17,82424394,82424503,RNA429,Yes,356.313,15.47657,15.4766
chr18,613159,613281,RNA430,Yes,0.129741,0.129741,0.129741
chr18,3253889,3254050,RNA431,Yes,0,0,0
chr18,36030991,36031097,RNA432,Yes,1.25376,4.28705,1.25376
chr18,37321803,37321881,RNA433,Yes,124.997,12.53534,12.5353
chr18,46118181,46118316,RNA434,Yes,0.701826,0.157543,0.157543
chr18,46641956,46642036,RNA435,Yes,61.5507,7.03835,7.03835
chr18,50809302,50809404,RNA436,Yes,35.8707,8.39048,8.39048
chr18,50908063,50908196,RNA437,Yes,0,0,0
chr18,76851775,76851939,RNA438,Yes,13.1623,4.19106,3.70551
chr18,79695977,79696070,RNA439,Yes,24.7484,7.02302,7.02302
chr19,890137,890244,RNA440,Yes,3.93454,1.82695,1.82695
chr19,1244097,1244185,RNA441,Yes,9.15971,2.13049,1.56205
chr19,3113330,3113484,RNA442,Yes,13.0916,3.60902,3.0217
chr19,3543555,3543680,RNA443,Yes,148.493,8.56302,8.53491
chr19,3586814,3586994,RNA444,Yes,732.156,11.50640,11.5064
chr19,4453458,4453522,RNA445,Yes,18.4935,2.24001,2.17001
chr19,5274199,5274344,RNA446,Yes,29.8037,6.63805,6.63805
chr19,5641594,5641658,RNA447,Yes,98.8532,12.77731,12.2747
chr19,6374465,6374589,RNA448,Yes,29.459,1.7547,1.62734
chr19,6457503,6457590,RNA449,Yes,0.305186,0.305186,0.305186
chr19,9371610,9371752,RNA450,Yes,0,0,0
chr19,9618091,9618179,RNA451,Yes,0,0,0
chr19,9656547,9656653,RNA452,Yes,0.154234,0.837529,0.102716
chr19,11102664,11102786,RNA453,Yes,111.668,5.97060,5.9706
chr19,11148013,11148117,RNA454,Yes,9.52643,3.68354,3.68354
chr19,11298872,11298946,RNA455,Yes,4.84294,2.20920,2.2092
chr19,11381930,11382105,RNA456,Yes,3550.03,20.42152,17.9915
chr19,12807206,12807329,RNA457,Yes,59.9518,16.03458,10.8914
chr19,13936367,13936460,RNA458,Yes,45.8667,8.03955,5.3597
chr19,15053482,15053631,RNA459,Yes,0,0,0
chr19,15123375,15123576,RNA460,Yes,15.846,0.88489,0.88489
chr19,15618000,15618144,RNA461,Yes,5.64056,4.10678,4.10678
chr19,17420538,17420634,RNA462,Yes,3551.66,24.67009,24.6701
chr19,19101781,19101886,RNA463,Yes,62.8832,5.36458,5.36458
chr19,19570586,19570833,RNA464,Yes,27.7516,4.99348,4.79131
chr19,20023004,20023099,RNA465,Yes,0.294444,0.372962,0.294444
chr19,20934949,20935047,RNA466,Yes,15.9002,5.04996,5.04996
chr19,33212851,33213002,RNA467,Yes,125.444,12.28380,12.2838
chr19,35524859,35524924,RNA468,Yes,54.3423,8.51724,8.51724
chr19,35631140,35631224,RNA469,Yes,1.24437,0.556998,0.39544
chr19,36007125,36007268,RNA470,Yes,11.9907,2.76689,2.76689
chr19,36112760,36112964,RNA471,Yes,4.00654,2.37814,2.14499
chr19,37475881,37476007,RNA472,Yes,0,0,0
chr19,38392212,38392288,RNA473,Yes,7.09585,1.17541,1.17541
chr19,38403560,38403694,RNA474,Yes,7822.76,29.68610,28.3569
chr19,39734283,39734493,RNA475,Yes,9.11993,2.36088,2.15852
chr19,40224488,40224643,RNA476,Yes,32.1677,6.65549,6.65549
chr19,40848614,40848763,RNA477,Yes,883.354,11.55880,11.5588
chr19,40880084,40880244,RNA478,Yes,8.40807,5.58252,5.58252
chr19,41116455,41116617,RNA479,Yes,12.5682,3.53635,2.02236
chr19,41357897,41358022,RNA480,Yes,3.881,0.955279,0.932352
chr19,42300171,42300287,RNA481,Yes,4.50807,1.74927,1.74927
chr19,43831318,43831381,RNA482,Yes,0,0,0
chr19,43991548,43991674,RNA483,Yes,0,0,0
chr19,44060455,44060581,RNA484,Yes,0,0,0
chr19,44217791,44217852,RNA485,Yes,0,0,0
chr19,44266198,44266324,RNA486,Yes,0,0,0
chr19,44756232,44756340,RNA487,Yes,35.6573,3.67218,3.67218
chr19,47500633,47500749,RNA488,Yes,28.2935,8.29268,8.29268
chr19,47836243,47836394,RNA489,Yes,9.0474,2.35516,2.35516
chr19,48249523,48249633,RNA490,Yes,6541.89,27.65059,27.6506
chr19,48271727,48271828,RNA491,Yes,3907.93,19.59565,19.5956
chr19,48373517,48373754,RNA492,Yes,73.7747,14.15550,4.53786
chr19,48389553,48389711,RNA493,Yes,1.0991,0.59585,0.30669
chr19,48591609,48591735,RNA494,Yes,0.919203,0.297561,0.23987
chr19,48865503,48865610,RNA495,Yes,0.248483,0.248483,0.248483
chr19,48936032,48936195,RNA496,Yes,21.1796,2.59218,2.59218
chr19,49115260,49115331,RNA497,Yes,17.0881,7.02573,2.92585
chr19,49435168,49435286,RNA498,Yes,15.8008,6.05439,3.57812
chr19,49878498,49878572,RNA499,Yes,370.558,11.97111,11.5017
chr19,50361969,50362092,RNA500,Yes,6.33553,10.26914,2.2542
chr19,50656226,50656346,RNA501,Yes,0.337247,0.337247,0.337247
chr19,51371940,51372074,RNA502,Yes,3.5729,0.794248,0.41618
chr19,51896852,51896978,RNA503,Yes,0,0,0
chr19,55081231,55081492,RNA504,Yes,5708,24.776,19.8739
chr19,55178196,55178368,RNA505,Yes,1.72556,0.663014,0.387676
chr19,55649205,55649309,RNA506,Yes,10.3681,1.99557,1.80571
chr19,55831963,55832094,RNA507,Yes,17.9661,9.49404,9.49404
chr19,56460689,56460815,RNA508,Yes,0.0989365,0.108779,0.0915125
chr19,57505302,57505400,RNA509,Yes,8.66621,4.43077,2.29081
chr19,57722316,57722438,RNA510,Yes,1.14827,0.175854,0.175854
chr19,58230394,58230462,RNA511,Yes,0.352974,0.176243,0.160692
chr19,58415524,58415646,RNA512,Yes,2.71145,2.13348,2.13348
chr19,58469728,58469844,RNA513,Yes,1.60825,0.561557,0.561557
chr2,8818695,8818793,RNA514,Yes,0,0,0
chr2,9849373,9849460,RNA515,Yes,0.823879,1.25001,0.287359
chr2,17741612,17741729,RNA516,Yes,0.158107,0.222874,0.158107
chr2,20640973,20641180,RNA517,Yes,159.6,11.68237,11.6824
chr2,24135119,24135187,RNA518,Yes,0,0,0
chr2,24584476,24584560,RNA519,Yes,0,0,0
chr2,24643966,24644122,RNA520,Yes,12.5107,10.50807,9.22824
chr2,25300139,25300243,RNA521,Yes,3.25151,1.20667,1.20667
chr2,25955541,25955663,RNA522,Yes,73.2292,10.89989,10.8999
chr2,26421288,26421400,RNA523,Yes,0,0,0
chr2,27128945,27129127,RNA524,Yes,14.4905,2.67631,2.67631
chr2,32089522,32089605,RNA525,Yes,0,0,0
chr2,32633876,32634005,RNA526,Yes,0.579193,0.44948,0.44948
chr2,36916078,36916151,RNA527,Yes,143.701,23.75505,23.7551
chr2,37188442,37188547,RNA528,Yes,4.82826,4.23230,3.74861
chr2,37199704,37199819,RNA529,Yes,0,0,0
chr2,45976429,45976588,RNA530,Yes,6.21233,2.19901,1.39579
chr2,48454595,48454741,RNA531,Yes,208.427,11.22314,11.2231
chr2,54050958,54051050,RNA532,Yes,0.074674,0.074674,0.074674
chr2,54343720,54343873,RNA533,Yes,0,0,0
chr2,61008761,61009015,RNA534,Yes,0,0,0
chr2,61526420,61526521,RNA535,Yes,0,0,0
chr2,63052880,63053087,RNA536,Yes,30.8061,2.03122,1.81974
chr2,63595423,63595519,RNA537,Yes,0,0,0
chr2,66439843,66439984,RNA538,Yes,38.7072,2.45457,1.73843
chr2,69370001,69370108,RNA539,Yes,0,0,0
chr2,70785415,70785639,RNA540,Yes,1681.78,20.33360,17.3469
chr2,73040854,73040931,RNA541,Yes,1.61646,0.267605,0.267605
chr2,73229461,73229570,RNA542,Yes,1.26296,0.245844,0.245844
chr2,86612159,86612274,RNA543,Yes,0,0,0
chr2,87816866,87816977,RNA544,Yes,0,0,0
chr2,88087862,88088075,RNA545,Yes,11.7711,2.72333,2.72333
chr2,96032033,96032146,RNA546,Yes,4.61495,1.99092,1.99092
chr2,96549321,96549459,RNA547,Yes,20.3225,2.29674,1.75972
chr2,96797513,96797647,RNA548,Yes,2.3984,0.433823,0.382237
chr2,96826833,96826982,RNA549,Yes,17.3984,3.17851,3.17851
chr2,97090109,97090325,RNA550,Yes,0,0,0
chr2,98519946,98520154,RNA551,Yes,28.654,3.53598,3.53598
chr2,102764329,102764427,RNA552,Yes,72.4889,5.16156,5.16156
chr2,108382385,108382482,RNA553,Yes,13.9461,3.89032,3.89032
chr2,112494143,112494375,RNA554,Yes,852.806,30.55172,30.5517
chr2,112913792,112913854,RNA555,Yes,5.42474,3.00752,3.00752
chr2,120927361,120927466,RNA556,Yes,96.0033,9.91736,9.91736
chr2,124242200,124242393,RNA557,Yes,4.37034,3.54825,3.54825
chr2,128103932,128104014,RNA558,Yes,0,0,0
chr2,130195079,130195227,RNA559,Yes,473.588,13.99237,13.9924
chr2,144429769,144430026,RNA560,Yes,154.901,6.48484,6.48484
chr2,148743622,148743767,RNA561,Yes,0.145935,0.197763,0.145935
chr2,151252755,151252855,RNA562,Yes,9.07229,6.01834,6.01834
chr2,151411260,151411338,RNA563,Yes,1.61083,1.04799,0.510559
chr2,158577271,158577383,RNA564,Yes,22.6892,4.05262,4.05262
chr2,165949394,165949504,RNA565,Yes,0,0,0
chr2,172063711,172063860,RNA566,Yes,2.45605,1.87742,1.87742
chr2,175180098,175180178,RNA567,Yes,0.674022,0.674022,0.674022
chr2,177215750,177215896,RNA568,Yes,0,0,0
chr2,178802138,178802341,RNA569,Yes,8.24103,2.97388,2.54904
chr2,183130418,183130545,RNA570,Yes,8.70587,3.53288,3.53288
chr2,196051187,196051249,RNA571,Yes,0,0,0
chr2,197497140,197497392,RNA572,Yes,2.32528,1.70583,0.566358
chr2,202214357,202214434,RNA573,Yes,0,0,0
chr2,202828848,202829016,RNA574,Yes,1.0978,0.463027,0.318532
chr2,202941860,202941980,RNA575,Yes,44.8651,5.73966,5.73966
chr2,206062799,206063045,RNA576,Yes,71.9739,12.78498,12.785
chr2,215947023,215947113,RNA577,Yes,4.79705,4.79705,4.79705
chr2,218267494,218267613,RNA578,Yes,6.44512,0.581926,0.581926
chr2,218673625,218673765,RNA579,Yes,0.364596,0.165924,0.155257
chr2,219216652,219216832,RNA580,Yes,2.35731,0.6623,0.6623
chr2,219231928,219232040,RNA581,Yes,0.69875,0.566198,0.363984
chr2,226839409,226839627,RNA582,Yes,10.708,2.66411,1.01432
chr2,227519948,227520063,RNA583,Yes,0,0,0
chr20,3857635,3857809,RNA584,Yes,56.471,11.23596,11.236
chr20,5598725,5598821,RNA585,Yes,0,0,0
chr20,18596006,18596241,RNA586,Yes,2.38545,8.68307,2.03221
chr20,21136390,21136552,RNA587,Yes,374.611,13.25301,13.175
chr20,24958928,24959044,RNA588,Yes,10.3555,0.54785,0.54785
chr20,32651018,32651166,RNA589,Yes,3.74942,5.26384,1.31596
chr20,33611094,33611335,RNA590,Yes,51.882,16.05919,16.0592
chr20,34708691,34708863,RNA591,Yes,3709.33,14.42989,14.4299
chr20,35617520,35617586,RNA592,Yes,953.031,16.3919,16.3919
chr20,37198397,37198492,RNA593,Yes,1.07287,0.196596,0.175902
chr20,38752131,38752300,RNA594,Yes,1.94025,1.59698,0.641224
chr20,43681784,43681855,RNA595,Yes,3249.54,24.95004,24.95
chr20,44758072,44758184,RNA596,Yes,1.14725,0.618417,0.618417
chr20,44978443,44978571,RNA597,Yes,167.807,20.49901,14.5735
chr20,45309567,45309692,RNA598,Yes,3.95164,1.90302,1.55286
chr20,46122233,46122358,RNA599,Yes,188.682,15.88360,15.8836
chr20,49646965,49647078,RNA600,Yes,0.0529596,0.10499,0.0529596
chr20,51725819,51725932,RNA601,Yes,168.511,22.57008,22.5701
chr20,58221338,58221503,RNA602,Yes,8.18588,13.96603,6.68677
chr20,59922390,59922459,RNA603,Yes,0,0,0
chr20,62126304,62126439,RNA604,Yes,6.50425,1.80497,1.80497
chr20,62195802,62195949,RNA605,Yes,9.36649,0.937221,0.822459
chr20,62353134,62353251,RNA606,Yes,299.196,11.48163,10.5198
chr20,63297910,63298020,RNA607,Yes,25.8368,2.76860,2.7686
chr20,63533551,63533704,RNA608,Yes,20.3741,1.21839,0.726559
chr20,63604743,63604840,RNA609,Yes,9.34915,2.42776,2.42776
chr20,63873668,63873816,RNA610,Yes,2312.3,30.81794,30.8179
chr20,63967381,63967523,RNA611,Yes,15.4458,2.3882,0.723187
chr20,63976971,63977142,RNA612,Yes,22.016,1.687,1.687
chr20,63984907,63985025,RNA613,Yes,0,0,0
chr21,13615397,13615570,RNA614,Yes,0,0,0
chr21,28882160,28882250,RNA615,Yes,0.0956076,0.215117,0.0956076
chr21,36057109,36057204,RNA616,Yes,1.25662,1.31446,0.871695
chr21,37067262,37067380,RNA617,Yes,0.0217224,0.0674539,0.0217224
chr21,39391769,39391836,RNA618,Yes,0.170284,0.342722,0.0835082
chr21,39435420,39435573,RNA619,Yes,3.21229,19.65924,3.21229
chr21,42347486,42347632,RNA620,Yes,13.0758,2.61837,0.627691
chr21,42486371,42486461,RNA621,Yes,105.743,16.28100,7.15564
chr22,15695645,15695818,RNA622,Yes,0,0,0
chr22,17613211,17613320,RNA623,Yes,0.690815,7.91045,0.653156
chr22,17683214,17683321,RNA624,Yes,0,0,0
chr22,21939532,21939680,RNA625,Yes,227.488,20.3934,14.8817
chr22,29748418,29748571,RNA626,Yes,71.8552,13.02211,13.0221
chr22,30870429,30870682,RNA627,Yes,35.435,4.23068,3.7123
chr22,31126376,31126489,RNA628,Yes,70.6074,10.4762,7.97783
chr22,35610884,35611106,RNA629,Yes,1.46352,0.545163,0.255299
chr22,37143521,37143635,RNA630,Yes,5.66022,3.00363,1.44912
chr22,37678483,37678654,RNA631,Yes,7.63521,2.50886,2.50886
chr22,37701306,37701479,RNA632,Yes,342.575,8.95619,8.95619
chr22,38826500,38826747,RNA633,Yes,12.2262,2.11752,2.10895
chr22,39415500,39415653,RNA634,Yes,59.0735,17.31928,12.9631
chr22,39529820,39529917,RNA635,Yes,10.3272,5.82413,3.30234
chr22,40125772,40125862,RNA636,Yes,0,0,0
chr22,40552106,40552367,RNA637,Yes,643.748,33.41892,33.4189
chr22,42142728,42142880,RNA638,Yes,208.764,9.76813,8.28161
chr22,42516011,42516136,RNA639,Yes,158.35,5.88816,5.88816
chr22,42840944,42841016,RNA640,Yes,0.181991,0.211842,0.0912098
chr22,43839945,43840025,RNA641,Yes,6.54788,2.39521,2.39521
chr22,43964452,43964553,RNA642,Yes,53.5164,10.49180,10.4918
chr22,46720086,46720208,RNA643,Yes,12.2588,4.70581,4.70581
chr3,3105468,3105536,RNA644,Yes,1.27565,8.67441,1.27565
chr3,14130822,14130956,RNA645,Yes,6.38385,0.556776,0.398884
chr3,15217425,15217582,RNA646,Yes,258.929,28.05139,28.0514
chr3,30644747,30644915,RNA647,Yes,2700.15,16.96335,16.9633
chr3,33416758,33416834,RNA648,Yes,0,0,0
chr3,38501355,38501494,RNA649,Yes,133.825,9.74826,9.74826
chr3,38945411,38945512,RNA650,Yes,12.3517,3.94803,3.94803
chr3,39110029,39110139,RNA651,Yes,4.34431,0.525161,0.377161
chr3,42563523,42563686,RNA652,Yes,17.2426,5.30415,5.30415
chr3,45394433,45394687,RNA653,Yes,0,0,0
chr3,45665650,45665717,RNA654,Yes,4.96836,2.36588,0.582731
chr3,45835590,45835784,RNA655,Yes,0,0,0
chr3,46940998,46941065,RNA656,Yes,2.7096,0.36578,0.294744
chr3,48296727,48296829,RNA657,Yes,0.0899899,0.0899899,0.0899899
chr3,49368428,49368548,RNA658,Yes,1.47993,2.60960,1.34829
chr3,49862045,49862176,RNA659,Yes,0.833833,0.563112,0.498634
chr3,52149816,52149987,RNA660,Yes,4.87475,0.55751,0.55751
chr3,52827093,52827197,RNA661,Yes,2.17844,1.97759,1.97759
chr3,53123724,53123840,RNA662,Yes,39.0596,9.21321,9.21321
chr3,56754981,56755151,RNA663,Yes,1475.61,16.74914,16.7491
chr3,63480832,63480956,RNA664,Yes,0.356083,0.561234,0.283666
chr3,73602354,73602461,RNA665,Yes,667.253,21.1256,21.1256
chr3,79125456,79125539,RNA666,Yes,54.7851,15.56432,15.5643
chr3,85883291,85883443,RNA667,Yes,0.157863,0.161041,0.157863
chr3,87245714,87245908,RNA668,Yes,0,0,0
chr3,100339815,100339935,RNA669,Yes,2.91298,1.1973,1.13675
chr3,100556760,100556972,RNA670,Yes,159.51,13.78556,13.7856
chr3,101304146,101304312,RNA671,Yes,15.7844,18.06305,5.10137
chr3,112044255,112044322,RNA672,Yes,195.144,30.03413,22.5693
chr3,112569171,112569269,RNA673,Yes,61.9519,13.94038,13.9404
chr3,113781050,113781178,RNA674,Yes,0.156176,0.208235,0.156176
chr3,119947268,119947351,RNA675,Yes,0,0,0
chr3,120709780,120709909,RNA676,Yes,3.5013,3.50130,3.5013
chr3,124859242,124859446,RNA677,Yes,359.649,25.18860,25.1886
chr3,125975563,125975680,RNA678,Yes,164.923,11.34081,11.3408
chr3,130092101,130092222,RNA679,Yes,6.70024,2.52164,2.52164
chr3,130930416,130930526,RNA680,Yes,0,0,0
chr3,134495296,134495364,RNA681,Yes,0,0,0
chr3,139578872,139579055,RNA682,Yes,73.718,5.24893,5.24893
chr3,141369872,141369946,RNA683,Yes,21.6897,12.19345,12.1935
chr3,142426744,142426841,RNA684,Yes,0,0,0
chr3,167720062,167720273,RNA685,Yes,0,0,0
chr3,171014469,171014731,RNA686,Yes,135.552,13.22854,12.8751
chr3,177064920,177065022,RNA687,Yes,0,0,0
chr3,184233178,184233397,RNA688,Yes,6.44253,1.80497,1.78849
chr3,192335361,192335464,RNA689,Yes,0,0,0
chr3,196326955,196327032,RNA690,Yes,114.366,25.76836,25.7684
chr4,1703596,1703700,RNA691,Yes,0.222608,0.361738,0.222608
chr4,1899221,1899395,RNA692,Yes,6308.86,38.43212,37.7695
chr4,3099274,3099394,RNA693,Yes,0.620558,0.695953,0.620558
chr4,4391475,4391591,RNA694,Yes,1.64464,0.920071,0.342281
chr4,4459372,4459487,RNA695,Yes,21.295,7.12534,6.69162
chr4,6578393,6578498,RNA696,Yes,26.5625,5.94699,5.94699
chr4,8097099,8097282,RNA697,Yes,64.7729,5.57946,5.57946
chr4,9172013,9172169,RNA698,Yes,0,0,0
chr4,13615312,13615502,RNA699,Yes,1188.42,17.30894,16.7623
chr4,26485637,26485898,RNA700,Yes,23.7093,8.78317,5.35067
chr4,26957612,26957726,RNA701,Yes,0,0,0
chr4,37834618,37834724,RNA702,Yes,0,0,0
chr4,47763379,47763586,RNA703,Yes,110.563,10.58272,10.5827
chr4,52060782,52060897,RNA704,Yes,0,0,0
chr4,52750710,52750829,RNA705,Yes,1706.33,22.90921,20.4791
chr4,55489374,55489465,RNA706,Yes,0,0,0
chr4,67854068,67854186,RNA707,Yes,22.391,12.39925,11.6637
chr4,69855301,69855426,RNA708,Yes,0,0,0
chr4,73161192,73161348,RNA709,Yes,5.69174,4.49182,2.84464
chr4,73837203,73837286,RNA710,Yes,616.225,22.92806,19.6132
chr4,75516772,75516979,RNA711,Yes,0,0,0
chr4,75936109,75936235,RNA712,Yes,3.08088,1.6143,1.6143
chr4,76035047,76035119,RNA713,Yes,11.4628,15.96091,3.24481
chr4,77159367,77159504,RNA714,Yes,0.484889,0.398979,0.398979
chr4,77883242,77883500,RNA715,Yes,0,0,0
chr4,78833582,78833687,RNA716,Yes,0.577605,0.448957,0.448957
chr4,80201290,80201521,RNA717,Yes,8.6635,2.1167,0.804447
chr4,83049166,83049317,RNA718,Yes,0,0,0
chr4,84896911,84897010,RNA719,Yes,0,0,0
chr4,87499521,87499585,RNA720,Yes,111.03,14.51613,9.15955
chr4,88036220,88036353,RNA721,Yes,0.0751749,0.0999826,0.0751749
chr4,89911944,89912050,RNA722,Yes,0,0,0
chr4,98343139,98343261,RNA723,Yes,3.927,0.968113,0.960178
chr4,102723862,102723967,RNA724,Yes,10.2966,5.63706,4.50965
chr4,103196163,103196252,RNA725,Yes,0,0,0
chr4,103656194,103656344,RNA726,Yes,0,0,0
chr4,112646351,112646451,RNA727,Yes,12.3337,6.89801,5.93229
chr4,114665680,114665756,RNA728,Yes,0.294019,0.294019,0.294019
chr4,122929040,122929197,RNA729,Yes,35.8803,8.35203,8.35203
chr4,137528478,137528641,RNA730,Yes,0.237696,0.237777,0.147253
chr4,144658790,144658946,RNA731,Yes,47.4678,10.49557,10.4956
chr4,151282148,151282413,RNA732,Yes,0.544399,2.06094,0.544399
chr4,165992804,165992884,RNA733,Yes,0,0,0
chr4,169750536,169750725,RNA734,Yes,0.0402586,1.90222,0.0402586
chr4,174930986,174931174,RNA735,Yes,55.5601,4.40152,4.40152
chr4,177439576,177439688,RNA736,Yes,0,0,0
chr4,183207953,183208156,RNA737,Yes,4.44098,3.62518,2.42869
chr4,185019747,185019843,RNA738,Yes,431.286,10.20615,10.2061
chr4,185375613,185375726,RNA739,Yes,0,0,0
chr4,186196003,186196088,RNA740,Yes,0.00693868,0.196596,0.00693868
chr5,6374324,6374426,RNA741,Yes,0.490386,0.135885,0.13264
chr5,14280322,14280436,RNA742,Yes,5.6781,3.54881,3.09432
chr5,14758480,14758598,RNA743,Yes,0.789878,6.78953,0.460307
chr5,31529040,31529105,RNA744,Yes,0,0,0
chr5,36163645,36163756,RNA745,Yes,0.999476,0.545753,0.501503
chr5,37381602,37381685,RNA746,Yes,0.00964054,0.160033,0.00964054
chr5,41929697,41929917,RNA747,Yes,0,0,0
chr5,43508577,43508666,RNA748,Yes,0.227964,0.471832,0.227964
chr5,64781921,64782033,RNA749,Yes,0,0,0
chr5,65554797,65554946,RNA750,Yes,0,0,0
chr5,65635944,65636043,RNA751,Yes,0,0,0
chr5,75459065,75459181,RNA752,Yes,0.00551544,0.639791,0.00551544
chr5,78415520,78415618,RNA753,Yes,13.1594,4.51087,4.51087
chr5,79619612,79619785,RNA754,Yes,15.7745,9.39490,4.75257
chr5,79990160,79990236,RNA755,Yes,1722,19.01793,15.2195
chr5,80177886,80178064,RNA756,Yes,4.8081,2.45872,1.75426
chr5,80513604,80513769,RNA757,Yes,0.0184909,0.054482,0.0184909
chr5,94629092,94629167,RNA758,Yes,0,0,0
chr5,97107360,97107500,RNA759,Yes,37.8373,8.01466,8.01466
chr5,122799692,122799855,RNA760,Yes,0,0,0
chr5,137892480,137892613,RNA761,Yes,7.50317,2.02830,2.0283
chr5,142600702,142600805,RNA762,Yes,1856.5,19.63993,19.6399
chr5,146223403,146223527,RNA763,Yes,0.377198,0.280803,0.14916
chr5,150080767,150081024,RNA764,Yes,19.5901,3.12500,3.125
chr5,151790323,151790404,RNA765,Yes,0,0,0
chr5,154034278,154034377,RNA766,Yes,0,0,0
chr5,157816734,157816830,RNA767,Yes,199.893,9.69802,8.48577
chr5,162095495,162095562,RNA768,Yes,0,0,0
chr5,168385211,168385414,RNA769,Yes,2.93933,2.63286,2.63286
chr5,170383679,170383850,RNA770,Yes,22.2191,5.90996,4.50319
chr5,172769575,172769794,RNA771,Yes,168.211,2.45851,2.45851
chr5,175964951,175965155,RNA772,Yes,0,0,0
chr5,177090390,177090653,RNA773,Yes,6.88218,2.28650,2.2865
chr5,177305871,177305984,RNA774,Yes,4.43347,0.388868,0.327272
chr5,177593650,177593775,RNA775,Yes,7.04245,0.369543,0.369543
chr5,178618556,178618778,RNA776,Yes,0,0,0
chr5,179027473,179027599,RNA777,Yes,0,0,0
chr5,180137590,180137712,RNA778,Yes,36.1778,3.20466,2.12768
chr5,180269280,180269409,RNA779,Yes,0,0,0
chr5,180336479,180336577,RNA780,Yes,65.7009,8.54487,8.54487
chr6,2896053,2896190,RNA781,Yes,2.47758,0.649569,0.649569
chr6,3010025,3010189,RNA782,Yes,212.885,18.39849,18.3985
chr6,3415752,3415855,RNA783,Yes,24.1447,7.76413,7.76413
chr6,4130767,4130865,RNA784,Yes,164.957,18.0024,13.41
chr6,17604906,17605029,RNA785,Yes,0,0,0
chr6,24714318,24714440,RNA786,Yes,0,0,0
chr6,25661552,25661644,RNA787,Yes,185.535,18.12577,18.1258
chr6,30061917,30062017,RNA788,Yes,5265.22,25.72794,22.4862
chr6,30689276,30689470,RNA789,Yes,8.85277,0.738423,0.647072
chr6,30909435,30909539,RNA790,Yes,2.9937,0.665674,0.515467
chr6,31728451,31728524,RNA791,Yes,56.3434,7.81634,7.81634
chr6,31896606,31896824,RNA792,Yes,33.1406,8.56547,4.98867
chr6,32852109,32852239,RNA793,Yes,3.59097,0.823979,0.823979
chr6,33275797,33275883,RNA794,Yes,6.49762,1.05799,0.862652
chr6,33290174,33290244,RNA795,Yes,0.134786,0.865024,0.0741449
chr6,33296598,33296776,RNA796,Yes,2.72223,0.621989,0.478537
chr6,35484560,35484624,RNA797,Yes,2.46233,0.701959,0.656638
chr6,37010973,37011050,RNA798,Yes,7.98527,2.92634,2.92634
chr6,39714692,39714766,RNA799,Yes,1.50876,1.4099,1.01339
chr6,41071132,41071276,RNA800,Yes,0.291289,0.18233,0.135846
chr6,41080811,41080897,RNA801,Yes,756.247,29.32370,29.3237
chr6,42185680,42185797,RNA802,Yes,243.2,10.28571,10.2857
chr6,42962762,42962878,RNA803,Yes,10.1002,3.09458,1.43164
chr6,44249377,44249583,RNA804,Yes,0.912095,0.383574,0.383574
chr6,44352726,44352873,RNA805,Yes,5.9145,17.53183,2.38528
chr6,47791802,47791972,RNA806,Yes,0.384959,0.270156,0.238757
chr6,52516628,52516737,RNA807,Yes,14.268,6.46288,5.06092
chr6,54321297,54321386,RNA808,Yes,0.381649,1.05239,0.200085
chr6,55542060,55542140,RNA809,Yes,0,0,0
chr6,57207628,57207713,RNA810,Yes,0,0,0
chr6,70754980,70755065,RNA811,Yes,0,0,0
chr6,80129161,80129229,RNA812,Yes,0,0,0
chr6,87216299,87216377,RNA813,Yes,0,0,0
chr6,87350394,87350501,RNA814,Yes,0,0,0
chr6,89271655,89271722,RNA815,Yes,1327.06,12.64267,12.6427
chr6,96975997,96976177,RNA816,Yes,168.109,22.33515,22.3351
chr6,99333351,99333547,RNA817,Yes,904.403,17.73612,10.0444
chr6,110960414,110960477,RNA818,Yes,0.0947895,0.0947895,0.0947895
chr6,125752007,125752090,RNA819,Yes,0.320582,0.502044,0.320582
