Chromosome,Start,End,ID,Functional,chrm_acc_SumSignal,chrm_acc_MaxSignal,chrm_acc_MaxScaledSignal
chr14,91226049,91226174,"RNA3550","No",0.278868,0.378925,0.200072
chr14,91228437,91228562,"RNA3551","No",4323.48,23.82060,23.8206
chr14,92112362,92112487,"RNA3552","No",0.688689,0.473198,0.310418
chr14,92936826,92936901,"RNA3553","No",0.990723,0.29808,0.29808
chr14,93861848,93861923,"RNA3554","No",4.48009,0.931339,0.931339
chr14,93930577,93930652,"RNA3555","No",28.2888,14.57914,14.5791
chr14,93931912,93931983,"RNA3556","No",0.944835,0.408921,0.2917
chr14,93932257,93932332,"RNA3557","No",8.11475,2.99296,2.99296
chr14,94011985,94012060,"RNA3558","No",987.648,27.75256,27.7526
chr14,94022212,94022287,"RNA3559","No",48.8384,9.91121,5.75695
chr14,94023168,94023243,"RNA3560","No",23.7112,5.08284,5.08284
chr14,94940936,94941011,"RNA3561","No",6.01687,2.23165,2.23165
chr14,95936529,95936602,"RNA3562","No",0.161665,0.161665,0.161665
chr14,95936940,95937052,"RNA3563","No",2.90514,2.73000,2.73
chr14,95937286,95937361,"RNA3564","No",0,0,0
chr14,95937663,95937733,"RNA3565","No",0,0,0
chr14,95938058,95938131,"RNA3566","No",0.0808327,0.0808327,0.0808327
chr14,95938071,95938141,"RNA3567","No",0.0808327,0.0808327,0.0808327
chr14,95939859,95939932,"RNA3568","No",0.107777,0.107777,0.107777
chr14,95940780,95940856,"RNA3569","No",2.34375,2.34375,2.34375
chr14,95941290,95941365,"RNA3570","No",0,0,0
chr14,95943656,95943728,"RNA3571","No",53.3465,8.44938,8.44938
chr14,95949582,95949652,"RNA3572","No",0.0508849,0.0937353,0.0508849
chr14,95949836,95949906,"RNA3573","No",0,0,0
chr14,95955940,95956016,"RNA3574","No",5.44355,3.06966,3.06966
chr14,95959679,95959752,"RNA3575","No",0,0,0
chr14,95966522,95966595,"RNA3576","No",0,0,0
chr14,95967938,95968013,"RNA3577","No",5.26328,5.14357,5.14357
chr14,95968031,95968101,"RNA3578","No",6.0176,5.40698,5.14357
chr14,95968107,95968177,"RNA3579","No",26.4413,5.40698,5.40698
chr14,95968153,95968223,"RNA3580","No",33.6442,5.40698,5.40698
chr14,95968158,95968231,"RNA3581","No",33.7929,5.40698,5.40698
chr14,95972959,95973031,"RNA3582","No",0.711662,1.37535,0.592165
chr14,95973521,95973594,"RNA3583","No",0,0,0
chr14,95973904,95973974,"RNA3584","No",0.0274256,0.119987,0.0274256
chr14,95974486,95974559,"RNA3585","No",0,0,0
chr14,95975774,95975847,"RNA3586","No",0,0,0
chr14,95976074,95976144,"RNA3587","No",0.0342203,0.0998092,0.0342203
chr14,95977927,95978000,"RNA3588","No",0.109315,0.109315,0.109315
chr14,95984974,95985044,"RNA3589","No",2.41666,5.63888,2.41666
chr14,95988439,95988509,"RNA3590","No",0.0736551,0.0736551,0.0736551
chr14,95990063,95990133,"RNA3591","No",2.61911,2.52872,2.52872
chr14,95991720,95991790,"RNA3592","No",0,0,0
chr14,95991922,95991992,"RNA3593","No",0.047254,0.0636112,0.047254
chr14,95993301,95993371,"RNA3594","No",75.0739,12.27593,12.2759
chr14,95993355,95993425,"RNA3595","No",73.6046,12.27593,12.2759
chr14,95993875,95993945,"RNA3596","No",210.202,12.27593,12.2759
chr14,95995457,95995530,"RNA3597","No",0,0,0
chr14,95995732,95995802,"RNA3598","No",0,0,0
chr14,96027998,96028082,"RNA3599","No",48.6066,9.63574,9.63574
chr14,96031109,96031185,"RNA3600","No",2.66738,2.59146,2.59146
chr14,96094622,96094696,"RNA3601","No",5.84756,0.388363,0.388363
chr14,96094851,96094940,"RNA3602","No",15.8589,2.48963,2.48963
chr14,96095312,96095389,"RNA3603","No",25.1824,10.27519,10.2752
chr14,96096367,96096443,"RNA3604","No",122.756,11.66543,10.2752
chr14,96096695,96096768,"RNA3605","No",11.0221,0.797132,0.709775
chr14,96096787,96096887,"RNA3606","No",1.79657,0.328075,0.234147
chr14,96096809,96096886,"RNA3607","No",1.36917,0.296787,0.234147
chr14,96097095,96097176,"RNA3608","No",45.3829,6.74010,5.20559
chr14,96106637,96106762,"RNA3609","No",3.2556,10.88000,2.43712
chr14,98544642,98544766,"RNA3610","No",0,0,0
chr14,98847785,98847860,"RNA3611","No",100.619,15.09787,15.0979
chr14,99143446,99143530,"RNA3612","No",22.8983,9.06040,9.0604
chr14,99146553,99146661,"RNA3613","No",0.9935,0.275235,0.185646
chr14,99949992,99950062,"RNA3614","No",3.88818,11.33811,1.94368
chr14,99950768,99950841,"RNA3615","No",8.56612,2.52139,2.52139
chr14,99951068,99951164,"RNA3616","No",26.322,5.68516,3.67167
chr14,99951981,99952054,"RNA3617","No",0.326531,0.131219,0.131219
chr14,99952399,99952474,"RNA3618","No",7.0473,3.44931,3.44931
chr14,99953498,99953568,"RNA3619","No",15.4909,4.03773,4.03773
chr14,99953605,99953717,"RNA3620","No",12.3477,4.03773,3.60401
chr14,99953864,99953939,"RNA3621","No",36.6348,8.37316,4.02145
chr14,99955282,99955358,"RNA3622","No",6.16961,3.48064,3.48064
chr14,99956338,99956413,"RNA3623","No",5.62639,6.97112,0.78957
chr14,99956398,99956468,"RNA3624","No",0.574479,0.364142,0.12431
chr14,99957217,99957287,"RNA3625","No",0.518855,0.207765,0.16842
chr14,99958881,99958951,"RNA3626","No",3.46924,4.19786,3.41826
chr14,99960272,99960344,"RNA3627","No",1.26716,0.203653,0.169645
chr14,99960455,99960528,"RNA3628","No",1.30791,0.203653,0.203653
chr14,99961444,99961517,"RNA3629","No",0.3721,0.240359,0.165132
chr14,99963026,99963099,"RNA3630","No",5.50344,16.42384,3.82473
chr14,99964148,99964224,"RNA3631","No",0,0,0
chr14,99966027,99966104,"RNA3632","No",66.8058,12.52252,12.5225
chr14,99966439,99966509,"RNA3633","No",0.0387874,0.30168,0.0387874
chr14,99966859,99966935,"RNA3634","No",22.9558,6.21126,6.21126
chr14,99967063,99967133,"RNA3635","No",57.9809,6.21126,6.21126
chr14,99967105,99967178,"RNA3636","No",59.8287,6.21126,6.21126
chr14,99967185,99967258,"RNA3637","No",50.5097,6.21126,6.21126
chr14,99967458,99967534,"RNA3638","No",10.2131,6.21126,5.55744
chr14,99967754,99967824,"RNA3639","No",0.726104,0.422334,0.398201
chr14,99967864,99967934,"RNA3640","No",0.045252,0.22626,0.045252
chr14,99967908,99967981,"RNA3641","No",0.189067,0.22626,0.189067
chr14,99968283,99968356,"RNA3642","No",67.1734,6.63766,6.63766
chr14,99968308,99968378,"RNA3643","No",69.5942,6.63766,6.63766
chr14,99968826,99968896,"RNA3644","No",94.925,6.63766,6.63766
chr14,99968926,99969003,"RNA3645","No",101.638,6.63766,6.63766
chr14,99969124,99969194,"RNA3646","No",111.551,6.63766,4.40147
chr14,99969273,99969343,"RNA3647","No",26.4856,3.27394,3.27394
chr14,99969565,99969635,"RNA3648","No",9.90335,3.27394,3.27394
chr14,99969774,99969846,"RNA3649","No",9.09907,5.60796,5.3743
chr14,99969917,99970006,"RNA3650","No",9.84188,5.60796,5.60796
chr14,99970030,99970104,"RNA3651","No",24.2431,5.60796,5.60796
chr14,99970188,99970258,"RNA3652","No",16.665,5.60796,5.60796
chr14,99970236,99970317,"RNA3653","No",5.00162,5.60796,2.56166
chr14,99970437,99970510,"RNA3654","No",0.138147,0.138147,0.138147
chr14,99970933,99971006,"RNA3655","No",508.575,19.54102,19.541
chr14,99970988,99971058,"RNA3656","No",1121,19.54102,19.541
chr14,99971071,99971144,"RNA3657","No",3730.06,23.47101,19.541
chr14,99971114,99971198,"RNA3658","No",5163.05,23.47101,22.8399
chr14,99971167,99971237,"RNA3659","No",6549.59,23.47101,23.471
chr14,99971174,99971244,"RNA3660","No",6727.79,23.47101,23.471
chr14,99971199,99971299,"RNA3661","No",7252.34,23.47101,23.471
chr14,100159900,100159985,"RNA3662","No",2936.26,22.04276,22.0428
chr14,100770246,100770330,"RNA3663","No",17.5521,10.89066,6.22323
chr14,100770247,100770320,"RNA3664","No",19.25,10.89066,7.01179
chr14,100770248,100770321,"RNA3665","No",18.9812,10.89066,6.86261
chr14,100770249,100770333,"RNA3666","No",16.8532,10.89066,5.83428
chr14,100770263,100770336,"RNA3667","No",14.9587,10.89066,4.6248
chr14,100770263,100770338,"RNA3668","No",14.6768,10.89066,4.50147
chr14,100770266,100770336,"RNA3669","No",14.5692,10.89066,4.35626
chr14,100770273,100770343,"RNA3670","No",12.5216,10.89066,3.2672
chr14,100770297,100770370,"RNA3671","No",4.88969,1.46344,0.55663
chr14,100770317,100770390,"RNA3672","No",2.07027,1.46344,0.297732
chr14,100770326,100770396,"RNA3673","No",1.4009,0.944976,0.226153
chr14,100770343,100770413,"RNA3674","No",0.502251,0.46561,0.113077
chr14,100770344,100770414,"RNA3675","No",0.489669,0.46561,0.106425
chr14,100770345,100770421,"RNA3676","No",0.486831,0.46561,0.0995087
chr14,100770355,100770467,"RNA3677","No",0.90962,0.46561,0.118443
chr14,100770356,100770431,"RNA3678","No",0.533448,0.46561,0.117366
chr14,100770377,100770449,"RNA3679","No",0.791788,0.258405,0.123978
chr14,100770382,100770452,"RNA3680","No",0.862215,0.258405,0.129478
chr14,100770393,100770468,"RNA3681","No",1.16886,0.258405,0.165379
chr14,100770395,100770468,"RNA3682","No",1.18861,0.258405,0.16991
chr14,100770401,100770471,"RNA3683","No",1.2989,0.258405,0.188266
chr14,100770417,100770492,"RNA3684","No",1.83731,0.261159,0.248069
chr14,100770425,100770495,"RNA3685","No",2.60385,12.05925,0.34455
chr14,100770428,100770498,"RNA3686","No",3.60304,12.05925,0.861375
chr14,100770440,100770513,"RNA3687","No",13.2973,12.05925,3.3039
chr14,100770443,100770513,"RNA3688","No",13.7946,12.05925,3.4455
chr14,100770450,100770525,"RNA3689","No",20.9919,12.05925,5.14528
chr14,100770472,100770548,"RNA3690","No",36.1047,12.05925,8.72709
chr14,100770474,100770547,"RNA3691","No",36.8005,12.05925,8.92054
chr14,100770492,100770562,"RNA3692","No",49.0885,12.05925,11.887
chr14,100770492,100770565,"RNA3693","No",49.2628,12.05925,11.8941
chr14,100770504,100770574,"RNA3694","No",52.4798,12.05925,12.0593
chr14,100770513,100770585,"RNA3695","No",52.8388,12.05925,12.0593
chr14,100770513,100770586,"RNA3696","No",52.8499,12.05925,12.0593
chr14,100770520,100770590,"RNA3697","No",53.0649,12.05925,12.0593
chr14,100770525,100770595,"RNA3698","No",53.1463,12.05925,12.0593
chr14,100770530,100770605,"RNA3699","No",53.2696,12.05925,12.0593
chr14,100770553,100770623,"RNA3700","No",53.6093,12.05925,12.0593
chr14,100770555,100770628,"RNA3701","No",53.6802,12.05925,12.0593
chr14,100770568,100770638,"RNA3702","No",54.2774,12.05925,12.0593
chr14,100770571,100770644,"RNA3703","No",54.622,12.05925,12.0593
chr14,100770609,100770721,"RNA3704","No",67.4105,12.05925,12.0593
chr14,100770620,100770696,"RNA3705","No",62.2135,12.05925,12.0593
chr14,100770630,100770700,"RNA3706","No",64.7962,12.05925,12.0593
chr14,100770634,100770710,"RNA3707","No",68.3637,12.05925,12.0593
chr14,100770641,100770711,"RNA3708","No",69.7024,12.05925,12.0593
chr14,100770642,100770712,"RNA3709","No",70.1492,12.05925,12.0593
chr14,100770663,100770733,"RNA3710","No",83.463,22.23870,12.0593
chr14,100770690,100770760,"RNA3711","No",113.796,22.23870,12.0593
chr14,100770691,100770761,"RNA3712","No",114.899,22.23870,12.0593
chr14,100770698,100770770,"RNA3713","No",122.765,22.23870,13.5903
chr14,100770718,100770788,"RNA3714","No",141.205,22.23870,19.6971
chr14,100770748,100770818,"RNA3715","No",154.125,22.23870,22.2387
chr14,100770756,100770826,"RNA3716","No",311.129,22.23870,22.2387
chr14,100770756,100770826,"RNA3717","No",311.129,22.23870,22.2387
chr14,100770758,100770831,"RNA3718","No",156.047,22.23870,22.2387
chr14,100770759,100770835,"RNA3719","No",156.33,22.23870,22.2387
chr14,100770776,100770846,"RNA3720","No",157.905,22.23870,22.2387
chr14,100770793,100770863,"RNA3721","No",158.937,22.23870,22.2387
chr14,100770800,100770870,"RNA3722","No",161.042,22.23870,22.2387
chr14,100770802,100770875,"RNA3723","No",162.338,22.23870,22.2387
chr14,100770818,100770891,"RNA3724","No",167.903,22.23870,22.2387
chr14,100770835,100770905,"RNA3725","No",173.838,22.23870,22.2387
chr14,100770835,100770907,"RNA3726","No",174.337,22.23870,22.2387
chr14,100770839,100770909,"RNA3727","No",175.696,22.23870,22.2387
chr14,100770847,100770919,"RNA3728","No",179.767,22.23870,22.2387
chr14,100770847,100770923,"RNA3729","No",180.465,22.23870,22.2387
chr14,100770850,100770926,"RNA3730","No",181.837,22.23870,22.2387
chr14,100770867,100770940,"RNA3731","No",187.847,22.23870,22.2387
chr14,100770881,100770954,"RNA3732","No",191.246,22.23870,22.2387
chr14,100770895,100770965,"RNA3733","No",194.035,22.23870,22.2387
chr14,100770904,100770974,"RNA3734","No",195.697,22.23870,22.2387
chr14,100770905,100770978,"RNA3735","No",195.984,22.23870,22.2387
chr14,100770919,100771031,"RNA3736","No",199.102,22.23870,22.2387
chr14,100770925,100770998,"RNA3737","No",198.3,22.23870,22.2387
chr14,100770926,100770996,"RNA3738","No",198.292,22.23870,22.2387
chr14,100770931,100771001,"RNA3739","No",397.549,22.23870,22.2387
chr14,100770931,100771001,"RNA3740","No",397.549,22.23870,22.2387
chr14,100770946,100771016,"RNA3741","No",199.948,22.23870,22.2387
chr14,100770947,100771022,"RNA3742","No",200.171,22.23870,22.2387
chr14,100770948,100771018,"RNA3743","No",200.074,22.23870,22.2387
chr14,100770951,100771021,"RNA3744","No",200.312,22.23870,22.2387
chr14,100770960,100771030,"RNA3745","No",200.962,22.23870,22.2387
chr14,100770962,100771037,"RNA3746","No",201.327,22.23870,22.2387
chr14,100770967,100771040,"RNA3747","No",201.572,22.23870,22.2387
chr14,100770970,100771040,"RNA3748","No",201.656,22.23870,22.2387
chr14,100770980,100771052,"RNA3749","No",202.3,22.23870,22.2387
chr14,100770999,100771069,"RNA3750","No",202.544,22.23870,22.2387
chr14,100771001,100771071,"RNA3751","No",202.521,22.23870,22.2387
chr14,100771003,100771073,"RNA3752","No",202.506,22.23870,22.2387
chr14,100771022,100771092,"RNA3753","No",200.925,22.23870,22.2387
chr14,100771042,100771112,"RNA3754","No",195.63,22.23870,22.2387
chr14,100771053,100771126,"RNA3755","No",191.737,22.23870,22.2387
chr14,100771058,100771128,"RNA3756","No",190.56,22.23870,22.2387
chr14,100771081,100771151,"RNA3757","No",183.962,22.23870,22.2387
chr14,100771092,100771165,"RNA3758","No",183.358,22.23870,22.2387
chr14,100771127,100771200,"RNA3759","No",196.2,22.23870,22.2387
chr14,100771127,100771202,"RNA3760","No",198.063,22.23870,22.2387
chr14,100771130,100771200,"RNA3761","No",196.861,22.23870,22.2387
chr14,100771136,100771220,"RNA3762","No",214.596,22.23870,22.2387
chr14,100771146,100771219,"RNA3763","No",218.75,22.23870,22.2387
chr14,100771164,100771237,"RNA3764","No",243.684,22.23870,22.2387
chr14,100771168,100771241,"RNA3765","No",248.73,22.23870,22.2387
chr14,100771181,100771257,"RNA3766","No",265.615,22.23870,22.2387
chr14,100771196,100771266,"RNA3767","No",279.518,22.23870,22.2387
chr14,100771197,100771270,"RNA3768","No",281.275,22.23870,22.2387
chr14,100771237,100771313,"RNA3769","No",296.717,22.23870,22.2387
chr14,100771247,100771320,"RNA3770","No",298.038,22.23870,22.2387
chr14,100771250,100771323,"RNA3771","No",298.392,22.23870,22.2387
chr14,100771259,100771332,"RNA3772","No",299.356,22.23870,22.2387
chr14,100771269,100771339,"RNA3773","No",299.807,22.23870,22.2387
chr14,100771269,100771342,"RNA3774","No",299.769,22.23870,22.2387
chr14,100771271,100771341,"RNA3775","No",299.864,22.23870,22.2387
chr14,100771272,100771345,"RNA3776","No",299.842,22.23870,22.2387
chr14,100771304,100771374,"RNA3777","No",298.824,22.23870,22.2387
chr14,100771304,100771377,"RNA3778","No",298.636,22.23870,22.2387
chr14,100771306,100771376,"RNA3779","No",298.608,22.23870,22.2387
chr14,101038860,101038930,"RNA3780","No",0.565408,0.131219,0.131219
chr14,101038869,101038943,"RNA3781","No",0.526629,0.131219,0.131219
chr14,101038877,101038958,"RNA3782","No",0.472048,0.131219,0.131219
chr14,101038881,101038956,"RNA3783","No",0.46945,0.131219,0.131219
chr14,101038881,101038957,"RNA3784","No",0.466036,0.131219,0.131219
chr14,101038884,101038956,"RNA3785","No",0.465366,0.131219,0.131219
chr14,101038891,101038964,"RNA3786","No",0.42327,0.131219,0.131219
chr14,101038900,101038973,"RNA3787","No",0.371944,0.131219,0.131219
chr14,101038903,101038976,"RNA3788","No",0.357704,0.131219,0.131219
chr14,101038903,101038979,"RNA3789","No",0.348764,0.131219,0.131219
chr14,101038904,101038974,"RNA3790","No",0.362461,0.131219,0.131219
chr14,101038907,101038977,"RNA3791","No",0.347611,0.131219,0.131219
chr14,101038910,101038980,"RNA3792","No",0.332761,0.131219,0.131219
chr14,101038914,101038995,"RNA3793","No",0.26398,0.131219,0.106919
chr14,101038914,101039003,"RNA3794","No",0.240252,0.131219,0.0973085
chr14,101038918,101038994,"RNA3795","No",0.256205,0.131219,0.107047
chr14,101038921,101038991,"RNA3796","No",0.257691,0.131219,0.110599
chr14,101038932,101039002,"RNA3797","No",0.365244,0.131219,0.0899787
chr14,101038932,101039002,"RNA3798","No",0.365244,0.131219,0.0899787
chr14,101038933,101039006,"RNA3799","No",0.168573,0.131219,0.0844835
chr14,101038934,101039007,"RNA3800","No",0.162029,0.131219,0.0826859
chr14,101038939,101039012,"RNA3801","No",0.129308,0.131219,0.0736983
chr14,101038940,101039013,"RNA3802","No",0.245529,0.131219,0.0719008
chr14,101038940,101039013,"RNA3803","No",0.245529,0.131219,0.0719008
chr14,101038947,101039020,"RNA3804","No",0.0839922,0.131219,0.0593182
chr14,101038948,101039024,"RNA3805","No",0.0753564,0.131219,0.0552501
chr14,101038949,101039019,"RNA3806","No",0.0760393,0.131219,0.0581113
chr14,101038951,101039028,"RNA3807","No",0.0586243,0.131219,0.0494201
chr14,101038953,101039026,"RNA3808","No",0.0560841,0.131219,0.0485331
chr14,101038958,101039028,"RNA3809","No",0.0869803,0.131219,0.0412403
chr14,101038958,101039028,"RNA3810","No",0.0869803,0.131219,0.0412403
chr14,101038965,101039035,"RNA3811","No",0.0281184,0.131219,0.0281184
chr14,101038966,101039041,"RNA3812","No",0.0244942,0.131219,0.0244942
chr14,101038971,101039055,"RNA3813","No",0.0140592,0.131219,0.0140592
chr14,101038982,101039059,"RNA3814","No",0,0,0
chr14,101038985,101039055,"RNA3815","No",0,0,0
chr14,101038986,101039058,"RNA3816","No",0,0,0
chr14,101038987,101039060,"RNA3817","No",0,0,0
chr14,101038988,101039063,"RNA3818","No",0,0,0
chr14,101038996,101039066,"RNA3819","No",0,0,0
chr14,101039002,101039072,"RNA3820","No",0,0,0
chr14,101039005,101039081,"RNA3821","No",0,0,0
chr14,101039008,101039078,"RNA3822","No",0,0,0
chr14,101039009,101039079,"RNA3823","No",0,0,0
chr14,101039011,101039123,"RNA3824","No",0.0733885,0.29158,0.0529016
chr14,101039019,101039096,"RNA3825","No",0,0,0
chr14,101039021,101039091,"RNA3826","No",0,0,0
chr14,101039021,101039097,"RNA3827","No",0,0,0
chr14,101039023,101039123,"RNA3828","No",0.0821951,0.29158,0.0592498
chr14,101039029,101039099,"RNA3829","No",0,0,0
chr14,101039034,101039107,"RNA3830","No",0.0247021,0.257608,0.0247021
chr14,101039037,101039110,"RNA3831","No",0.0352888,0.257608,0.0352888
chr14,101039043,101039113,"RNA3832","No",0.0478415,0.257608,0.0478415
chr14,101039047,101039117,"RNA3833","No",0.0625619,0.257608,0.0625619
chr14,101039049,101039125,"RNA3834","No",0.135058,0.29158,0.0847395
chr14,101039053,101039123,"RNA3835","No",0.117422,0.29158,0.0846426
chr14,101039056,101039129,"RNA3836","No",0.196633,0.29158,0.102337
chr14,101039056,101039131,"RNA3837","No",0.218655,0.29158,0.106478
chr14,101039061,101039131,"RNA3838","No",0.234273,0.29158,0.114084
chr14,101039063,101039133,"RNA3839","No",0.263486,0.29158,0.121444
chr14,101039069,101039139,"RNA3840","No",0.351124,0.29158,0.143524
chr14,101039069,101039153,"RNA3841","No",0.840936,0.371673,0.162538
chr14,101039070,101039140,"RNA3842","No",0.365731,0.29158,0.147205
chr14,101039071,101039144,"RNA3843","No",0.539398,0.371673,0.155271
chr14,101039076,101039151,"RNA3844","No",0.847624,0.371673,0.175173
chr14,101039081,101039151,"RNA3845","No",0.908169,0.371673,0.187686
chr14,101039087,101039199,"RNA3846","No",2.6799,0.371673,0.227707
chr14,101039088,101039158,"RNA3847","No",1.28254,0.371673,0.213447
chr14,101039096,101039166,"RNA3848","No",1.80576,0.371673,0.242888
chr14,101039109,101039179,"RNA3849","No",2.71926,0.371673,0.257608
chr14,101039114,101039187,"RNA3850","No",3.16691,0.371673,0.267615
chr14,101039115,101039185,"RNA3851","No",3.14851,0.371673,0.270753
chr14,101039120,101039193,"RNA3852","No",3.59041,0.371673,0.29158
chr14,101039121,101039194,"RNA3853","No",3.65151,0.371673,0.29158
chr14,101039122,101039192,"RNA3854","No",3.63675,0.371673,0.29158
chr14,101039132,101039204,"RNA3855","No",4.30751,0.371673,0.330376
chr14,101039138,101039208,"RNA3856","No",4.65624,0.371673,0.361054
chr14,101039139,101039209,"RNA3857","No",4.71996,0.371673,0.366363
chr14,101039144,101039214,"RNA3858","No",4.90019,0.371673,0.371673
chr14,101039152,101039225,"RNA3859","No",5.16477,0.371673,0.371673
chr14,101039158,101039270,"RNA3860","No",5.30189,0.371673,0.371673
chr14,101039170,101039243,"RNA3861","No",5.47763,0.371673,0.371673
chr14,101039172,101039245,"RNA3862","No",5.48759,0.371673,0.371673
chr14,101039181,101039251,"RNA3863","No",5.48525,0.371673,0.371673
chr14,101039192,101039265,"RNA3864","No",5.43076,0.371673,0.371673
chr14,101039195,101039268,"RNA3865","No",5.414,0.371673,0.371673
chr14,101039199,101039274,"RNA3866","No",5.37837,0.371673,0.371673
chr14,101039209,101039282,"RNA3867","No",5.30464,0.371673,0.371673
chr14,101039211,101039281,"RNA3868","No",5.30955,0.371673,0.371673
chr14,101039213,101039283,"RNA3869","No",5.28448,0.371673,0.371673
chr14,101039216,101039286,"RNA3870","No",5.24688,0.371673,0.371673
chr14,101039233,101039306,"RNA3871","No",4.78798,0.371673,0.341125
chr14,101039251,101039323,"RNA3872","No",4.02636,0.371673,0.312438
chr14,101039251,101039326,"RNA3873","No",3.91195,0.371673,0.312438
chr14,101039260,101039333,"RNA3874","No",3.4817,0.371673,0.303878
chr14,101039264,101039340,"RNA3875","No",3.14137,0.371673,0.279472
chr14,101039266,101039342,"RNA3876","No",3.01299,0.371673,0.272117
chr14,101039506,101039579,"RNA3877","No",6.44314,1.43292,1.43292
chr14,101039936,101040012,"RNA3878","No",6.78581,0.889918,0.889918
chr14,101040346,101040427,"RNA3879","No",0.872088,0.427351,0.144488
chr14,101040901,101040976,"RNA3880","No",183.63,15.78650,15.7865
chr14,101041470,101041570,"RNA3881","No",125.95,15.78650,15.7865
chr14,101041588,101041658,"RNA3882","No",6.15241,10.15965,3.91872
chr14,101041723,101041793,"RNA3883","No",1.70519,0.36586,0.36586
chr14,101041744,101041814,"RNA3884","No",1.63472,0.36586,0.36586
chr14,101041780,101041856,"RNA3885","No",1.10115,0.36586,0.286817
chr14,101041795,101041869,"RNA3886","No",0.882277,0.36586,0.286817
chr14,101041844,101041918,"RNA3887","No",0.283408,0.286817,0.143875
chr14,101041887,101041976,"RNA3888","No",0.118504,0.182595,0.0856784
chr14,101041906,101041995,"RNA3889","No",0.157728,0.183682,0.071807
chr14,101041966,101042042,"RNA3890","No",0.714252,0.526879,0.182595
chr14,101041968,101042041,"RNA3891","No",0.720434,0.526879,0.182595
chr14,101042030,101042111,"RNA3892","No",1.2725,0.526879,0.526879
chr14,101042112,101042185,"RNA3893","No",1.04082,0.526879,0.490791
chr14,101042135,101042216,"RNA3894","No",0.705601,0.526879,0.292711
chr14,101042159,101042236,"RNA3895","No",0.520033,0.526879,0.182595
chr14,101042169,101042242,"RNA3896","No",0.446842,0.526879,0.182595
chr14,101042174,101042251,"RNA3897","No",0.408217,0.526879,0.182595
chr14,101042336,101042413,"RNA3898","No",0.00948545,0.182595,0.00948545
chr14,101042738,101042838,"RNA3899","No",0.377347,0.245844,0.112139
chr14,101042801,101042873,"RNA3900","No",0.765297,0.31669,0.211513
chr14,101078651,101078728,"RNA3901","No",6.01016,1.06948,0.669451
chr14,101079002,101079079,"RNA3902","No",21.2687,0.602506,0.505476
chr14,101079155,101079232,"RNA3903","No",8.17987,0.487825,0.487825
chr14,101080000,101080070,"RNA3904","No",0.223316,0.141881,0.101344
chr14,101080308,101080383,"RNA3905","No",0,0,0
chr14,101080664,101080734,"RNA3906","No",0,0,0
chr14,101081735,101081805,"RNA3907","No",0.00427897,0.0599056,0.00427897
chr14,101081992,101082062,"RNA3908","No",0,0,0
chr14,101082278,101082351,"RNA3909","No",59.5534,8.73140,8.7314
chr14,101083292,101083362,"RNA3910","No",10.7062,2.87551,2.87551
chr14,101083635,101083708,"RNA3911","No",150.57,28.13074,24.2772
chr14,101083874,101083948,"RNA3912","No",422.812,28.13074,28.1307
chr14,101083913,101083983,"RNA3913","No",436.611,28.13074,28.1307
chr14,101084221,101084297,"RNA3914","No",281.422,28.13074,28.1307
chr14,101084644,101084714,"RNA3915","No",11.4152,7.26599,2.6988
chr14,101084682,101084752,"RNA3916","No",5.10856,0.4804,0.398046
chr14,101086060,101086160,"RNA3917","No",0.588946,0.20058,0.123335
chr14,101086249,101086322,"RNA3918","No",0.0185847,0.123335,0.0185847
chr14,101087556,101087626,"RNA3919","No",50.5757,9.89563,9.89563
chr14,101088109,101088198,"RNA3920","No",275.78,9.99742,9.99742
chr14,101089028,101089128,"RNA3921","No",2.92214,6.78994,1.15429
chr14,101089074,101089151,"RNA3922","No",0,0,0
chr14,101089139,101089211,"RNA3923","No",0.0250634,0.0622263,0.0250634
chr14,101089429,101089502,"RNA3924","No",1.06887,0.183546,0.183546
chr14,101090821,101090910,"RNA3925","No",0,0,0
chr14,101093400,101093473,"RNA3926","No",8.92941,4.05888,4.05888
chr14,101093729,101093799,"RNA3927","No",0,0,0
chr14,101093758,101093828,"RNA3928","No",0,0,0
chr14,101093832,101093905,"RNA3929","No",0,0,0
chr14,101094567,101094637,"RNA3930","No",5.62601,0.412278,0.329985
chr14,101094685,101094758,"RNA3931","No",0.184516,0.156239,0.156239
chr14,101095721,101095795,"RNA3932","No",1.09095,1.09095,1.09095
chr14,101095840,101095916,"RNA3933","No",0.933302,0.933302,0.933302
chr14,101097820,101097890,"RNA3934","No",0,0,0
chr14,101098590,101098663,"RNA3935","No",25.0063,6.27227,6.27227
chr14,101126116,101126197,"RNA3936","No",18.502,0.915057,0.915057
chr14,101127031,101127115,"RNA3937","No",26.0519,4.02742,4.02742
chr14,101132545,101132621,"RNA3938","No",48.2533,4.66067,4.66067
chr14,101153475,101153575,"RNA3939","No",10.8959,2.91096,2.91096
chr14,101153487,101153560,"RNA3940","No",11.5585,2.91096,2.91096
chr14,101153492,101153569,"RNA3941","No",10.2172,2.91096,2.91096
chr14,101153495,101153571,"RNA3942","No",9.77105,2.91096,2.91096
chr14,101153496,101153570,"RNA3943","No",9.77081,2.91096,2.91096
chr14,101174247,101174324,"RNA3944","No",43.7162,11.37804,8.02941
chr14,101176409,101176498,"RNA3945","No",43.8456,2.40190,2.4019
chr14,101928249,101928319,"RNA3946","No",773.163,29.76282,29.7628
