Chromosome,Start,End,ID,Functional,chrm_acc_SumSignal,chrm_acc_MaxSignal,chrm_acc_MaxScaledSignal
chr12,68971965,68972076,RNA3258,No,0,0,0
chr12,69468329,69468414,RNA3259,No,77.6956,6.76988,6.76988
chr12,69703661,69703781,RNA3260,No,7.07971,13.24503,5.84989
chr12,70466918,70467118,RNA3261,No,2.32602,4.26091,1.74697
chr12,71122455,71122793,RNA3262,No,0,0,0
chr12,71929251,71929589,RNA3263,No,6.75143,3.22024,2.83915
chr12,71930913,71931251,RNA3264,No,0,0,0
chr12,71933999,71934337,RNA3265,No,1.83736,2.37486,0.590202
chr12,72853930,72854268,RNA3266,No,0,0,0
chr12,72855627,72855965,RNA3267,No,0,0,0
chr12,72856025,72856363,RNA3268,No,0,0,0
chr12,72875501,72875612,RNA3269,No,0,0,0
chr12,72877231,72877316,RNA3270,No,0,0,0
chr12,72880038,72880123,RNA3271,No,0,0,0
chr12,72882810,72883148,RNA3272,No,0,0,0
chr12,72886676,72886761,RNA3273,No,1.28936,4.54040,0.747831
chr12,72894700,72894785,RNA3274,No,0,0,0
chr12,74648476,74648561,RNA3275,No,0.0871881,0.202325,0.0547468
chr12,74649882,74649967,RNA3276,No,0,0,0
chr12,74652523,74652608,RNA3277,No,0,0,0
chr12,75231673,75231758,RNA3278,No,0,0,0
chr12,77120884,77121222,RNA3279,No,66.6267,5.776,3.73541
chr12,78719955,78720040,RNA3280,No,13.4471,5.66907,5.66907
chr12,87332759,87332917,RNA3281,No,17.5182,4.74426,4.74426
chr12,90904344,90904568,RNA3282,No,1.05894,1.96035,1.05894
chr12,90958113,90958271,RNA3283,No,7.65139,9.37273,6.7626
chr12,91675211,91675369,RNA3284,No,1.6739,1.20697,0.588207
chr12,91676379,91676537,RNA3285,No,0.138142,0.213985,0.138142
chr12,91676647,91676805,RNA3286,No,0,0,0
chr12,92397627,92397785,RNA3287,No,0,0,0
chr12,92398839,92398997,RNA3288,No,1412.38,24.79745,24.7975
chr12,92400121,92400279,RNA3289,No,568.821,8.88031,8.88031
chr12,92931851,92932009,RNA3290,No,0,0,0
chr12,94801171,94801395,RNA3291,No,2.31015,3.17469,2.31015
chr12,95516019,95516243,RNA3292,No,17.6829,5.13695,3.64632
chr12,95516128,95516352,RNA3293,No,26.2435,5.13695,5.13695
chr12,95516161,95516385,RNA3294,No,26.2435,5.13695,5.13695
chr12,95969047,95969271,RNA3295,No,2.9889,1.90553,1.28453
chr12,95969285,95969509,RNA3296,No,3.0231,1.90553,1.90553
chr12,95969590,95969814,RNA3297,No,0,0,0
chr12,96884197,96884421,RNA3298,No,0.289587,0.225872,0.161337
chr12,96982687,96982845,RNA3299,No,43.2972,4.48195,4.48195
chr12,100713993,100714217,RNA3300,No,0,0,0
chr12,106062369,106062629,RNA3301,No,8.54056,4.22061,1.42851
chr12,109540858,109541036,RNA3302,No,109.714,8.03035,6.91627
chr12,109996468,109996728,RNA3303,No,1659.16,31.911,14.639
chr12,110829334,110829594,RNA3304,No,39.9948,5.64784,4.67033
chr12,110925955,110926215,RNA3305,No,0.561634,0.218334,0.116591
chr12,110927246,110927506,RNA3306,No,2.56432,3.09620,1.30993
chr12,110967706,110967966,RNA3307,No,0.0873067,0.134985,0.0247135
chr12,110968171,110968431,RNA3308,No,0.0751259,0.134985,0.0281987
chr12,111033418,111033678,RNA3309,No,238.988,8.08317,8.08317
chr12,111929392,111929652,RNA3310,No,0,0,0
chr12,113391731,113391909,RNA3311,No,46.6741,7.48048,7.22833
chr12,113776605,113776698,RNA3312,No,7.43952,3.41633,2.97047
chr12,113967175,113967255,RNA3313,No,0.71945,13.57404,0.169676
chr12,114312375,114312553,RNA3314,No,30.8723,8.28781,7.93296
chr12,114347133,114347311,RNA3315,No,0,0,0
chr12,114351327,114351505,RNA3316,No,0,0,0
chr12,114412924,114413102,RNA3317,No,15.9749,2.20645,2.13208
chr12,114413976,114414154,RNA3318,No,39.4119,5.80409,5.80409
chr12,114449935,114450113,RNA3319,No,55.3984,8.78123,8.78123
chr12,115212476,115212551,RNA3320,No,0.401395,0.38306,0.32177
chr12,115338636,115338814,RNA3321,No,232.563,16.07143,8.66774
chr12,115928407,115928667,RNA3322,No,1.26865,0.238517,0.170826
chr12,117204856,117204988,RNA3323,No,0.175429,0.232394,0.0422535
chr12,117452566,117452687,RNA3324,No,0.350604,0.154865,0.154865
chr12,117452682,117452775,RNA3325,No,0.276033,0.154865,0.151561
chr12,118148485,118148565,RNA3326,No,176.166,5.90545,5.90545
chr12,118602830,118602910,RNA3327,No,0,0,0
chr12,118604239,118604319,RNA3328,No,160.183,15.67288,15.6729
chr12,118604620,118604713,RNA3329,No,14.5977,6.17193,6.17193
chr12,118605970,118606050,RNA3330,No,0.983349,2.18522,0.491675
chr12,118619361,118619454,RNA3331,No,0,0,0
chr12,118620482,118620575,RNA3332,No,0,0,0
chr12,118956403,118956496,RNA3333,No,0.196746,0.131276,0.116287
chr12,118958076,118958156,RNA3334,No,0.14321,0.14321,0.14321
chr12,118964111,118964204,RNA3335,No,0.0466827,0.0625987,0.0242318
chr12,118966315,118966395,RNA3336,No,0,0,0
chr12,118968811,118968891,RNA3337,No,0,0,0
chr12,118969805,118969898,RNA3338,No,0.23566,0.138332,0.138332
chr12,119168620,119168695,RNA3339,No,0.400856,0.370544,0.370544
chr12,119306477,119306655,RNA3340,No,24.4986,9.36298,6.82358
chr12,119684419,119684512,RNA3341,No,53.2407,9.60659,9.60659
chr12,119882516,119882596,RNA3342,No,128.309,11.2184,11.2184
chr12,119987399,119987474,RNA3343,No,0.238,0.238,0.238
chr12,119987578,119987653,RNA3344,No,0,0,0
chr12,119987720,119987795,RNA3345,No,0,0,0
chr12,120330261,120330336,RNA3346,No,0.688108,0.309988,0.288742
chr12,120333465,120333540,RNA3347,No,9.14515,2.70684,2.70684
chr12,120334541,120334616,RNA3348,No,0.0707996,0.279472,0.0707996
chr12,121051742,121051863,RNA3349,No,0.0387031,0.0744712,0.0246186
chr12,121052576,121052708,RNA3350,No,0.0756837,0.136359,0.0391916
chr12,121052964,121053039,RNA3351,No,1.293,0.148816,0.148816
chr12,121838387,121838537,RNA3352,No,20.66,5.73141,2.65196
chr12,122062703,122062901,RNA3353,No,1041.94,16.11834,11.1828
chr12,122062707,122062839,RNA3354,No,797.607,14.96165,10.4711
chr12,122062751,122062883,RNA3355,No,1223.05,16.11834,14.3765
chr12,122062847,122063024,RNA3356,No,1914.88,21.9882,15.9362
chr12,122062975,122063107,RNA3357,No,2180.15,21.9882,17.9462
chr12,122153924,122154056,RNA3358,No,0,0,0
chr12,122154096,122154228,RNA3359,No,0,0,0
chr12,122158328,122158460,RNA3360,No,0.0880162,0.161363,0.0880162
chr12,122268928,122269049,RNA3361,No,0.124182,0.121536,0.0522303
chr12,122270024,122270145,RNA3362,No,0,0,0
chr12,122270396,122270517,RNA3363,No,0.703471,0.224064,0.216657
chr12,122627105,122627226,RNA3364,No,0.846315,2.50138,0.702867
chr12,122627475,122627874,RNA3365,No,1.2649,2.53195,0.951861
chr12,122627800,122627921,RNA3366,No,0.106877,0.110088,0.0736953
chr12,122628388,122628509,RNA3367,No,0.128873,0.139229,0.128873
chr12,122899983,122900115,RNA3368,No,4.25396,1.88026,1.88026
chr12,123414748,123414869,RNA3369,No,0,0,0
chr12,123539067,123539160,RNA3370,No,3.64618,3.75126,3.38823
chr12,123541533,123541613,RNA3371,No,61.1945,13.70911,13.7091
chr12,124316163,124316327,RNA3372,No,50.854,5.85820,5.8582
chr12,125145877,125146274,RNA3373,No,32.5995,5.29023,5.29023
chr12,125186111,125186186,RNA3374,No,2660.76,20.84483,20.8448
chr12,125186234,125186384,RNA3375,No,4927.85,20.84483,20.8448
chr12,125896634,125896811,RNA3376,No,0,0,0
chr12,125913863,125914061,RNA3377,No,0.481872,2.74157,0.345891
chr12,126063998,126064148,RNA3378,No,2.40759,4.65227,1.39568
chr12,126068591,126068741,RNA3379,No,0,0,0
chr12,126079534,126079684,RNA3380,No,0,0,0
chr12,126084859,126085258,RNA3381,No,55.8861,13.74835,13.7484
chr12,126525740,126525890,RNA3382,No,3.3645,3.36450,3.3645
chr12,126527093,126527243,RNA3383,No,0,0,0
chr12,126575952,126576102,RNA3384,No,0,0,0
chr12,126772619,126772796,RNA3385,No,2913.93,18.90000,18.3421
chr12,126772739,126772937,RNA3386,No,2485.59,18.90000,18.0641
chr12,126772836,126773013,RNA3387,No,1657.19,18.34205,14.9022
chr12,126773062,126773239,RNA3388,No,663.612,14.90220,14.9022
chr12,126889482,126889659,RNA3389,No,3.1224,2.4618,0.459272
chr12,126893369,126893546,RNA3390,No,16.4204,7.04204,7.04204
chr12,126910091,126910289,RNA3391,No,0,0,0
chr12,126912725,126912857,RNA3392,No,0,0,0
chr12,126913259,126913436,RNA3393,No,0,0,0
chr12,126913326,126913524,RNA3394,No,0,0,0
chr12,127207960,127208359,RNA3395,No,0,0,0
chr12,127208127,127208526,RNA3396,No,0,0,0
chr12,127208189,127208387,RNA3397,No,0,0,0
chr12,127208208,127208607,RNA3398,No,0,0,0
chr12,127208354,127208552,RNA3399,No,0,0,0
chr12,127208685,127208883,RNA3400,No,0,0,0
chr12,127306675,127307074,RNA3401,No,150.689,16.86702,16.867
chr12,127311975,127312273,RNA3402,No,14.4951,4.66448,4.66448
chr12,127314349,127314748,RNA3403,No,0,0,0
chr12,127389038,127389437,RNA3404,No,59.2592,14.66883,14.6688
chr12,127395247,127395368,RNA3405,No,0.0292953,0.0787717,0.0292953
chr12,127442037,127442187,RNA3406,No,31.7039,13.05891,13.0589
chr12,128000325,128000502,RNA3407,No,0,0,0
chr12,128047403,128047601,RNA3408,No,34.349,7.65527,7.05073
chr12,128198163,128198327,RNA3409,No,0.351576,0.156809,0.156809
chr12,128251462,128251861,RNA3410,No,0.332205,0.190172,0.133454
chr12,128993443,128993607,RNA3411,No,0.909201,3.66831,0.738136
chr12,128994130,128994294,RNA3412,No,0,0,0
chr12,128998773,128998937,RNA3413,No,0,0,0
chr12,129000739,129001136,RNA3414,No,0.999588,2.98264,0.547984
chr12,129904437,129904601,RNA3415,No,332.981,10.88864,10.8886
chr12,129910705,129910869,RNA3416,No,0.572858,0.196092,0.161417
chr12,129910774,129910938,RNA3417,No,0.75349,11.15298,0.272024
chr12,129935831,129936228,RNA3418,No,4.32228,4.08719,1.40991
chr12,129936044,129936441,RNA3419,No,0.744059,2.90017,0.219156
chr12,129956956,129957353,RNA3420,No,1.80203,2.25877,0.620289
chr12,130173746,130174143,RNA3421,No,0,0,0
chr12,130180979,130181376,RNA3422,No,1.45543,1.52961,0.215764
chr12,130185878,130186275,RNA3423,No,116.676,9.70530,9.7053
chr12,130225086,130225250,RNA3424,No,1.41228,6.74847,0.280034
chr12,131148875,131149272,RNA3425,No,0,0,0
chr12,131158294,131158592,RNA3426,No,22.2959,5.24561,3.8902
chr12,131158795,131158945,RNA3427,No,1.65831,2.31514,1.52799
chr12,131865312,131865489,RNA3428,No,284.519,14.5031,13.839
chr12,131948626,131948824,RNA3429,No,8.94922,0.774108,0.30422
chr12,132175848,132176146,RNA3430,No,159.926,10.91722,8.17167
chr12,132175965,132176263,RNA3431,No,175.081,10.91722,10.9172
chr12,132177732,132178131,RNA3432,No,1.16289,14.46718,0.50762
chr12,132178148,132178446,RNA3433,No,130.989,15.51849,14.4672
chr12,132337575,132337873,RNA3434,No,5.22603,3.18259,2.2748
chr12,132337868,132338166,RNA3435,No,1.2106,3.18259,0.768948
chr12,132384205,132384503,RNA3436,No,0,0,0
chr12,133251907,133252071,RNA3437,No,0.286653,0.239378,0.156747
chr13,17876507,17876938,RNA3438,No,0,0,0
chr13,18552403,18552552,RNA3439,No,0,0,0
chr13,19347555,19348035,RNA3440,No,119.954,4.89362,4.89362
chr13,19416540,19416689,RNA3441,No,0.00870597,0.0259438,0.00870597
chr13,19417468,19417617,RNA3442,No,0,0,0
chr13,19421685,19421834,RNA3443,No,0,0,0
chr13,19590026,19590175,RNA3444,No,0.597932,0.188631,0.151419
chr13,19598199,19598348,RNA3445,No,0.504198,0.293583,0.120786
chr13,19674078,19674227,RNA3446,No,260.716,9.21933,9.21933
chr13,19954937,19955039,RNA3447,No,0,0,0
chr13,20549488,20549637,RNA3448,No,6.78287,3.89105,2.45476
chr13,20776430,20776532,RNA3449,No,0,0,0
chr13,20926533,20926635,RNA3450,No,0.575588,0.19361,0.11327
chr13,20935355,20935457,RNA3451,No,0,0,0
chr13,20952075,20952177,RNA3452,No,30.7472,4.45807,4.45807
chr13,20959313,20959415,RNA3453,No,0.29051,0.193955,0.104584
chr13,21062398,21062500,RNA3454,No,0.379343,0.134434,0.134009
chr13,21879720,21880151,RNA3455,No,0.579275,0.397139,0.158487
chr13,21972272,21972374,RNA3456,No,544.325,11.2991,11.2991
chr13,22835057,22835584,RNA3457,No,0,0,0
chr13,22836274,22836705,RNA3458,No,6.96774,2.76267,2.13971
chr13,22854157,22854588,RNA3459,No,0,0,0
chr13,22854183,22854614,RNA3460,No,0,0,0
chr13,23031864,23032295,RNA3461,No,0.0108572,0.167123,0.0108572
chr13,23032933,23033364,RNA3462,No,9.06696,5.28545,3.69123
chr13,23033150,23033581,RNA3463,No,18.732,5.28545,5.28545
chr13,23436510,23436990,RNA3464,No,57.3777,7.18495,7.18495
chr13,23950318,23950749,RNA3465,No,5.71824,3.44004,1.55436
chr13,24323556,24324036,RNA3466,No,113.542,6.29179,6.29179
chr13,24323970,24324450,RNA3467,No,19.7458,6.29179,1.79578
chr13,24330267,24330747,RNA3468,No,0,0,0
chr13,24363545,24364025,RNA3469,No,99.5435,15.42361,12.6602
chr13,24367678,24368158,RNA3470,No,8.91707,3.91625,3.52462
chr13,24402674,24402823,RNA3471,No,0,0,0
chr13,24404571,24405051,RNA3472,No,0.0773367,0.221673,0.0731803
chr13,24601417,24601853,RNA3473,No,0,0,0
chr13,25366789,25367269,RNA3474,No,0.762836,4.02375,0.762836
chr13,25368223,25368325,RNA3475,No,0,0,0
chr13,26035657,26035957,RNA3476,No,0.069518,0.123736,0.0339483
chr13,26039889,26040578,RNA3477,No,0.00523347,0.0933424,0.00298045
chr13,26820274,26820801,RNA3478,No,12.3492,7.59278,1.86735
chr13,27744391,27744918,RNA3479,No,36.4538,18.26854,4.27075
chr13,27805917,27806444,RNA3480,No,0.16188,0.178505,0.0517634
chr13,27810058,27810140,RNA3481,No,2.38575,3.09233,1.35761
chr13,27816774,27817301,RNA3482,No,2.07725,2.18894,0.448587
chr13,27817507,27817938,RNA3483,No,2.18651,2.18894,0.868466
chr13,27930127,27930654,RNA3484,No,1.73281,2.90060,1.61817
chr13,27933405,27933932,RNA3485,No,116.987,9.35295,8.5965
chr13,28001832,28002359,RNA3486,No,168.292,5.33325,4.09007
chr13,28296706,28296901,RNA3487,No,25.7695,8.76658,8.76658
chr13,28497319,28497755,RNA3488,No,29.9117,7.70144,3.44445
chr13,28498592,28498794,RNA3489,No,5.84653,3.20146,3.20146
chr13,28788792,28789272,RNA3490,No,0,0,0
chr13,28792415,28792942,RNA3491,No,0,0,0
chr13,28793161,28793597,RNA3492,No,149.608,9.18142,4.48542
chr13,28793939,28794375,RNA3493,No,38.2796,11.85925,7.58883
chr13,28814088,28814524,RNA3494,No,4.64383,4.14585,2.53886
chr13,29506570,29507006,RNA3495,No,11.1567,10.12658,1.80381
chr13,29507996,29508432,RNA3496,No,5719.96,22.50454,22.4013
chr13,29508179,29508265,RNA3497,No,5643.96,22.50454,22.5045
chr13,29604924,29605360,RNA3498,No,0.632467,0.497132,0.273651
chr13,29888587,29888887,RNA3499,No,68.0065,11.18497,9.43266
chr13,29934773,29935462,RNA3500,No,1455.11,28.38547,20.0705
chr13,30660839,30661275,RNA3501,No,1.52155,3.00533,0.324627
chr13,30765608,30765908,RNA3502,No,6.5347,2.84136,2.39621
chr13,30814761,30815450,RNA3503,No,0,0,0
chr13,30817983,30818672,RNA3504,No,691.227,38.5784,22.6386
chr13,30822036,30822725,RNA3505,No,4.95018,6.65813,1.11274
chr13,30823612,30823912,RNA3506,No,0.265126,0.202496,0.0620988
chr13,30824493,30824793,RNA3507,No,203.484,16.27054,13.3418
chr13,30978668,30978968,RNA3508,No,61.0973,16.16482,6.23053
chr13,30980190,30980490,RNA3509,No,0.435426,0.239725,0.184818
chr13,30982666,30982966,RNA3510,No,37.1095,4.92445,3.46535
chr13,30984793,30985482,RNA3511,No,225.01,13.45972,8.27422
chr13,30985173,30985862,RNA3512,No,8.46689,11.33069,3.63675
chr13,31031131,31031820,RNA3513,No,38.1792,11.53381,8.50388
chr13,31595639,31595721,RNA3514,No,103.175,9.75462,8.32138
chr13,31596004,31596693,RNA3515,No,0.818523,2.36269,0.682402
chr13,31599655,31599955,RNA3516,No,2.63529,2.50154,1.40086
chr13,32301496,32301691,RNA3517,No,14.5828,14.44876,3.63071
chr13,32303039,32303241,RNA3518,No,0.0991422,2.69713,0.0534085
chr13,32778450,32778532,RNA3519,No,0,0,0
chr13,32802772,32802854,RNA3520,No,38.9946,9.69338,9.69338
chr13,32807513,32807595,RNA3521,No,0.532683,0.288914,0.288914
chr13,32915093,32915620,RNA3522,No,0.084717,0.14715,0.0658964
chr13,32916112,32916194,RNA3523,No,0,0,0
chr13,32923663,32923745,RNA3524,No,0.0754805,0.0952215,0.0754805
chr13,33000944,33001026,RNA3525,No,0,0,0
chr13,33078474,33078560,RNA3526,No,70.4738,15.82418,15.8242
chr13,33079276,33079471,RNA3527,No,0,0,0
chr13,33079857,33080052,RNA3528,No,170.6,18.73727,11.5922
chr13,33096183,33096385,RNA3529,No,1.22694,4.39392,1.0441
chr13,33098455,33098657,RNA3530,No,0.192071,0.267575,0.192071
chr13,33098518,33098713,RNA3531,No,0.160545,0.267575,0.160545
chr13,33101791,33101993,RNA3532,No,42.0826,12.27066,12.2707
chr13,33676853,33677055,RNA3533,No,1948.4,24.97441,20.7708
chr13,33676858,33677053,RNA3534,No,1935.52,24.97441,20.876
chr13,33677486,33677688,RNA3535,No,73.0806,10.28236,10.2824
chr13,33677930,33678132,RNA3536,No,10.622,11.69316,7.35164
chr13,33677977,33678172,RNA3537,No,12.4771,11.69316,10.0141
chr13,33678431,33678626,RNA3538,No,0.479719,11.69316,0.479719
chr13,33967666,33967748,RNA3539,No,0,0,0
chr13,34241660,34241746,RNA3540,No,26.6251,15.43274,15.4327
chr13,34291645,34291840,RNA3541,No,0,0,0
chr13,34326191,34326277,RNA3542,No,1.83875,2.13692,1.83875
chr13,34328738,34328940,RNA3543,No,0,0,0
chr13,34331755,34332191,RNA3544,No,6.32248,10.93276,5.0401
chr13,34343173,34343259,RNA3545,No,0,0,0
chr13,34816197,34816283,RNA3546,No,278.416,16.08247,16.0825
chr13,34821601,34821687,RNA3547,No,0,0,0
chr13,34824739,34824825,RNA3548,No,0,0,0
chr13,35674678,35674764,RNA3549,No,0.140603,0.140603,0.140603
chr13,35686379,35686479,RNA3550,No,1.82633,0.927613,0.732814
chr13,35763944,35764633,RNA3551,No,111.858,6.31070,5.48446
chr13,35764964,35765264,RNA3552,No,25.7722,13.07495,9.0653
chr13,37878690,37878885,RNA3553,No,45.453,8.53590,8.18571
chr13,37879389,37879471,RNA3554,No,1.45199,2.16479,1.45199
chr13,37903301,37903624,RNA3555,No,0,0,0
chr13,37905864,37906066,RNA3556,No,15.9316,1.49466,1.15429
chr13,39051766,39051852,RNA3557,No,0.140509,0.257102,0.140509
chr13,39644571,39644671,RNA3558,No,0,0,0
chr13,39645167,39645346,RNA3559,No,0,0,0
chr13,39645538,39645672,RNA3560,No,0,0,0
chr13,39646708,39647412,RNA3561,No,3.20016,21.86144,2.17372
chr13,39647026,39647128,RNA3562,No,0,0,0
chr13,39949460,39949560,RNA3563,No,0,0,0
chr13,39952175,39952275,RNA3564,No,25.96,5.62075,5.62075
chr13,39955905,39956005,RNA3565,No,1577.3,21.61828,21.6183
chr13,40666847,40666947,RNA3566,No,5169.5,21.05041,21.0504
chr13,40666860,40666960,RNA3567,No,5201.36,21.05041,21.0504
chr13,40666877,40666977,RNA3568,No,5257.48,21.05041,21.0504
chr13,41486275,41486375,RNA3569,No,0,0,0
chr13,42021474,42021797,RNA3570,No,0.768775,3.09232,0.469114
chr13,42688255,42688578,RNA3571,No,0,0,0
chr13,42777365,42777688,RNA3572,No,14.1624,9.39511,5.1484
chr13,42777510,42777833,RNA3573,No,24.4355,9.39511,8.66793
chr13,42993837,42994160,RNA3574,No,0.157157,0.224789,0.0974318
chr13,42994148,42994471,RNA3575,No,0.250814,0.224789,0.161458
chr13,42994159,42994482,RNA3576,No,0.247854,0.224789,0.153803
chr13,43163009,43163188,RNA3577,No,0,0,0
chr13,43184360,43185064,RNA3578,No,0,0,0
chr13,43816344,43816496,RNA3579,No,1.43087,3.04125,0.720296
chr13,43816654,43816977,RNA3580,No,3.79387,3.04125,0.809745
chr13,43816925,43817059,RNA3581,No,0.31907,0.570072,0.31907
chr13,43818089,43818268,RNA3582,No,0,0,0
chr13,43818994,43819096,RNA3583,No,0,0,0
chr13,43822269,43822448,RNA3584,No,10.4459,3.85015,3.85015
chr13,43822313,43822492,RNA3585,No,11.5461,3.85015,3.85015
chr13,44327293,44327472,RNA3586,No,22.7869,4.22457,4.16761
chr13,44328545,44328724,RNA3587,No,0,0,0
chr13,44331753,44332457,RNA3588,No,1609.93,25.79834,13.338
chr13,44332774,44332953,RNA3589,No,1260.92,19.97445,19.9745
chr13,44359851,44360555,RNA3590,No,30.2107,18.84200,6.22507
chr13,44367824,44368528,RNA3591,No,280.602,18.23308,17.0158
chr13,44417126,44417830,RNA3592,No,59.3303,12.14854,10.5264
chr13,44419926,44420630,RNA3593,No,73.4358,20.55224,9.72144
chr13,44429990,44430124,RNA3594,No,63.3535,12.37994,8.91337
chr13,44430935,44431069,RNA3595,No,1.63231,0.521742,0.321471
chr13,44431033,44431737,RNA3596,No,75.4608,6.99066,2.96904
chr13,44431402,44431536,RNA3597,No,101.287,6.99066,5.11257
chr13,44580612,44580714,RNA3598,No,0.0829215,0.184874,0.0720466
chr13,44583525,44583659,RNA3599,No,10.3077,7.80603,7.80603
chr13,44590027,44590161,RNA3600,No,81.8195,11.62648,11.6265
chr13,44629314,44629448,RNA3601,No,4.62857,11.12771,2.74041
chr13,44629404,44629506,RNA3602,No,20.3254,11.12771,9.92766
chr13,44633185,44633287,RNA3603,No,0.0186569,0.0731923,0.0186569
chr13,44897048,44897150,RNA3604,No,31.7454,9.19079,8.74026
chr13,44897281,44897383,RNA3605,No,0,0,0
chr13,44900420,44900522,RNA3606,No,0.0815,0.13855,0.0815
chr13,45090904,45091083,RNA3607,No,0,0,0
chr13,45420389,45421093,RNA3608,No,1.28865,0.579793,0.100113
chr13,45452574,45452674,RNA3609,No,0.761683,0.286241,0.286241
chr13,45624213,45624347,RNA3610,No,2.77986,2.77986,2.77986
chr13,45701731,45701833,RNA3611,No,1280.95,16.64316,16.6432
chr13,45943084,45943249,RNA3612,No,0.456506,0.899364,0.15807
chr13,46439790,46440113,RNA3613,No,3.79975,7.38940,3.04269
chr13,48096574,48097285,RNA3614,No,96.1524,6.80000,6.15921
chr13,48097607,48097759,RNA3615,No,0,0,0
chr13,48273231,48273383,RNA3616,No,0,0,0
chr13,48282388,48282540,RNA3617,No,0,0,0
chr13,48282977,48283129,RNA3618,No,0,0,0
chr13,48650942,48651094,RNA3619,No,1.61639,11.69957,1.61639
chr13,48651160,48651312,RNA3620,No,0,0,0
chr13,48653198,48653350,RNA3621,No,133.109,21.97278,16.4172
chr13,48853950,48854129,RNA3622,No,871.056,19.34135,19.3413
chr13,49295764,49295960,RNA3623,No,33.6647,12.96387,9.92133
chr13,49300314,49300466,RNA3624,No,25.1582,5.25364,4.72816
chr13,49301239,49301373,RNA3625,No,5677.29,39.72681,39.7268
chr13,49304370,49305074,RNA3626,No,2.31314,3.87931,1.56732
chr13,49308303,49308405,RNA3627,No,2531.47,19.25493,19.2549
chr13,49795405,49795570,RNA3628,No,0,0,0
chr13,49908810,49909521,RNA3629,No,13.8288,10.53069,2.35496
chr13,49909090,49909255,RNA3630,No,0,0,0
chr13,49909995,49910160,RNA3631,No,1.61937,3.34016,0.910953
chr13,49912444,49912609,RNA3632,No,0.0884132,0.163636,0.0535536
chr13,51200954,51201119,RNA3633,No,0.104955,0.136998,0.071405
chr13,51201198,51201363,RNA3634,No,0,0,0
chr13,51201464,51201629,RNA3635,No,0.0157494,0.0896088,0.0157494
chr13,51329069,51329780,RNA3636,No,1.31083,1.51581,0.213194
chr13,51330397,51331108,RNA3637,No,1140.54,18.04697,12.6388
chr13,51331572,51332283,RNA3638,No,864.991,14.06250,8.38608
chr13,51554682,51555393,RNA3639,No,0,0,0
chr13,51556017,51556728,RNA3640,No,8.39561,17.07997,2.99449
chr13,51556244,51556955,RNA3641,No,92.0667,17.07997,7.66317
chr13,51857896,51858061,RNA3642,No,0,0,0
chr13,52452916,52453627,RNA3643,No,1.24849,0.842731,0.237055
chr13,53053604,53053800,RNA3644,No,40.0468,8.42175,7.47645
chr13,53204004,53204156,RNA3645,No,0,0,0
chr13,53942038,53942234,RNA3646,No,23.2677,8.03420,7.67099
chr13,53942146,53942342,RNA3647,No,6.97279,8.03420,3.56153
chr13,53945717,53945913,RNA3648,No,3.54586,3.44487,2.93517
chr13,54356364,54356560,RNA3649,No,153.676,12.50133,12.5013
chr13,54367241,54367437,RNA3650,No,27.2076,9.61727,9.421
chr13,54382252,54382448,RNA3651,No,8.29082,5.26316,5.26316
chr13,55013180,55013266,RNA3652,No,43.6953,15.34198,15.342
chr13,55037673,55037869,RNA3653,No,0.473015,5.45359,0.473015
chr13,55409751,55409963,RNA3654,No,38.1573,9.35065,8.05572
chr13,55828628,55828793,RNA3655,No,0,0,0
chr13,56191151,56191862,RNA3656,No,0,0,0
chr13,57236269,57236355,RNA3657,No,0,0,0
chr13,57240455,57240541,RNA3658,No,0,0,0
chr13,57242394,57242480,RNA3659,No,0,0,0
chr13,57249116,57249202,RNA3660,No,0,0,0
chr13,57253053,57253249,RNA3661,No,0,0,0
chr13,60174899,60175111,RNA3662,No,0,0,0
chr13,60175185,60175271,RNA3663,No,2.35057,6.94261,1.29165
chr13,60175940,60176026,RNA3664,No,4.75127,4.36638,1.48515
chr13,60177818,60177904,RNA3665,No,0,0,0
chr13,60178080,60178158,RNA3666,No,0,0,0
chr13,60179289,60179501,RNA3667,No,0.0310474,0.212324,0.0310474
chr13,60198949,60199161,RNA3668,No,0,0,0
chr13,60200779,60200991,RNA3669,No,0.134182,0.369437,0.134182
chr13,60277236,60277448,RNA3670,No,0.0722054,0.147188,0.0722054
chr13,60277762,60277974,RNA3671,No,0,0,0
chr13,60324014,60324226,RNA3672,No,12.2788,5.92768,1.67765
chr13,61242742,61242954,RNA3673,No,0,0,0
chr13,61269736,61269822,RNA3674,No,0,0,0
chr13,61353755,61353833,RNA3675,No,0,0,0
chr13,62208806,62208884,RNA3676,No,0,0,0
chr13,62285258,62285336,RNA3677,No,2.13655,2.13655,2.13655
chr13,62323184,62323262,RNA3678,No,0,0,0
chr13,62349434,62349512,RNA3679,No,6.98271,3.30579,2.13305
chr13,62352271,62352349,RNA3680,No,0.405654,0.303328,0.256662
chr13,62378579,62378678,RNA3681,No,0,0,0
chr13,62410517,62410595,RNA3682,No,0,0,0
chr13,63179277,63179355,RNA3683,No,0,0,0
chr13,64880569,64880655,RNA3684,No,4.09113,7.89334,2.47814
chr13,65218889,65219101,RNA3685,No,3.60407,1.69588,1.20791
chr13,66241301,66241400,RNA3686,No,0.703079,0.337424,0.337424
chr13,67232878,67232977,RNA3687,No,1.16042,0.526221,0.526221
chr13,67235766,67235865,RNA3688,No,0.900007,0.398652,0.378518
