Chromosome,Start,End,ID,Functional,methylome
chr12,54740635,54740895,RNA3185,No,0
chr12,54741012,54741552,RNA3186,No,58.1115
chr12,54741014,54741274,RNA3187,No,60.5489
chr12,54742507,54742645,RNA3188,No,48.5827
chr12,54743287,54743547,RNA3189,No,66.6917
chr12,55845948,55846208,RNA3190,No,76.2231
chr12,55846734,55846994,RNA3191,No,84.2265
chr12,55846797,55847057,RNA3192,No,85.8068
chr12,56709707,56709967,RNA3193,No,78.2293
chr12,56710450,56710587,RNA3194,No,81.1945
chr12,56813424,56813748,RNA3195,No,74.4035
chr12,56816578,56816976,RNA3196,No,55.2914
chr12,57215991,57216080,RNA3197,No,7.95301
chr12,57241426,57241696,RNA3198,No,17.2972
chr12,57242160,57242297,RNA3199,No,8.04762
chr12,57243076,57243213,RNA3200,No,1.40602
chr12,57243252,57243389,RNA3201,No,2.30519
chr12,57818990,57819314,RNA3202,No,32.2256
chr12,57903824,57903961,RNA3203,No,79.1165
chr12,57904180,57904335,RNA3204,No,80.6203
chr12,57904899,57905223,RNA3205,No,61.4098
chr12,57905045,57905182,RNA3206,No,70.0722
chr12,57905050,57905374,RNA3207,No,51.2594
chr12,57905161,57905298,RNA3208,No,17.7998
chr12,57962143,57962467,RNA3209,No,76.7951
chr12,57966556,57966880,RNA3210,No,0
chr12,57991483,57991600,RNA3211,No,53.0395
chr12,58010051,58010375,RNA3212,No,51.1485
chr12,58108742,58108973,RNA3213,No,77.8271
chr12,58414953,58415108,RNA3214,No,0
chr12,58422169,58422324,RNA3215,No,73.7331
chr12,58423085,58423223,RNA3216,No,0
chr12,58434209,58434346,RNA3217,No,0
chr12,58435117,58435657,RNA3218,No,60.1805
chr12,58436977,58437132,RNA3219,No,0
chr12,59168452,59168776,RNA3220,No,55.3966
chr12,59169239,59169394,RNA3221,No,61.6165
chr12,59172240,59172395,RNA3222,No,0
chr12,59173029,59173184,RNA3223,No,81.5226
chr12,59883103,59883258,RNA3224,No,0
chr12,59883861,59883951,RNA3225,No,0
chr12,60631052,60631163,RNA3226,No,0
chr12,60710478,60710738,RNA3227,No,43.0526
chr12,62638182,62638319,RNA3228,No,0
chr12,62935245,62935396,RNA3229,No,0.918964
chr12,62935288,62935612,RNA3230,No,3.17878
chr12,63827107,63827197,RNA3231,No,81.1842
chr12,63834412,63834567,RNA3232,No,72.0902
chr12,64699561,64699672,RNA3233,No,85.1175
chr12,64710863,64710953,RNA3234,No,92.7669
chr12,64711398,64711488,RNA3235,No,83.2256
chr12,64712969,64713059,RNA3236,No,0
chr12,64998068,64998158,RNA3237,No,52.7594
chr12,64999272,64999362,RNA3238,No,37.5977
chr12,65122738,65122828,RNA3239,No,60.156
chr12,65252458,65252569,RNA3240,No,0
chr12,65274911,65275022,RNA3241,No,82.9098
chr12,65277702,65277813,RNA3242,No,0
chr12,65967190,65967301,RNA3243,No,90.2519
chr12,65967370,65967481,RNA3244,No,86.6729
chr12,65969390,65969501,RNA3245,No,0
chr12,65971320,65971410,RNA3246,No,0
chr12,66346954,66347065,RNA3247,No,0
chr12,67124034,67124185,RNA3248,No,72.2556
chr12,67326707,67327450,RNA3249,No,0
chr12,67771081,67771232,RNA3250,No,52.7951
chr12,67771095,67771246,RNA3251,No,52.7951
chr12,67771139,67771290,RNA3252,No,52.7951
chr12,68794305,68794456,RNA3253,No,82.7143
chr12,68794612,68794763,RNA3254,No,90.6842
chr12,68794987,68795138,RNA3255,No,74.4511
chr12,68971806,68971957,RNA3256,No,0
chr12,69467492,69467807,RNA3257,No,56.2343
chr12,69700973,69701063,RNA3258,No,84.4511
chr12,70466286,70466397,RNA3259,No,53.1654
chr12,71119462,71120205,RNA3260,No,19.2293
chr12,71930915,71931658,RNA3261,No,78.0977
chr12,71932392,71933135,RNA3262,No,77.9236
chr12,71932797,71933540,RNA3263,No,67.9088
chr12,72853657,72854400,RNA3264,No,68.1297
chr12,72854100,72854843,RNA3265,No,68.8615
chr12,72855263,72856006,RNA3266,No,65.7148
chr12,72875829,72876144,RNA3267,No,0
chr12,72876422,72876737,RNA3268,No,39.3383
chr12,72876615,72876766,RNA3269,No,0
chr12,72877650,72877965,RNA3270,No,0
chr12,72884771,72885514,RNA3271,No,46.6855
chr12,72894096,72894411,RNA3272,No,65.1704
chr12,74648539,74648854,RNA3273,No,53.8747
chr12,74652121,74652436,RNA3274,No,67.2932
chr12,74653695,74654010,RNA3275,No,67.1341
chr12,75226497,75226812,RNA3276,No,53.2381
chr12,77121446,77122189,RNA3277,No,59.0338
chr12,78730804,78731119,RNA3278,No,75.0827
chr12,87332693,87332916,RNA3279,No,0
chr12,90900014,90900186,RNA3280,No,71.7368
chr12,90958547,90958770,RNA3281,No,63.6604
chr12,91675350,91675573,RNA3282,No,52.0602
chr12,91675954,91676177,RNA3283,No,0
chr12,91677903,91678126,RNA3284,No,77.9342
chr12,92397868,92398091,RNA3285,No,84.5602
chr12,92398815,92399038,RNA3286,No,79.8571
chr12,92399687,92399910,RNA3287,No,64.6992
chr12,92934159,92934382,RNA3288,No,0
chr12,94803576,94803748,RNA3289,No,74.6945
chr12,95515907,95516079,RNA3290,No,0
chr12,95516001,95516173,RNA3291,No,81.7538
chr12,95516105,95516277,RNA3292,No,86.2588
chr12,95969229,95969401,RNA3293,No,74.8534
chr12,95969368,95969540,RNA3294,No,79.134
chr12,95969834,95970006,RNA3295,No,75.1055
chr12,96888384,96888556,RNA3296,No,80.1792
chr12,96982925,96983148,RNA3297,No,70.2096
chr12,100712078,100712250,RNA3298,No,0
chr12,106059715,106059810,RNA3299,No,0
chr12,109537094,109537183,RNA3300,No,76.0113
chr12,109996550,109996645,RNA3301,No,0
chr12,110829464,110829559,RNA3302,No,71.5846
chr12,110924058,110924153,RNA3303,No,81.916
chr12,110932702,110932797,RNA3304,No,79.1447
chr12,110963710,110963805,RNA3305,No,65.0094
chr12,110965209,110965304,RNA3306,No,71.2481
chr12,111033871,111033966,RNA3307,No,4.32817
chr12,111930467,111930562,RNA3308,No,0
chr12,113391979,113392068,RNA3309,No,81.2707
chr12,113774356,113774443,RNA3310,No,0
chr12,113977542,113977690,RNA3311,No,80.4273
chr12,114314043,114314132,RNA3312,No,0
chr12,114347873,114347962,RNA3313,No,0
chr12,114353648,114353737,RNA3314,No,0
chr12,114413507,114413596,RNA3315,No,13.4311
chr12,114413730,114413819,RNA3316,No,0
chr12,114449636,114449725,RNA3317,No,18.3647
chr12,115208717,115208851,RNA3318,No,0
chr12,115338973,115339062,RNA3319,No,81.1241
chr12,115925413,115925508,RNA3320,No,0
chr12,117201608,117201849,RNA3321,No,75.5639
chr12,117452438,117452560,RNA3322,No,0
chr12,117452814,117452901,RNA3323,No,73.104
chr12,118146620,118146768,RNA3324,No,90.4342
chr12,118603908,118603995,RNA3325,No,0
chr12,118607933,118608081,RNA3326,No,0
chr12,118611550,118611698,RNA3327,No,18.6316
chr12,118616476,118616563,RNA3328,No,0
chr12,118620987,118621074,RNA3329,No,0
chr12,118621171,118621319,RNA3330,No,55.4474
chr12,118958333,118958420,RNA3331,No,0
chr12,118958440,118958588,RNA3332,No,50.6654
chr12,118959251,118959399,RNA3333,No,55.6128
chr12,118961883,118961970,RNA3334,No,74.0376
chr12,118962002,118962089,RNA3335,No,0
chr12,118973818,118973966,RNA3336,No,0
chr12,119166382,119166516,RNA3337,No,68.594
chr12,119327174,119327263,RNA3338,No,66.391
chr12,119683612,119683699,RNA3339,No,70.5589
chr12,119877413,119877561,RNA3340,No,0.755013
chr12,119987011,119987145,RNA3341,No,0
chr12,119987353,119987487,RNA3342,No,78.6015
chr12,119988175,119988309,RNA3343,No,70.5241
chr12,120331378,120331512,RNA3344,No,50.3139
chr12,120331791,120331925,RNA3345,No,0
chr12,120332814,120332948,RNA3346,No,72.5902
chr12,121050266,121050388,RNA3347,No,0
chr12,121050313,121050447,RNA3348,No,0
chr12,121053270,121053511,RNA3349,No,81.0932
chr12,121838071,121838178,RNA3350,No,0
chr12,122062267,122062508,RNA3351,No,87.4576
chr12,122062454,122062686,RNA3352,No,81.915
chr12,122062479,122062720,RNA3353,No,78.8659
chr12,122062703,122063012,RNA3354,No,43.7159
chr12,122062892,122063133,RNA3355,No,35.9187
chr12,122152423,122152664,RNA3356,No,51.3371
chr12,122156186,122156427,RNA3357,No,85.3459
chr12,122158560,122158801,RNA3358,No,84.4032
chr12,122269693,122269815,RNA3359,No,88.1598
chr12,122270724,122270846,RNA3360,No,0
chr12,122270969,122271091,RNA3361,No,89.0376
chr12,122626760,122626882,RNA3362,No,85.9549
chr12,122627035,122627157,RNA3363,No,92.3371
chr12,122627525,122627647,RNA3364,No,0
chr12,122627788,122627928,RNA3365,No,89.4361
chr12,122897008,122897249,RNA3366,No,84.0439
chr12,123414455,123414577,RNA3367,No,75.4508
chr12,123538838,123538925,RNA3368,No,0
chr12,123541326,123541474,RNA3369,No,79.3985
chr12,124316126,124316477,RNA3370,No,76.6441
chr12,125143351,125143653,RNA3371,No,69.6821
chr12,125184874,125185008,RNA3372,No,46.7368
chr12,125184985,125185092,RNA3373,No,0
chr12,125895733,125895965,RNA3374,No,77.0799
chr12,125905535,125905844,RNA3375,No,51.4035
chr12,126057286,126057426,RNA3376,No,46.4398
chr12,126057289,126057396,RNA3377,No,59.1203
chr12,126058149,126058256,RNA3378,No,0
chr12,126064786,126064893,RNA3379,No,0
chr12,126526779,126526886,RNA3380,No,29.6466
chr12,126528426,126528533,RNA3381,No,0
chr12,126565581,126565688,RNA3382,No,52.609
chr12,126772644,126772953,RNA3383,No,73.6118
chr12,126772705,126772937,RNA3384,No,73.6118
chr12,126772812,126773044,RNA3385,No,78.9666
chr12,126772884,126773116,RNA3386,No,78.9342
chr12,126893480,126893712,RNA3387,No,77.5113
chr12,126898741,126898973,RNA3388,No,47.4474
chr12,126910232,126910541,RNA3389,No,69.6701
chr12,126912980,126913212,RNA3390,No,77.7293
chr12,126913263,126913572,RNA3391,No,49.4624
chr12,126913330,126913571,RNA3392,No,62.8383
chr12,127208049,127208189,RNA3393,No,0
chr12,127208098,127208407,RNA3394,No,0
chr12,127208212,127208521,RNA3395,No,0
chr12,127208569,127208709,RNA3396,No,84.2011
chr12,127208579,127208888,RNA3397,No,77.5043
chr12,127208587,127208727,RNA3398,No,84.2011
chr12,127305752,127305892,RNA3399,No,72.6974
chr12,127306718,127306858,RNA3400,No,44.5752
chr12,127315483,127315927,RNA3401,No,41.4887
chr12,127390405,127390527,RNA3402,No,0
chr12,127403467,127403607,RNA3403,No,62.1917
chr12,127435699,127435806,RNA3404,No,0
chr12,127991682,127991914,RNA3405,No,72.4744
chr12,128044637,128044946,RNA3406,No,62.2115
chr12,128204782,128205133,RNA3407,No,61.3414
chr12,128257414,128257554,RNA3408,No,67.1557
chr12,128986008,128986359,RNA3409,No,83.2755
chr12,128998389,128998740,RNA3410,No,51.593
chr12,128999290,128999592,RNA3411,No,66.1378
chr12,129000402,129000753,RNA3412,No,67.3822
chr12,129905727,129906078,RNA3413,No,74.1692
chr12,129906596,129906947,RNA3414,No,72.3789
chr12,129907435,129907786,RNA3415,No,65.1253
chr12,129944520,129944822,RNA3416,No,65.8628
chr12,129947001,129947303,RNA3417,No,72.2895
chr12,129951193,129951495,RNA3418,No,81.0564
chr12,130175954,130176256,RNA3419,No,68.9286
chr12,130183191,130183493,RNA3420,No,63.3308
chr12,130183838,130184140,RNA3421,No,72.7419
chr12,130225074,130225425,RNA3422,No,63.0865
chr12,131145414,131145716,RNA3423,No,53.0564
chr12,131157929,131158373,RNA3424,No,66.3853
chr12,131158062,131158169,RNA3425,No,0
chr12,131868909,131869141,RNA3426,No,87.6735
chr12,131949234,131949543,RNA3427,No,48.1509
chr12,132176413,132176857,RNA3428,No,60.741
chr12,132176496,132176940,RNA3429,No,63.1417
chr12,132176921,132177061,RNA3430,No,76.5664
chr12,132177871,132178315,RNA3431,No,52.7289
chr12,132338869,132339313,RNA3432,No,77.2497
chr12,132339610,132340054,RNA3433,No,65.2379
chr12,132386621,132387065,RNA3434,No,50.2658
chr12,133251196,133251640,RNA3435,No,0
chr12,133254275,133254719,RNA3436,No,62.0977
chr12,133255067,133255418,RNA3437,No,0
chr12,133262085,133262387,RNA3438,No,0
chr13,17876968,17877618,RNA3439,No,28.8706
chr13,18551669,18551842,RNA3440,No,0
chr13,19347709,19347794,RNA3441,No,31.9511
chr13,19416928,19417101,RNA3442,No,37.2105
chr13,19417464,19417637,RNA3443,No,0
chr13,19419512,19419685,RNA3444,No,15.8008
chr13,19593465,19593638,RNA3445,No,0
chr13,19599013,19599186,RNA3446,No,79.859
chr13,19673643,19673816,RNA3447,No,82.0476
chr13,19954322,19954445,RNA3448,No,82.9194
chr13,20545861,20546034,RNA3449,No,89.5301
chr13,20776125,20776248,RNA3450,No,90.3008
chr13,20926849,20926972,RNA3451,No,81.3985
chr13,20935328,20935451,RNA3452,No,65.6917
chr13,20955289,20955412,RNA3453,No,0
chr13,20956513,20956636,RNA3454,No,0
chr13,21063095,21063218,RNA3455,No,67.7932
chr13,21878292,21878942,RNA3456,No,79.7881
chr13,21970017,21970140,RNA3457,No,63.294
chr13,22834356,22835006,RNA3458,No,0
chr13,22835382,22835522,RNA3459,No,69.985
chr13,22854163,22854813,RNA3460,No,67.875
chr13,22854431,22855081,RNA3461,No,70.9962
chr13,23031502,23032152,RNA3462,No,59.5169
chr13,23032888,23033538,RNA3463,No,79.0277
chr13,23033106,23033756,RNA3464,No,74.6387
chr13,23438062,23438147,RNA3465,No,59.0752
chr13,23950583,23951233,RNA3466,No,72.1391
chr13,24323743,24323828,RNA3467,No,59.5658
chr13,24324827,24324912,RNA3468,No,0
chr13,24330746,24330831,RNA3469,No,0
chr13,24364433,24364518,RNA3470,No,77.6241
chr13,24366781,24366866,RNA3471,No,70.5639
chr13,24403575,24403748,RNA3472,No,0
chr13,24404168,24404253,RNA3473,No,62.6165
chr13,24604521,24604770,RNA3474,No,45.8233
chr13,25366269,25366354,RNA3475,No,81.3008
chr13,25370034,25370157,RNA3476,No,0
chr13,26035312,26035643,RNA3477,No,81.0714
chr13,26037155,26037251,RNA3478,No,75.985
chr13,26820428,26820568,RNA3479,No,78.4568
chr13,27744308,27744448,RNA3480,No,61.7845
chr13,27797847,27797987,RNA3481,No,21.5764
chr13,27809995,27810623,RNA3482,No,58.6631
chr13,27812520,27813170,RNA3483,No,69.482
chr13,27818383,27818523,RNA3484,No,0
chr13,27926439,27926579,RNA3485,No,39.609
chr13,27927281,27927421,RNA3486,No,17.6241
chr13,28001245,28001385,RNA3487,No,74.4474
chr13,28296807,28296949,RNA3488,No,88.5338
chr13,28498297,28498557,RNA3489,No,73.6729
chr13,28500159,28500408,RNA3490,No,70.5865
chr13,28789241,28789490,RNA3491,No,65.302
chr13,28793967,28794216,RNA3492,No,0
chr13,28797873,28798013,RNA3493,No,0
chr13,28799473,28799558,RNA3494,No,0
chr13,28806107,28806356,RNA3495,No,60.317
chr13,29506165,29506414,RNA3496,No,67.1341
chr13,29506359,29506439,RNA3497,No,69.7995
chr13,29508594,29508843,RNA3498,No,61.2857
chr13,29607320,29607569,RNA3499,No,88.1003
chr13,29889027,29889123,RNA3500,No,0
chr13,29929047,29929378,RNA3501,No,58.9248
chr13,30661818,30662067,RNA3502,No,0
chr13,30773811,30773907,RNA3503,No,0
chr13,30816372,30816703,RNA3504,No,87.693
chr13,30818716,30818812,RNA3505,No,68.5338
chr13,30818960,30819291,RNA3506,No,73.5066
chr13,30819008,30819339,RNA3507,No,73.0677
chr13,30822599,30822695,RNA3508,No,59.5959
chr13,30979653,30979749,RNA3509,No,79.0226
chr13,30980708,30981039,RNA3510,No,0
chr13,30981176,30981507,RNA3511,No,79.328
chr13,30982609,30982705,RNA3512,No,53.0789
chr13,30984642,30984738,RNA3513,No,86.3083
chr13,31026415,31026746,RNA3514,No,85.4518
chr13,31595471,31595567,RNA3515,No,0
chr13,31595674,31596005,RNA3516,No,60.7726
chr13,31602984,31603612,RNA3517,No,0
chr13,32302207,32302349,RNA3518,No,0
chr13,32302624,32302884,RNA3519,No,55.1053
chr13,32778987,32779615,RNA3520,No,88.1147
chr13,32802661,32803289,RNA3521,No,76.1551
chr13,32805469,32806097,RNA3522,No,66.3534
chr13,32915823,32915963,RNA3523,No,0
chr13,32917930,32918558,RNA3524,No,84.3766
chr13,32924803,32925431,RNA3525,No,64.5977
chr13,33003563,33004191,RNA3526,No,75.3622
chr13,33069861,33070003,RNA3527,No,0
chr13,33085687,33085947,RNA3528,No,78.0075
chr13,33088796,33089056,RNA3529,No,48.9248
chr13,33091121,33091201,RNA3530,No,0
chr13,33094803,33095063,RNA3531,No,77.815
chr13,33096545,33096687,RNA3532,No,0
chr13,33101351,33101493,RNA3533,No,0
chr13,33676932,33677192,RNA3534,No,39.218
chr13,33677367,33677509,RNA3535,No,0
chr13,33678446,33678588,RNA3536,No,0
chr13,33678538,33678798,RNA3537,No,86.2757
chr13,33678544,33678804,RNA3538,No,85.0564
chr13,33678610,33678752,RNA3539,No,0
chr13,33966601,33967229,RNA3540,No,87.2055
chr13,34238355,34238435,RNA3541,No,0
chr13,34291792,34291934,RNA3542,No,72.8195
chr13,34324095,34324355,RNA3543,No,78.906
chr13,34326082,34326162,RNA3544,No,0
chr13,34328280,34328529,RNA3545,No,70.5432
chr13,34341275,34341355,RNA3546,No,0
chr13,34820093,34820173,RNA3547,No,70.5338
chr13,34823220,34823300,RNA3548,No,0
chr13,34824344,34824424,RNA3549,No,78.5489
chr13,35680103,35680183,RNA3550,No,73.9499
chr13,35683979,35684075,RNA3551,No,69.8195
chr13,35764459,35764555,RNA3552,No,61.5714
chr13,35764589,35764920,RNA3553,No,64.3496
chr13,37880979,37881121,RNA3554,No,0
chr13,37905188,37905358,RNA3555,No,0
chr13,37905687,37905947,RNA3556,No,71.7782
chr13,37907177,37907805,RNA3557,No,53.6222
chr13,39051112,39051192,RNA3558,No,0
chr13,39641353,39641720,RNA3559,No,61.5188
chr13,39642253,39642626,RNA3560,No,60.015
chr13,39644306,39644379,RNA3561,No,87.3195
chr13,39647568,39647664,RNA3562,No,0
chr13,39649235,39649604,RNA3563,No,66.1137
chr13,39949445,39949541,RNA3564,No,0
chr13,39953055,39953151,RNA3565,No,0
chr13,39955509,39955605,RNA3566,No,80.8484
chr13,40667011,40667107,RNA3567,No,0.406593
chr13,40667017,40667113,RNA3568,No,0.407172
chr13,40667070,40667166,RNA3569,No,0.585441
chr13,41482036,41482132,RNA3570,No,80.4474
chr13,42024016,42024186,RNA3571,No,47.1842
chr13,42709834,42710004,RNA3572,No,76.3872
chr13,42775267,42775437,RNA3573,No,0
chr13,42775864,42776034,RNA3574,No,79.0526
chr13,42993778,42993948,RNA3575,No,0
chr13,42994040,42994210,RNA3576,No,0
chr13,42994187,42994357,RNA3577,No,0
chr13,43162781,43163148,RNA3578,No,47.5451
chr13,43182614,43182983,RNA3579,No,0
chr13,43816599,43816672,RNA3580,No,0
chr13,43817927,43818294,RNA3581,No,76.9436
chr13,43818865,43819035,RNA3582,No,75.4041
chr13,43820662,43821035,RNA3583,No,64.9135
chr13,43820832,43821199,RNA3584,No,79.1241
chr13,43821487,43821854,RNA3585,No,80.0677
chr13,43821938,43822348,RNA3586,No,68.8481
chr13,44328227,44328594,RNA3587,No,67.5019
chr13,44330996,44331365,RNA3588,No,77.457
chr13,44333318,44333685,RNA3589,No,72.7754
chr13,44341351,44341718,RNA3590,No,80.2857
chr13,44358262,44358631,RNA3591,No,72.2575
chr13,44364342,44364711,RNA3592,No,64.2977
chr13,44418279,44418648,RNA3593,No,0
chr13,44421416,44421785,RNA3594,No,82.819
chr13,44429129,44429498,RNA3595,No,82.6429
chr13,44429277,44429650,RNA3596,No,79.7669
chr13,44429625,44429998,RNA3597,No,64.8045
chr13,44430761,44431134,RNA3598,No,0
chr13,44581337,44581410,RNA3599,No,73.6698
chr13,44583634,44584007,RNA3600,No,85.5893
chr13,44592687,44593060,RNA3601,No,83.3346
chr13,44630659,44631032,RNA3602,No,73.1579
chr13,44631007,44631080,RNA3603,No,0
chr13,44637813,44637886,RNA3604,No,0
chr13,44897672,44897745,RNA3605,No,0
chr13,44900898,44900971,RNA3606,No,83.3872
chr13,44901483,44901556,RNA3607,No,67.1579
chr13,45094340,45094707,RNA3608,No,72.6532
chr13,45421134,45421503,RNA3609,No,82.1308
chr13,45438332,45438428,RNA3610,No,0
chr13,45639582,45639955,RNA3611,No,73.2243
chr13,45701860,45701933,RNA3612,No,0
chr13,45948011,45948141,RNA3613,No,0
chr13,46440639,46440809,RNA3614,No,64.6654
chr13,48097217,48097627,RNA3615,No,74.2932
chr13,48097499,48097571,RNA3616,No,80.4098
chr13,48272933,48273343,RNA3617,No,0
chr13,48275967,48276377,RNA3618,No,81.4221
chr13,48280495,48280905,RNA3619,No,81.8222
chr13,48651750,48652160,RNA3620,No,84.9522
chr13,48652118,48652528,RNA3621,No,78.7895
chr13,48652558,48652968,RNA3622,No,54.6241
chr13,48853401,48853768,RNA3623,No,63.994
chr13,49296153,49296410,RNA3624,No,88.6717
chr13,49299862,49300231,RNA3625,No,80.5164
chr13,49300564,49300974,RNA3626,No,56.524
chr13,49302276,49302649,RNA3627,No,72.453
chr13,49308392,49308465,RNA3628,No,48.8365
chr13,49794979,49795109,RNA3629,No,0
chr13,49909646,49909776,RNA3630,No,0
chr13,49910012,49910142,RNA3631,No,81.0602
chr13,49910957,49911087,RNA3632,No,77.2331
chr13,49911109,49911181,RNA3633,No,0
chr13,51201338,51201468,RNA3634,No,75.2256
chr13,51201387,51201517,RNA3635,No,71.5376
chr13,51201432,51201562,RNA3636,No,71.5376
chr13,51331866,51331938,RNA3637,No,0
chr13,51332645,51332717,RNA3638,No,62.8985
chr13,51333561,51333633,RNA3639,No,0
chr13,51560196,51560268,RNA3640,No,0
chr13,51563985,51564057,RNA3641,No,0
chr13,51564137,51564209,RNA3642,No,65.5414
chr13,51851852,51851982,RNA3643,No,88.6353
chr13,52452826,52452898,RNA3644,No,0
chr13,53052694,53052951,RNA3645,No,0
chr13,53206695,53207105,RNA3646,No,35.0602
chr13,53940747,53941004,RNA3647,No,54.1353
chr13,53943310,53943567,RNA3648,No,71.9799
chr13,53943798,53944055,RNA3649,No,57.8195
chr13,54358944,54359201,RNA3650,No,0
chr13,54363156,54363413,RNA3651,No,61.5301
chr13,54366666,54366923,RNA3652,No,66.1278
chr13,55018192,55018331,RNA3653,No,0
chr13,55038625,55038882,RNA3654,No,45.9474
chr13,55407420,55407568,RNA3655,No,0
chr13,55842874,55843004,RNA3656,No,48.6466
chr13,56193542,56193614,RNA3657,No,0
chr13,57235964,57236103,RNA3658,No,69.609
chr13,57239879,57240136,RNA3659,No,0
chr13,57249524,57249663,RNA3660,No,0
chr13,57249711,57249850,RNA3661,No,0
chr13,57252834,57252973,RNA3662,No,43.2744
chr13,60176003,60176142,RNA3663,No,0
chr13,60177847,60177995,RNA3664,No,75.2632
chr13,60177945,60178241,RNA3665,No,70.2293
chr13,60178169,60178317,RNA3666,No,0
chr13,60178977,60179116,RNA3667,No,0
chr13,60179030,60179169,RNA3668,No,0
chr13,60199557,60199705,RNA3669,No,0
chr13,60202183,60202331,RNA3670,No,76.3158
chr13,60278654,60278802,RNA3671,No,0
chr13,60292291,60292439,RNA3672,No,0
chr13,60322960,60323108,RNA3673,No,69.1955
chr13,61253202,61253350,RNA3674,No,70.7105
chr13,61254914,61255053,RNA3675,No,74.7556
chr13,61342868,61343164,RNA3676,No,58.4617
chr13,62200954,62201250,RNA3677,No,0
chr13,62292329,62292625,RNA3678,No,59.4887
chr13,62322469,62322765,RNA3679,No,0
chr13,62340433,62340729,RNA3680,No,41.2895
chr13,62352751,62353047,RNA3681,No,83.0414
chr13,62396722,62396804,RNA3682,No,62.8346
chr13,62420869,62421165,RNA3683,No,0
chr13,63180586,63180882,RNA3684,No,63.619
chr13,64881100,64881239,RNA3685,No,83.6485
chr13,65229325,65229473,RNA3686,No,0
chr13,66236761,66236843,RNA3687,No,0
chr13,67232443,67232525,RNA3688,No,0
chr13,67235355,67235437,RNA3689,No,0
chr13,67235400,67235696,RNA3690,No,51.1071
chr13,67237559,67237641,RNA3691,No,0
chr13,67383486,67383568,RNA3692,No,48.9812
chr13,67395291,67395373,RNA3693,No,73.4718
chr13,67506454,67506536,RNA3694,No,0
chr13,68355749,68355831,RNA3695,No,0
chr13,70872019,70872223,RNA3696,No,0
chr13,72281856,72281938,RNA3697,No,0
chr13,74410830,74410997,RNA3698,No,0
chr13,75233461,75233558,RNA3699,No,0
chr13,75234097,75234301,RNA3700,No,78.9182
chr13,75488277,75488481,RNA3701,No,0
chr13,75496756,75496960,RNA3702,No,87.3741
chr13,75497615,75497819,RNA3703,No,79.5752
chr13,77342738,77342942,RNA3704,No,0
chr13,77343300,77343504,RNA3705,No,69.7406
chr13,77346552,77346756,RNA3706,No,74.297
chr13,77346827,77347031,RNA3707,No,0
chr13,78660368,78660535,RNA3708,No,45.7932
chr13,78765193,78765290,RNA3709,No,70.8546
chr13,79304480,79304647,RNA3710,No,71.4812
chr13,79307102,79307269,RNA3711,No,78.4173
chr13,79308211,79308378,RNA3712,No,62.3976
chr13,79556330,79556497,RNA3713,No,80.6936
chr13,79556799,79556966,RNA3714,No,0
chr13,79557086,79557253,RNA3715,No,0
chr13,79601376,79601473,RNA3716,No,67.7744
chr13,79601535,79601632,RNA3717,No,0
chr13,79601644,79601741,RNA3718,No,0
chr13,79812782,79812879,RNA3719,No,0
chr13,79815585,79815682,RNA3720,No,0
chr13,79866955,79867052,RNA3721,No,68.4474
chr13,80373926,80374093,RNA3722,No,82.943
chr13,80621590,80621794,RNA3723,No,76.8997
chr13,80646314,80646411,RNA3724,No,0
chr13,84086187,84086284,RNA3725,No,80.0338
chr13,84086321,84086488,RNA3726,No,76.5177
chr13,92895442,92895554,RNA3727,No,0
chr13,96053525,96053637,RNA3728,No,0.876692
chr13,96871118,96871230,RNA3729,No,79.3045
chr13,96926220,96926332,RNA3730,No,28.9737
chr13,96937515,96937627,RNA3731,No,0
chr13,96998599,96998711,RNA3732,No,78.312
chr13,97013080,97013192,RNA3733,No,0
chr13,97078720,97078832,RNA3734,No,0
chr13,97938857,97938967,RNA3735,No,49.8647
chr13,98028763,98028875,RNA3736,No,91.6216
chr13,101417076,101417186,RNA3737,No,0
chr13,101421007,101421107,RNA3738,No,0
chr13,101421727,101421837,RNA3739,No,65.406
chr13,101426110,101426222,RNA3740,No,0
chr13,101444571,101444681,RNA3741,No,58.2105
chr13,101449306,101449416,RNA3742,No,0
chr13,102403558,102403831,RNA3743,No,53.3346
chr13,102404365,102404475,RNA3744,No,0
chr13,102407346,102407456,RNA3745,No,0
chr13,102532291,102532401,RNA3746,No,0
chr13,103533105,103533215,RNA3747,No,0
chr13,104103914,104104328,RNA3748,No,71.458
chr13,104190556,104190839,RNA3749,No,71.1541
chr13,104405130,104405241,RNA3750,No,0
chr13,105122180,105122404,RNA3751,No,64.1992
chr13,105360029,105360129,RNA3752,No,66.9035
chr13,105456992,105457255,RNA3753,No,75.9594
chr13,105558195,105558468,RNA3754,No,68.8045
chr13,106374227,106374327,RNA3755,No,54.0602
chr13,106374251,106374351,RNA3756,No,56.6504
chr13,106374318,106374418,RNA3757,No,56.6504
chr13,106393401,106393501,RNA3758,No,73.8684
chr13,106402165,106402256,RNA3759,No,0
chr13,106402344,106402444,RNA3760,No,80.8083
chr13,106484531,106484631,RNA3761,No,37.7218
chr13,106536456,106536729,RNA3762,No,0.909577
chr13,106538229,106538502,RNA3763,No,84.0492
chr13,106539988,106540261,RNA3764,No,89.2194
chr13,106729212,106729485,RNA3765,No,71.5695
chr13,106732856,106733129,RNA3766,No,0
