Chromosome,Start,End,ID,Functional,methylome
chr2,174487380,174487529,RNA543,Yes,0.971178
chr2,176178166,176178253,RNA544,Yes,10.3064
chr2,178413659,178414113,RNA545,Yes,1.15664
chr2,185740379,185740477,RNA546,Yes,0
chr2,188789863,188790123,RNA547,Yes,0
chr2,189762780,189762992,RNA548,Yes,0.369446
chr2,206203375,206203677,RNA549,Yes,86.3255
chr2,207260445,207260567,RNA550,Yes,0
chr2,208255233,208255431,RNA551,Yes,0.370301
chr2,210324712,210324834,RNA552,Yes,70.4098
chr2,215274990,215275140,RNA553,Yes,0
chr2,217756468,217756593,RNA554,Yes,35.4746
chr2,218976284,218976922,RNA555,Yes,53.3143
chr2,222298147,222298373,RNA556,Yes,12.2561
chr2,222318471,222319370,RNA557,Yes,4.04988
chr2,228611252,228611395,RNA558,Yes,0
chr2,231514082,231514339,RNA559,Yes,0.694173
chr2,236391074,236391468,RNA560,Yes,72.4286
chr2,240456597,240456700,RNA561,Yes,55.9549
chr20,2206928,2207519,RNA562,Yes,6.77826
chr20,3808494,3808602,RNA563,Yes,75.7575
chr20,4193090,4193246,RNA564,Yes,71.6673
chr20,5445503,5445748,RNA565,Yes,73.0827
chr20,6735777,6736136,RNA566,Yes,60.3835
chr20,9986333,9986519,RNA567,Yes,91.2556
chr20,12950340,12950761,RNA568,Yes,60.6053
chr20,13239453,13239687,RNA569,Yes,72.2845
chr20,18794168,18794584,RNA570,Yes,6.65858
chr20,18830019,18830203,RNA571,Yes,75.5977
chr20,22054090,22054284,RNA572,Yes,52.4718
chr20,22578510,22578642,RNA573,Yes,8.14873
chr20,22685116,22685344,RNA574,Yes,81.7444
chr20,23132499,23132636,RNA575,Yes,68.2961
chr20,23357955,23358127,RNA576,Yes,0.338087
chr20,25624045,25624135,RNA577,Yes,0.359774
chr20,26209123,26209233,RNA578,Yes,12.292
chr20,26251263,26251425,RNA579,Yes,81.0229
chr20,32587479,32587556,RNA580,Yes,78.0244
chr20,35433029,35433163,RNA581,Yes,79.5432
chr20,35490856,35491005,RNA582,Yes,71.5977
chr20,36155596,36155760,RNA583,Yes,51.141
chr20,36572912,36573275,RNA584,Yes,14.5714
chr20,38446654,38447012,RNA585,Yes,0.509023
chr20,41137714,41138000,RNA586,Yes,0.599465
chr20,43894718,43894797,RNA587,Yes,0
chr20,44211086,44211491,RNA588,Yes,0.798663
chr20,44745964,44746227,RNA589,Yes,1.84985
chr20,44966117,44966458,RNA590,Yes,0.705532
chr20,46021523,46022073,RNA591,Yes,2.22596
chr20,47411268,47411394,RNA592,Yes,54.2644
chr20,47983226,47983521,RNA593,Yes,73.5451
chr20,47990015,47990117,RNA594,Yes,53.5414
chr20,48359911,48360150,RNA595,Yes,43.8471
chr20,50166030,50166229,RNA596,Yes,2.55102
chr20,57392279,57393056,RNA597,Yes,37.4271
chr20,58515379,58515740,RNA598,Yes,14.1717
chr20,61079064,61079330,RNA599,Yes,69.4858
chr20,62550452,62551038,RNA600,Yes,3.87584
chr20,62666385,62666621,RNA601,Yes,73.5353
chr21,5553637,5553838,RNA602,Yes,0
chr21,5553668,5553838,RNA603,Yes,0
chr21,14918171,14918668,RNA604,Yes,67.5963
chr21,17438890,17438997,RNA605,Yes,38.3816
chr21,20258552,20258685,RNA606,Yes,0
chr21,24428740,24428904,RNA607,Yes,0
chr21,25562145,25562257,RNA608,Yes,9.69954
chr21,29496047,29496238,RNA609,Yes,64.9925
chr21,29596040,29596778,RNA610,Yes,75.2318
chr21,29748175,29748300,RNA611,Yes,59.7556
chr21,31559233,31559595,RNA612,Yes,5.30397
chr21,32958888,32959089,RNA613,Yes,36.8722
chr21,33170141,33170236,RNA614,Yes,0
chr21,33266063,33266260,RNA615,Yes,6.60564
chr21,38121128,38121360,RNA616,Yes,80.6311
chr21,38121451,38121601,RNA617,Yes,77.0207
chr21,39612297,39612822,RNA618,Yes,12.9425
chr21,41679302,41679510,RNA619,Yes,55.5954
chr21,41716436,41716544,RNA620,Yes,76.5852
chr21,42614853,42615095,RNA621,Yes,43.0383
chr21,43360892,43362349,RNA622,Yes,52.0754
chr21,44485571,44486230,RNA623,Yes,60.2428
chr21,44802241,44802636,RNA624,Yes,1.02318
chr21,44939593,44939913,RNA625,Yes,1.77245
chr21,45288052,45288244,RNA626,Yes,0.472932
chr22,17121595,17122039,RNA627,Yes,12.7134
chr22,17159389,17159837,RNA628,Yes,11.379
chr22,24494690,24495074,RNA629,Yes,20.7165
chr22,26512532,26513034,RNA630,Yes,3.05639
chr22,27224523,27224679,RNA631,Yes,40.0682
chr22,27919376,27919545,RNA632,Yes,0.355472
chr22,30080128,30080257,RNA633,Yes,27.542
chr22,31945233,31945362,RNA634,Yes,0.441729
chr22,31970823,31970912,RNA635,Yes,1.36917
chr22,33724986,33725101,RNA636,Yes,76.3102
chr22,34997719,34997916,RNA637,Yes,70.1921
chr22,36870093,36870443,RNA638,Yes,73.5671
chr22,41217031,41217627,RNA639,Yes,64.1039
chr22,42090933,42091181,RNA640,Yes,0.504261
chr22,45605401,45605647,RNA641,Yes,63.146
chr22,46044609,46044868,RNA642,Yes,4.97788
chr22,46053846,46053920,RNA643,Yes,19.0908
chr22,50209211,50209542,RNA644,Yes,68.3997
chr3,4750946,4751590,RNA645,Yes,65.2282
chr3,10764061,10764209,RNA646,Yes,62.9145
chr3,13479643,13480053,RNA647,Yes,1.78373
chr3,16536318,16536494,RNA648,Yes,79.6147
chr3,17962552,17962694,RNA649,Yes,0
chr3,23202864,23202993,RNA650,Yes,0.851987
chr3,25384646,25384927,RNA651,Yes,61.2757
chr3,28575278,28575375,RNA652,Yes,5.25251
chr3,36822396,36822500,RNA653,Yes,86.0602
chr3,40309323,40309698,RNA654,Yes,1.50549
chr3,42702541,42702729,RNA655,Yes,57.1086
chr3,45688376,45688882,RNA656,Yes,1.49141
chr3,46423545,46423667,RNA657,Yes,81.5968
chr3,52239238,52239435,RNA658,Yes,0.466767
chr3,63102688,63102799,RNA659,Yes,61.5263
chr3,64684870,64685338,RNA660,Yes,7.51297
chr3,67654697,67655102,RNA661,Yes,12.9325
chr3,71289758,71289971,RNA662,Yes,88.3647
chr3,75435308,75435413,RNA663,Yes,0.520677
chr3,81986142,81986381,RNA664,Yes,76.2412
chr3,107381923,107382159,RNA665,Yes,60.532
chr3,107883205,107883306,RNA666,Yes,79.6491
chr3,109101456,109101559,RNA667,Yes,0
chr3,111069790,111069959,RNA668,Yes,29.5019
chr3,112749231,112749319,RNA669,Yes,90.7594
chr3,112802478,112802648,RNA670,Yes,0
chr3,116709788,116710421,RNA671,Yes,73.385
chr3,129316271,129317345,RNA672,Yes,2.88949
chr3,130094148,130094304,RNA673,Yes,46.5226
chr3,130112528,130112744,RNA674,Yes,4.05526
chr3,131381333,131381475,RNA675,Yes,2.81278
chr3,132721750,132722379,RNA676,Yes,0.72916
chr3,134313498,134313617,RNA677,Yes,7.28835
chr3,136861747,136862063,RNA678,Yes,0.589912
chr3,137771911,137772130,RNA679,Yes,7.27185
chr3,148280891,148281109,RNA680,Yes,77.715
chr3,154121071,154121210,RNA681,Yes,1.59305
chr3,156816887,156817062,RNA682,Yes,4.16525
chr3,157089881,157090122,RNA683,Yes,42.2674
chr3,160020649,160020744,RNA684,Yes,61.5075
chr3,170467285,170467396,RNA685,Yes,73.8316
chr3,176635440,176635532,RNA686,Yes,56.0526
chr3,177037405,177037744,RNA687,Yes,83.1178
chr3,179898194,179898351,RNA688,Yes,10.0564
chr3,183447651,183447947,RNA689,Yes,0.96797
chr3,183810019,183810451,RNA690,Yes,86.794
chr3,187447046,187447121,RNA691,Yes,0
chr3,193627229,193627332,RNA692,Yes,83.7556
chr3,193843652,193844009,RNA693,Yes,62.5761
chr3,194250055,194250153,RNA694,Yes,49.0752
chr3,194312601,194312804,RNA695,Yes,46.4286
chr3,194584268,194584448,RNA696,Yes,6.46939
chr3,194632904,194633167,RNA697,Yes,1.14793
chr3,195147871,195148105,RNA698,Yes,67.3289
chr3,198153206,198153409,RNA699,Yes,38.1992
chr4,4542131,4542475,RNA700,Yes,0.448872
chr4,5525156,5525496,RNA701,Yes,62.0602
chr4,9152344,9152589,RNA702,Yes,5.96337
chr4,12223451,12223628,RNA703,Yes,77.3195
chr4,14111968,14112177,RNA704,Yes,43.7594
chr4,17614142,17614585,RNA705,Yes,0.518797
chr4,25160672,25160753,RNA706,Yes,0.580827
chr4,28996784,28996871,RNA707,Yes,0
chr4,29214292,29214454,RNA708,Yes,0
chr4,31506544,31506825,RNA709,Yes,72.0056
chr4,31997378,31997822,RNA710,Yes,79.9941
chr4,34269623,34269747,RNA711,Yes,0
chr4,38564003,38564116,RNA712,Yes,76.4887
chr4,39639140,39639256,RNA713,Yes,0.426863
chr4,41882480,41882611,RNA714,Yes,13.0042
chr4,43492436,43492543,RNA715,Yes,0
chr4,52659406,52659676,RNA716,Yes,0.522505
chr4,55373637,55373960,RNA717,Yes,81.7444
chr4,56703841,56703971,RNA718,Yes,71.9712
chr4,61143656,61143775,RNA719,Yes,0
chr4,65004403,65004500,RNA720,Yes,0
chr4,75084589,75084708,RNA721,Yes,0
chr4,75980790,75980965,RNA722,Yes,75.7318
chr4,86119806,86119883,RNA723,Yes,0
chr4,86934486,86934850,RNA724,Yes,0.917072
chr4,88284930,88285061,RNA725,Yes,0.468672
chr4,102829314,102829499,RNA726,Yes,75.5996
chr4,108172120,108173058,RNA727,Yes,7.50432
chr4,112112189,112112273,RNA728,Yes,79.3504
chr4,117360652,117360809,RNA729,Yes,0
chr4,128428016,128428298,RNA730,Yes,69.5852
chr4,132591089,132591276,RNA731,Yes,59.1353
chr4,133149029,133149116,RNA732,Yes,5.56284
chr4,134423868,134423956,RNA733,Yes,0
chr4,135123482,135123559,RNA734,Yes,78.735
chr4,135887971,135888093,RNA735,Yes,72.8058
chr4,138089014,138089306,RNA736,Yes,83.8695
chr4,139453685,139454041,RNA737,Yes,0.432073
chr4,139623101,139623257,RNA738,Yes,57.8167
chr4,146121746,146121913,RNA739,Yes,68.5094
chr4,173530371,173530539,RNA740,Yes,2.65038
chr4,176875702,176875853,RNA741,Yes,48.1203
chr4,177728757,177729017,RNA742,Yes,66.6477
chr4,181159076,181159149,RNA743,Yes,74.9756
chr4,181264945,181265029,RNA744,Yes,42.0075
chr4,183504176,183504515,RNA745,Yes,0.386074
chr4,184537502,184537583,RNA746,Yes,0.367669
chr4,184850909,184851254,RNA747,Yes,54.782
chr4,187201986,187202142,RNA748,Yes,68.6917
chr4,187672562,187672641,RNA749,Yes,58.7857
chr4,188455577,188455674,RNA750,Yes,79.7782
chr4,189881515,189881897,RNA751,Yes,68.2503
chr4,189939659,189940733,RNA752,Yes,29.4567
chr5,472679,472965,RNA753,Yes,0.764816
chr5,1883315,1883546,RNA754,Yes,5.34427
chr5,5034359,5034537,RNA755,Yes,64.7895
chr5,9546200,9546530,RNA756,Yes,4.94348
chr5,9854377,9854547,RNA757,Yes,67.9474
chr5,15266414,15266560,RNA758,Yes,0
chr5,16129114,16129294,RNA759,Yes,62.9464
chr5,17444010,17444234,RNA760,Yes,81.7491
chr5,17807274,17807394,RNA761,Yes,52.8195
chr5,20614677,20614758,RNA762,Yes,0
chr5,29143503,29143729,RNA763,Yes,45.6128
chr5,35938801,35938924,RNA764,Yes,0
chr5,36221055,36221409,RNA765,Yes,86.7654
chr5,36725114,36725204,RNA766,Yes,0
chr5,37249046,37249221,RNA767,Yes,1.57301
chr5,37840438,37840573,RNA768,Yes,4.57519
chr5,38427092,38427376,RNA769,Yes,75.7842
chr5,40240347,40240436,RNA770,Yes,50.4323
chr5,43042134,43043567,RNA771,Yes,3.28513
chr5,44509944,44510282,RNA772,Yes,63.0226
chr5,61264777,61264929,RNA773,Yes,76.9398
chr5,61735625,61735698,RNA774,Yes,0
chr5,80487778,80487946,RNA775,Yes,3.26179
chr5,82859743,82859836,RNA776,Yes,62.0658
chr5,95852232,95852714,RNA777,Yes,88.4576
chr5,97840758,97841000,RNA778,Yes,67.6391
chr5,98928562,98928642,RNA779,Yes,0.413876
chr5,109883182,109883284,RNA780,Yes,0
chr5,111512226,111512508,RNA781,Yes,0.391729
chr5,115956571,115956920,RNA782,Yes,63.6231
chr5,116574418,116574539,RNA783,Yes,4.34962
chr5,119070805,119070890,RNA784,Yes,0.508772
chr5,132369843,132369916,RNA785,Yes,0.368421
chr5,132410929,132411041,RNA786,Yes,0.407519
chr5,141077777,141078031,RNA787,Yes,51.8012
chr5,142745599,142745718,RNA788,Yes,77.0827
chr5,147234713,147234859,RNA789,Yes,3.08546
chr5,149063317,149063674,RNA790,Yes,33.8722
chr5,154445738,154445822,RNA791,Yes,0.331579
chr5,160938454,160938626,RNA792,Yes,71.1323
chr5,172558939,172559014,RNA793,Yes,68.1579
chr5,174336354,174336576,RNA794,Yes,67.7951
chr5,179859003,179859212,RNA795,Yes,0.872623
chr5,180684096,180684906,RNA796,Yes,61.8513
chr5,181191873,181192016,RNA797,Yes,0.555038
chr6,204886,205484,RNA798,Yes,73.6724
chr6,2245753,2245930,RNA799,Yes,0.38766
chr6,4488798,4489030,RNA800,Yes,65.2481
chr6,12585104,12585404,RNA801,Yes,63.6443
chr6,13486261,13486453,RNA802,Yes,0.648496
chr6,21666413,21666645,RNA803,Yes,6.1886
chr6,22717721,22717924,RNA804,Yes,0
chr6,27694079,27694226,RNA805,Yes,1.06357
chr6,28984749,28984984,RNA806,Yes,38.2656
chr6,29223973,29224051,RNA807,Yes,81.6579
chr6,30516266,30516611,RNA808,Yes,2.28456
chr6,30742963,30743096,RNA809,Yes,0.475832
chr6,30847967,30848159,RNA810,Yes,69.4077
chr6,31186026,31186317,RNA811,Yes,61.6531
chr6,31400054,31400470,RNA812,Yes,0.76225
chr6,31494254,31494794,RNA813,Yes,1.0319
chr6,31834916,31835200,RNA814,Yes,0.349845
chr6,33143324,33143594,RNA815,Yes,70.8634
chr6,34696154,34696722,RNA816,Yes,0.535535
chr6,38481596,38481786,RNA817,Yes,0
chr6,43852177,43852333,RNA818,Yes,72.5263
chr6,44074497,44074652,RNA819,Yes,2.2016
chr6,52577202,52578393,RNA820,Yes,8.43871
chr6,54047292,54047594,RNA821,Yes,81.2632
chr6,56843986,56844066,RNA822,Yes,1.8406
chr6,70413837,70413958,RNA823,Yes,0.793827
chr6,76593527,76593623,RNA824,Yes,0
chr6,81814029,81814192,RNA825,Yes,0
chr6,84474827,84474929,RNA826,Yes,0
chr6,96521641,96521721,RNA827,Yes,0.555317
chr6,105137687,105137923,RNA828,Yes,27.5943
chr6,106695485,106695674,RNA829,Yes,87.9248
chr6,111483472,111483665,RNA830,Yes,0.458419
chr6,111908926,111909397,RNA831,Yes,79.0633
chr6,113433337,113433447,RNA832,Yes,0
chr6,116463619,116463704,RNA833,Yes,83.4887
chr6,124962823,124963027,RNA834,Yes,2.84314
chr6,133888604,133889006,RNA835,Yes,25.1774
chr6,134478203,134478897,RNA836,Yes,80.4839
chr6,135497801,135498000,RNA837,Yes,0.4489
chr6,137665646,137665739,RNA838,Yes,62.8553
chr6,137945348,137945466,RNA839,Yes,0
chr6,137945669,137945800,RNA840,Yes,65.4229
chr6,138691668,138691968,RNA841,Yes,13.9649
chr6,138773515,138773703,RNA842,Yes,0.456541
chr6,147204413,147204614,RNA843,Yes,0.379282
chr6,149032525,149032661,RNA844,Yes,54.0771
chr6,149257384,149257551,RNA845,Yes,77.1729
chr6,149863498,149864382,RNA846,Yes,0.459441
chr6,158817979,158818105,RNA847,Yes,1.17293
chr6,159169812,159170007,RNA848,Yes,7.06562
chr6,159240752,159241157,RNA849,Yes,42.6266
chr6,165987529,165988039,RNA850,Yes,2.54313
chr6,167796609,167796859,RNA851,Yes,31.0179
chr7,149329,149438,RNA852,Yes,1.52747
chr7,291229,291683,RNA853,Yes,41.9804
chr7,602845,603297,RNA854,Yes,77.7792
chr7,1694178,1694325,RNA855,Yes,44.2716
chr7,5072060,5072200,RNA856,Yes,33.8336
chr7,7565914,7566065,RNA857,Yes,82.7293
chr7,7968544,7968752,RNA858,Yes,0.496568
chr7,16210486,16210603,RNA859,Yes,0
chr7,20331650,20331762,RNA860,Yes,2.66673
chr7,26376431,26376701,RNA861,Yes,4.14299
chr7,26398569,26399021,RNA862,Yes,0.522417
chr7,27096094,27096388,RNA863,Yes,1.9084
chr7,28979967,28980098,RNA864,Yes,54.8647
chr7,30390885,30391035,RNA865,Yes,71.5414
chr7,39733568,39734044,RNA866,Yes,6.63784
chr7,41693919,41694088,RNA867,Yes,0
chr7,42706231,42706447,RNA868,Yes,73.0916
chr7,44039049,44039283,RNA869,Yes,6.57519
chr7,47795291,47795443,RNA870,Yes,0
chr7,64029997,64030102,RNA871,Yes,0
chr7,65770467,65770810,RNA872,Yes,0.520984
chr7,66400322,66400408,RNA873,Yes,0
chr7,66493691,66494212,RNA874,Yes,0.773623
chr7,74062210,74062287,RNA875,Yes,26.6491
chr7,76549341,76549861,RNA876,Yes,0.475622
chr7,79453960,79454244,RNA877,Yes,5.19303
chr7,87151750,87152317,RNA878,Yes,2.04511
chr7,92134563,92135082,RNA879,Yes,0.775127
chr7,94392118,94392192,RNA880,Yes,0
chr7,100852514,100852614,RNA881,Yes,0.378314
chr7,101299613,101299866,RNA882,Yes,8.85677
chr7,101308307,101308548,RNA883,Yes,2.94916
chr7,106775018,106775200,RNA884,Yes,69.0066
chr7,107744373,107744581,RNA885,Yes,0.58337
chr7,108884427,108884587,RNA886,Yes,0
chr7,112618065,112618278,RNA887,Yes,0
chr7,116953848,116954109,RNA888,Yes,0.538429
chr7,128455937,128456023,RNA889,Yes,0.456498
chr7,130913464,130913625,RNA890,Yes,17.6752
chr7,131327614,131327779,RNA891,Yes,0.355434
chr7,143380266,143381025,RNA892,Yes,0.55628
chr7,143407813,143407886,RNA893,Yes,0
chr7,149873224,149873862,RNA894,Yes,1.85714
chr7,151409161,151409382,RNA895,Yes,13.4507
chr7,151806338,151807036,RNA896,Yes,65.4044
chr7,155367809,155367933,RNA897,Yes,54.0749
chr7,155382076,155382315,RNA898,Yes,10.7796
chr7,157010857,157011307,RNA899,Yes,2.62199
chr7,157854585,157854875,RNA900,Yes,55.2615
chr7,159008354,159009438,RNA901,Yes,75.1549
chr8,1764433,1764584,RNA902,Yes,0.929981
chr8,8227320,8227503,RNA903,Yes,3.55478
chr8,8424488,8424640,RNA904,Yes,73.8214
chr8,8461120,8461337,RNA905,Yes,64.0498
chr8,11283851,11284031,RNA906,Yes,25.5183
chr8,11347297,11347516,RNA907,Yes,4.03474
chr8,12185736,12187097,RNA908,Yes,24.5922
chr8,12794240,12794417,RNA909,Yes,66.8365
chr8,23336208,23337457,RNA910,Yes,56.6814
chr8,24514786,24514868,RNA911,Yes,0
chr8,29748015,29748109,RNA912,Yes,57.391
chr8,29748309,29748579,RNA913,Yes,77.5789
chr8,29921513,29922649,RNA914,Yes,73.4987
chr8,38528323,38528662,RNA915,Yes,4.90426
chr8,42270651,42270961,RNA916,Yes,5.47133
chr8,51899315,51899846,RNA917,Yes,0.518695
chr8,56559453,56559823,RNA918,Yes,47.8446
chr8,65180198,65180340,RNA919,Yes,0
chr8,68331307,68331491,RNA920,Yes,3.96335
chr8,69834087,69834206,RNA921,Yes,2.69495
chr8,70608577,70608833,RNA922,Yes,11.0739
chr8,73420074,73420239,RNA923,Yes,49.5508
chr8,76683052,76683275,RNA924,Yes,7.77569
chr8,91069931,91070189,RNA925,Yes,0.383029
chr8,103121032,103121213,RNA926,Yes,82.6541
chr8,122693880,122694106,RNA927,Yes,33.0244
chr8,123182526,123182788,RNA928,Yes,42.229
chr8,124171428,124171522,RNA929,Yes,83.2932
chr8,127794533,127794734,RNA930,Yes,1.30161
chr8,136530797,136531006,RNA931,Yes,72.4368
chr8,141254567,141254771,RNA932,Yes,53.9915
chr8,143018160,143018390,RNA933,Yes,9.22872
chr8,143039209,143039569,RNA934,Yes,32.1296
chr9,2622100,2622373,RNA935,Yes,2.19799
chr9,3181589,3181889,RNA936,Yes,4.67688
chr9,4679309,4679480,RNA937,Yes,0.357485
chr9,16276231,16276313,RNA938,Yes,0
chr9,21559489,21559798,RNA939,Yes,3.92766
chr9,25780056,25780168,RNA940,Yes,0
chr9,26066674,26066826,RNA941,Yes,0
chr9,33818627,33818868,RNA942,Yes,1.97243
chr9,34568012,34568157,RNA943,Yes,64.282
chr9,34989159,34989379,RNA944,Yes,0.929825
chr9,38621088,38621365,RNA945,Yes,4.32389
chr9,40323570,40324085,RNA946,Yes,0.526316
chr9,41107594,41107812,RNA947,Yes,5.96476
chr9,41698840,41699001,RNA948,Yes,2.62594
chr9,62532562,62532688,RNA949,Yes,5.83208
chr9,66976529,66977317,RNA950,Yes,59.7431
chr9,69306854,69307056,RNA951,Yes,82.797
chr9,69820650,69820739,RNA952,Yes,6.22368
chr9,77177626,77177917,RNA953,Yes,0.40437
chr9,81689713,81689959,RNA954,Yes,2.99075
chr9,83708331,83708453,RNA955,Yes,0.543233
chr9,88651961,88652160,RNA956,Yes,75.4925
chr9,90582528,90582746,RNA957,Yes,83.5238
chr9,92141466,92141650,RNA958,Yes,8.27245
chr9,94166258,94166381,RNA959,Yes,0.374135
chr9,96246463,96246609,RNA960,Yes,83.4511
chr9,98911204,98911470,RNA961,Yes,78.8434
chr9,106616058,106616316,RNA962,Yes,57.803
chr9,112486390,112486691,RNA963,Yes,0.793112
chr9,113111410,113111677,RNA964,Yes,3.2884
chr9,115925023,115925207,RNA965,Yes,67.891
chr9,116363597,116363676,RNA966,Yes,0
chr9,125745416,125745929,RNA967,Yes,50.0321
chr9,128472933,128473012,RNA968,Yes,89.7237
chr9,129176326,129177137,RNA969,Yes,0.761547
chr9,129488660,129489299,RNA970,Yes,3.39666
chr9,135343248,135343471,RNA971,Yes,68.7047
chr9,135472077,135472249,RNA972,Yes,65.1454
chr9,137027464,137027911,RNA973,Yes,9.14427
chr9,137618531,137618895,RNA974,Yes,0.395095
chr9,138216856,138217230,RNA975,Yes,51.6311
chrX,319145,319551,RNA976,Yes,0.338499
chrX,2614717,2615347,RNA977,Yes,42.6098
chrX,2904904,2905205,RNA978,Yes,0
chrX,3271820,3271918,RNA979,Yes,25.688
chrX,11110883,11111140,RNA980,Yes,11.0744
chrX,12943178,12943300,RNA981,Yes,66.9561
chrX,18890296,18890628,RNA982,Yes,55.9386
chrX,30834623,30834763,RNA983,Yes,0
chrX,41275739,41275883,RNA984,Yes,6.7995
chrX,43949732,43950080,RNA985,Yes,13.6708
chrX,46327550,46327674,RNA986,Yes,30.3806
chrX,48056310,48056432,RNA987,Yes,72.4211
chrX,66015461,66015551,RNA988,Yes,0
chrX,73944324,73944465,RNA989,Yes,0.296992
chrX,74293351,74293574,RNA990,Yes,11.2662
chrX,115562626,115562731,RNA991,Yes,21.1353
chrX,115840964,115841078,RNA992,Yes,5.55317
chrX,120036236,120036532,RNA993,Yes,46.718
chrX,131830291,131830643,RNA994,Yes,38.5669
chrX,134949549,134949655,RNA995,Yes,0
chrX,136639543,136639804,RNA996,Yes,54.3321
chrX,137564331,137564487,RNA997,Yes,11.7356
chrX,149938548,149938786,RNA998,Yes,13.8161
chrX,154428128,154428479,RNA999,Yes,35.7112
chrX,156016662,156016830,RNA1000,Yes,27.8534
