Functional,GeneID,GC_percentage,lowComplexity_density,phyloP_max,RPKM_tissue,RPKM_primary-cell,copy_number,repeat_distance,Interaction_ave,coding_potential,RNAalifold_score,Max_covariance,MFE,SNP_density,MAF_avg
No,38.00,0.135922,2.128,2.20,3.00,1,2283,-6.568,2.96,0.00,47.78,-18.30,.456310,.020624
No,43.00,0,6.356,2.44,3.33,1,1904,-5.152,3.05,0.00,109.84,-23.30,.223404,.000021
No,44.00,0,6.356,2.44,3.33,1,1904,-5.392,3.11,0.00,117.87,-23.80,.244680,.000038
No,45.00,0,6.356,2.44,3.33,1,1904,-5.486,3.11,0.00,117.87,-23.80,.244680,.000038
No,41.00,0,1.405,2.44,2.66,1,1906,-4.802,4.94,0.00,36.68,-14.80,.347826,.005776
No,29.00,0,1.923,2.20,2.40,1,1895,-5.969,0.89,0.00,97.53,-9.40,.359223,.004956
No,68.00,0,8.797,1.66,3.33,1,1467,-6.265,6.34,0.00,101.80,-35.10,.223404,.000009
No,55.00,0,8.797,2.44,2.66,1,1467,-7.727,9.08,0.00,114.40,-22.20,.276595,.000300
No,54.00,0,4.129,4.10,3.70,1,2896,-6.422,0.21,0.00,116.28,-24.40,.233009,.000031
No,47.00,0,4.456,1.36,2.18,1,323,-5.878,8.44,0.00,98.57,-30.80,.150442,.000069
No,35.00,0.0970874,0.134,1.10,2.40,88490,422,-5.422,4.25,-95.96,NA,-22.20,.300970,.000840
No,54.00,0.159292,0.581,1.00,2.18,8,149,-6.372,3.69,0.00,23.25,0.00,.893805,.009872
No,64.00,0,4.854,1.00,2.18,1,2802,-6.213,4.55,0.00,116.85,-42.80,.274336,.000500
No,38.00,0,4.474,1.00,2.18,1,301,-6.792,4.58,0.00,104.65,-17.80,.132743,.038860
No,23.00,0.327434,2.994,1.18,2.18,1,301,-4.226,3.25,0.00,85.28,-9.60,.123893,.000011
No,34.00,1.01064,0.134,1.22,2.66,20,375,-5.854,4.48,-68.88,4.13,-13.60,.148936,.000028
No,53.00,0,0.484,1.10,2.40,20786,205,-5.253,9.15,-42.44,13.65,-35.30,.233009,.001248
No,51.00,0.0530973,0.549,1.00,2.18,299899,394,-5.488,6.06,-49.34,16.96,-34.70,.176991,.000157
No,51.00,0.0578512,0.543,.66,2.00,353304,276,-7.161,5.38,-9.98,20.40,-30.30,.347107,.008274
No,35.00,0,0.547,1.33,3.22,30079,206,-6.117,8.04,-22.84,14.74,-18.10,.170000,.000271
No,55.00,0,2.819,6.16,1.75,1,595,-7.065,2.25,0.00,101.45,-32.80,.338709,.000063
No,50.00,0,2.599,8.50,2.75,1,3985,-6.880,4.43,0.00,90.14,-17.70,.392857,.000028
No,48.00,0,0.766,1.88,1.66,83099,198,-6.654,5.42,-15.12,19.09,-20.90,.141304,.000016
No,57.00,0,4.107,1.88,.88,1,6181,-8.906,0.51,0.00,87.47,-16.20,.234042,.000074
No,80.00,0.116505,6.144,1.90,2.40,1,6172,-7.325,4.86,0.00,113.60,-41.90,.456310,.001841
No,46.00,0,1.009,1.72,.72,326101,193,-7.140,5.44,-8.96,30.24,-22.20,.194690,.033007
No,41.00,0.190083,2.729,1.58,.75,168764,439,-5.747,7.48,-4.65,33.21,-33.20,.264462,.000037
No,54.00,0,0.586,.91,1.41,284592,942,-5.396,7.44,-15.77,14.65,-38.50,.371900,.000011
No,42.00,0.231405,1.013,1.00,1.16,118202,286,-5.552,5.78,0.00,31.65,-28.20,.735537,.007868
No,50.00,0,1.009,.91,1.16,363222,609,-7.607,11.58,-19.77,19.07,-30.20,.239669,.000143
No,65.00,0,3.433,1.66,1.16,1,521,-7.469,1.72,0.00,105.65,-37.90,.314049,.012650
No,52.00,0,0.272,.66,1.55,309656,342,-5.954,11.42,-32.22,10.44,-26.10,.300000,.000221
No,60.00,0,2.279,.50,1.16,1,606,-6.553,0.56,0.00,107.75,-41.00,.173553,.019579
No,48.00,0.0507812,0.874,.24,.56,96873,140,-7.970,9.41,-30.22,31.24,-73.70,.234375,.008168
No,64.00,0,5.033,1.00,1.55,1,7658,-6.216,7.01,0.00,117.53,-26.20,.230000,.000120
No,81.00,0.35,1.456,.66,2.55,1,1295,-6.251,3.74,-7.52,19.35,-33.70,.820000,.005073
No,28.00,0,6.161,.66,1.55,2,212,-4.786,0.75,0.00,142.98,-30.30,.220000,.000323
No,24.00,0,6.178,.66,1.55,2,212,-5.607,0.37,0.00,165.91,-15.40,.210000,.000785
No,50.00,0,0.166,.50,2.90,854,1644,-7.265,7.37,-70.57,9.02,-26.30,.580952,.004838
No,53.00,0,0.166,.55,3.22,867,1649,-6.660,7.37,-70.57,9.02,-23.10,.580000,.002237
No,70.00,0,1.199,1.57,3.00,1,695,-6.077,0.42,0.00,71.23,-28.30,.253164,.000039
No,66.00,0,2.389,.91,1.75,1,743,-6.195,1.59,0.00,95.69,-43.40,.256198,.000278
No,58.00,0,0.555,1.44,2.33,305860,234,-5.358,6.33,-29.23,10.51,-45.80,.400000,.001423
No,54.00,0,2.204,.33,.40,3,1736,-6.072,2.20,0.00,71.75,-46.80,.320512,.005256
No,50.00,0,2.868,.31,.37,2,674,-6.783,4.06,0.00,88.20,-51.90,.178571,.000023
No,55.00,0,2.959,.83,1.00,1,878,-7.549,5.85,-50.11,28.53,-11.60,.194029,.000034
No,56.00,0,1.465,.37,1.25,2,3528,-6.163,3.81,0.00,29.98,-23.80,.188235,.000011
No,70.00,0,1.858,.87,1.25,2,3528,-6.018,NA,0.00,47.54,-38.10,.388235,.000083
No,56.00,0,2.179,1.12,1.25,2,3528,-7.851,3.56,0.00,36.30,-20.80,.200000,.000088
No,60.00,0,1.134,.62,2.62,215559,4333,-6.050,14.10,-34.64,23.90,-24.40,.297619,.000031
No,55.00,0,2.437,.55,2.33,2,417,-8.227,3.83,0.00,50.74,-29.80,.315217,.000031
No,48.00,0,0.972,.22,.55,1495,540,-5.511,7.36,-10.23,27.11,-23.10,.244680,.008890
No,58.00,0,2.788,.30,.50,1,1549,-6.879,2.41,0.00,122.69,-26.20,.184466,.023627
No,49.00,0,2.797,.45,.45,1,726,-5.974,2.48,0.00,85.18,-24.50,.185840,.000327
No,47.00,0,2.168,.25,.62,1,448,-5.339,4.97,0.00,32.36,-16.60,.294117,.006517
No,40.00,0,0.569,.55,1.66,33,1538,-6.284,10.85,-9.33,19.49,-16.80,.142857,.000055
No,61.00,0,2.311,.41,2.91,288020,380,-7.511,7.18,-19.89,13.33,-43.60,.380165,.001907
No,43.00,0,0.565,.71,5.00,258500,237,-6.508,8.38,-55.37,23.19,-18.80,.291139,.000010
No,40.00,0,3.845,2.00,3.88,1,1061,-5.831,2.92,0.00,71.64,-16.70,.180000,.000124
No,52.00,0,0.793,.33,1.40,373781,190,-6.797,9.19,-15.78,29.33,-47.70,.217948,.000018
No,51.00,0,1.626,1.28,3.00,1,831,-5.197,8.05,0.00,80.09,-22.10,.253164,.000016
No,62.00,0,1.967,1.85,2.85,1,1879,-6.046,0.57,0.00,106.43,-25.50,.278481,.000015
No,53.00,0,1.956,1.42,2.85,1,2643,-6.026,2.10,0.00,149.74,-15.80,.215189,.000145
No,22.00,0,3.209,1.14,.85,11,459,-5.521,NA,0.00,92.54,-4.40,.189873,.003424
No,56.00,0,6.926,1.00,4.57,1,674,-5.660,1.66,0.00,102.67,-24.90,.316455,.000464
No,32.00,0,3.799,1.00,1.57,1,622,-5.863,4.57,0.00,81.55,-7.50,.139240,.000032
No,34.00,0,0.664,1.73,.86,59,915,-6.460,5.14,-26.86,22.14,-23.60,.205128,.001843
No,53.00,0,0.336,.26,.86,368624,161,-6.952,10.75,-66.18,16.17,-42.30,.467948,.002955
No,36.00,0,0.55,.26,.86,47589,580,-7.150,13.57,-24.74,24.94,-27.00,.173076,.012793
No,26.00,0,0.468,.46,1.00,3,1652,-4.951,4.51,0.00,39.61,-22.60,.141025,.025164
No,40.00,0,0.586,.53,1.00,1696,2270,-6.336,8.39,0.00,50.70,-26.30,.141025,.000165
No,51.00,0,3.672,.86,1.00,1,260,-7.246,2.69,0.00,131.35,-35.10,.128205,.000623
No,54.00,0,3.4,1.00,2.14,2016,1147,-6.497,2.98,0.00,77.48,-22.10,.151898,.000596
No,70.00,0,0.092,.33,4.33,2502,1026,-8.306,12.68,-124.46,NA,-65.70,.314102,.000699
No,58.00,0,0.574,.62,.50,260936,278,-6.146,6.22,-9.74,22.01,-22.20,.282352,.030140
No,54.00,0,5.302,.88,1.11,2,3576,-5.381,2.65,0.00,125.58,-39.40,.153061,.000017
No,55.00,0,3.744,1.22,2.77,1,730,-5.456,1.84,0.00,128.56,-26.00,.255102,.000571
No,45.00,0.0714286,4.132,.22,2.77,1,38,-7.217,1.17,0.00,108.16,-15.30,.112244,.000393
No,50.00,0,1.818,.33,2.77,157253,502,-6.356,8.78,-42.59,17.93,-28.80,.295918,.000023
No,42.00,0,0.939,.44,2.77,1951,1479,-6.863,6.58,-7.80,28.33,-14.30,.255102,.000521
No,48.00,0,0.939,.44,2.77,985,1479,-6.871,5.41,-7.50,20.15,-17.00,.234693,.000035
No,15.00,0,3.508,.44,2.77,1,65,-3.206,2.28,0.00,110.93,-7.60,.285714,.028702
No,44.00,0,3.083,.22,1.33,3,350,-5.641,1.25,0.00,132.32,-19.00,.163265,.000010
No,34.00,0,0.334,.66,.60,5090,551,-5.966,7.43,-24.26,13.27,-28.70,.153846,.000244
No,44.00,0,0.542,1.00,1.28,1,488,-5.886,5.62,-29.01,20.49,-15.50,.265822,.000312
No,42.00,0,0.34,.80,.90,12448,1095,-6.637,10.66,-24.45,10.24,-15.40,.179245,.004250
No,35.00,0,5.793,1.55,.44,1,454,-5.753,4.83,0.00,154.46,-13.60,.183673,.003629
No,46.00,0,3.078,1.20,1.20,1,146,-7.302,4.89,0.00,84.74,-23.50,.245283,.000017
No,53.00,0,2.502,.40,.20,312637,444,-6.137,8.21,-26.92,19.27,-31.70,.245283,.006297
No,50.00,0,8.76,.40,.20,1,6591,-6.053,5.70,-0.72,140.19,-32.40,.254716,.000021
No,51.00,0,8.76,.50,.20,1,6591,-6.411,5.37,-1.28,91.69,-31.00,.283018,.011868
No,46.00,0,2.818,.70,.30,1,1098,-6.282,2.41,0.00,94.10,-21.90,.264150,.000545
No,47.00,0,1.826,.50,.30,1,1010,-7.835,1.60,0.00,85.63,-11.70,.245283,.000171
No,44.00,0,0.166,2.20,.30,1887,344,-6.554,3.20,-69.08,4.66,-25.00,.245283,.001437
No,38.00,0,0.134,.50,.30,1068,2843,-4.676,10.83,-142.23,3.42,-24.70,.377358,.018466
No,38.00,0,0.134,.70,2.00,25278,2887,-5.729,13.65,-183.16,5.78,-11.60,.235849,.000031
No,55.00,0,8.833,3.90,.14,3,2360,-9.129,6.04,0.00,212.62,-75.60,.261467,.001613
No,54.00,0,1.553,2.27,.27,348030,1405,-6.960,8.80,0.00,70.08,-30.20,.063063,.000036
No,33.00,0.316514,2.49,.33,1.14,1,917,-6.597,1.03,0.00,100.32,-42.50,.435779,.012215
No,48.00,0.0733945,3.035,.19,.66,310333,1401,-6.280,4.73,0.00,121.41,-61.70,.330275,.030503
No,50.00,0,0.586,.19,.66,352344,1401,-6.580,6.68,-4.87,14.19,-68.80,.302752,.000492
No,69.00,0,8.582,.42,1.23,1,636,-6.657,2.96,0.00,157.04,-106.50,.311926,.000478
No,32.00,0.0458716,3.525,.38,.52,1,110,-6.234,0.57,0.00,184.64,-35.90,.279816,.013660
No,38.00,0.0458716,3.525,.38,.52,201409,396,-6.351,11.97,-27.54,35.76,-53.40,.330275,.022405
No,45.00,0.0275229,0.756,1.00,.52,2779,241,-7.066,8.60,-32.07,17.25,-39.90,.256880,.000053
No,38.00,0.0630631,2.666,1.81,1.00,67,338,-5.995,7.79,0.00,86.31,-22.40,.198198,.015320
No,42.00,0,4.025,.76,.42,2,538,-7.341,5.28,0.00,130.43,-45.10,.215596,.037249
No,51.00,0,4.284,.72,.45,1,551,-7.258,4.90,0.00,99.17,-24.30,.288288,.000051
No,27.00,0,2.357,1.90,.72,1,2554,-5.043,5.15,0.00,84.14,-11.90,.207207,.000007
No,39.00,0,2.827,1.09,.72,1,2335,-5.743,2.59,0.00,114.82,-21.20,.441441,.018699
No,29.00,0,0.737,1.63,5.45,1,503,-4.500,8.89,-6.96,20.25,-16.70,.198198,.034976
No,35.00,0.243243,1.53,.27,.72,2,938,-6.296,3.06,0.00,75.81,-21.04,.207207,.000016
No,50.00,0,2.343,.63,.63,1,221,-7.130,1.57,0.00,46.55,-26.70,.270270,.008572
No,50.00,0,0.335,.63,2.27,358488,199,-6.266,12.32,-47.58,14.48,-34.10,.234234,.002898
No,33.00,0,0.087,1.71,.14,16537,5092,-6.164,16.58,-196.35,3.95,-25.50,.472222,.000062
No,30.00,0,2.582,.78,0,1,931,-5.948,3.42,0.00,95.73,-26.10,.244897,.000115
No,39.00,0,0.817,.66,.16,1,1085,-5.190,4.88,-8.80,23.73,-11.50,.231884,.001822
No,40.00,0.0504587,0.088,1.90,.19,9970,1761,-7.190,13.70,-178.22,3.23,-30.70,.504587,.012092
No,36.00,0,2.305,2.27,.09,1,714,-5.808,4.73,0.00,168.48,-20.20,.162162,.000008
No,31.00,0,0.166,.66,3.33,71,720,-4.552,9.53,-126.87,7.30,-6.20,.196721,.000062
No,43.00,0,3.228,.71,.50,1,1043,-5.200,4.53,0.00,87.83,-36.80,.159722,.000893
No,45.00,0.0408163,0.73,1.42,.28,361301,163,-6.368,5.67,-20.80,27.31,-36.40,.238095,.000409
No,40.00,0,0.996,.71,.28,200,1061,-6.355,7.06,-7.16,27.28,-33.00,.250000,.018284
No,40.00,0.347222,2.649,1.00,.28,2236,4323,-6.540,12.03,-8.16,27.16,-12.50,1.645833,.012745
No,43.00,0,3.165,1.42,.28,1,3618,-7.627,2.24,0.00,131.19,-21.60,.159722,.000097
No,30.00,0,0.335,.50,.28,67,1211,-6.292,7.06,-15.02,13.63,-13.40,.194444,.005504
No,50.00,0,0.88,.35,.28,333236,809,-5.498,11.06,-33.94,23.93,-46.90,.250000,.000698
No,27.00,0,0.166,.33,.66,1,549,-5.122,18.72,-25.42,NA,-6.50,.202898,.006331
No,38.00,0,5.145,1.07,.50,1,630,-5.599,5.35,0.00,145.10,-30.40,.222222,.003238
No,40.00,0,0.516,.21,.64,2257,760,-6.672,11.89,-32.00,24.13,-24.40,.251700,.003907
No,31.00,0,3.149,.14,.64,1,849,-5.181,6.64,0.00,54.49,-32.00,.210884,.000109
No,43.00,0,2.273,.78,.64,1,964,-7.238,4.65,-1.00,65.84,-24.00,.258503,.000230
No,51.00,0,2.636,.50,.64,380,335,-6.448,4.53,0.00,41.29,-43.10,.272108,.000257
No,42.00,0,1.169,.35,.64,23,686,-6.763,5.79,-0.84,34.33,-34.50,.163265,.049133
No,37.00,0,2.619,2.83,1.58,1,741,-5.465,1.95,0.00,101.09,-28.90,.214285,.000035
No,39.00,0,2.702,1.35,1.35,7,1284,-5.688,2.21,0.00,122.06,-21.70,.251700,.002751
No,49.00,0,1.436,2.50,3.66,1,601,-6.437,0.26,0.00,42.23,-10.50,.231884,.000306
No,40.00,0.0416667,4.627,1.42,1.50,1,791,-5.420,2.07,0.00,159.84,-35.20,.222222,.003265
No,52.00,0,2.61,3.16,3.33,1,1663,-5.631,10.41,-11.07,17.02,-20.60,.275362,.000247
No,28.00,0.0869565,2.88,3.50,3.66,1,518,-4.284,NA,0.00,79.79,-7.10,.115942,.000046
No,50.00,0,3.157,3.66,2.00,1,220,-6.539,5.23,0.00,109.78,-8.10,.202898,.000475
No,34.00,0,3.537,3.33,2.33,1,192,-4.986,NA,0.00,66.95,-11.50,.159420,.000109
No,34.00,0,2.094,3.16,2.50,271,632,-5.564,3.04,0.00,38.44,-8.20,.231884,.000021
No,57.00,0,0.34,.88,1.55,198664,4966,-6.874,12.92,-48.28,17.42,-24.80,.186813,.000050
No,33.00,0,2.362,1.16,.33,1,1411,-5.781,NA,0.00,88.58,-2.60,.333333,.003673
No,32.00,0,4.012,0,.33,1,582,-5.873,2.86,0.00,78.38,-11.00,.213114,.002274
No,41.00,0,2.724,.28,.14,1,1379,-7.713,3.80,0.00,120.34,-16.00,.292517,.001290
No,39.00,0,1.504,2.16,2.00,474,1111,-4.574,3.04,0.00,29.88,-9.40,.278688,.000010
No,39.00,0,0.132,2.83,.33,39,1846,-4.413,15.76,-309.84,3.80,-11.60,.213114,.000040
No,27.00,0,0.32,3.50,.33,66,1288,-3.032,11.79,-93.00,3.35,-9.80,.377049,.000378
No,42.00,0,1.832,4.50,6.66,1,345,-5.664,1.98,0.00,124.71,-5.40,.262295,.000013
No,37.00,0,1.675,1.50,11.50,1,1328,-4.897,3.29,0.00,66.08,-13.20,.180327,.000013
No,34.00,0,2.191,.33,1.16,2,1984,-4.763,2.13,0.00,55.13,-4.20,.393442,.004416
No,62.00,0,0.134,.75,.50,276609,229,-6.246,15.14,-34.08,11.60,-24.70,.414634,.000472
No,42.00,0,3.1,.58,.33,1,358,-6.166,NA,0.00,106.17,-23.90,.257812,.000012
No,42.00,0,0.586,.50,.16,9078,779,-4.904,7.79,-31.85,23.04,-10.80,.114754,.023365
No,40.00,0,1.845,.14,.07,76,818,-5.919,10.45,-25.73,19.62,-24.80,.201388,.000162
No,32.00,0,5.647,1.33,1.58,1,2125,-5.297,5.30,0.00,99.75,-21.40,.177419,.000213
No,30.00,0,4.51,.33,1.58,1,379,-5.165,3.81,0.00,118.97,-17.90,.198412,.000743
No,31.00,0,2.1,.33,1.58,529,496,-5.217,9.98,0.00,63.07,-20.20,.178861,.035403
No,36.00,0,0.504,4.88,8.00,5,1095,-6.316,4.05,-10.60,18.17,-11.90,.197802,.000243
No,41.00,0,2.459,1.50,.50,1,449,-5.840,0.62,0.00,86.39,-23.80,.285714,.000159
No,38.00,0,7.128,1.71,.42,1,739,-6.324,2.94,0.00,244.97,-21.80,.210884,.000180
No,58.00,0,0.34,1.50,2.00,345781,173,-6.450,6.31,-33.41,16.03,-42.30,.261904,.000387
No,50.00,0,0.34,1.66,.50,253333,173,-6.589,7.03,-58.79,18.30,-33.30,.246031,.000676
No,32.00,0,3.349,1.25,1.58,1,385,-5.115,2.19,0.00,97.00,-23.70,.166666,.013398
No,31.00,0,3.023,1.33,1.58,1,272,-6.707,3.20,0.00,156.74,-18.20,.126984,.000010
No,46.00,0,2.956,1.25,1.58,2,272,-6.218,1.98,0.00,106.29,-30.40,.150793,.000688
No,29.00,0,2.128,2.66,16.47,3,269,-6.282,4.17,0.00,64.65,-41.50,.239631,.019972
No,11.00,0,2.607,2.50,3.16,1,138,-3.439,4.52,0.00,37.60,-8.70,.115942,.000032
No,58.00,0,8.863,1.88,5.00,1,2104,-4.754,4.58,0.00,60.30,-32.60,.296703,.000083
No,65.00,0,8.844,1.66,2.88,1,2104,-5.646,10.53,0.00,76.94,-31.80,.439560,.000027
No,68.00,0,8.841,1.66,2.88,1,2104,-6.035,10.53,0.00,76.94,-31.80,.461538,.000028
No,46.00,0,0.997,.33,2.88,178414,839,-6.508,6.39,-12.05,13.99,-26.80,.197802,.000015
No,42.00,0,0.573,.33,2.88,256,703,-6.640,6.98,-19.13,16.50,-11.50,.208791,.001543
No,45.00,0,0.586,.33,.55,307101,744,-5.734,6.51,-41.42,22.38,-14.60,.307692,.054195
No,38.00,0,4.294,.41,.58,1,407,-6.185,4.08,0.00,129.54,-29.50,.269841,.000315
No,41.00,0,2.45,.62,.50,1,421,-6.496,4.18,0.00,62.31,-11.20,.317073,.000028
No,36.00,0,1.769,1.16,.83,1,193,-5.921,1.63,0.00,79.90,-9.10,.229508,.000114
No,39.00,0,4.954,1.12,1.37,1,200,-5.372,9.88,-5.52,25.38,-11.70,.182926,.000031
No,36.00,0,4.954,.75,1.33,3643,384,-5.614,9.28,-7.81,31.13,-22.20,.164062,.000456
No,39.00,0,2.404,1.12,1.62,31,430,-5.952,4.62,-5.81,24.51,-10.00,.182926,.000428
No,35.00,0,1.505,.62,1.75,6282,430,-7.067,5.14,-8.77,16.35,-8.40,.231707,.000493
No,34.00,0,1.505,.77,1.44,7266,421,-6.034,5.06,-8.97,22.28,-12.10,.208791,.000491
No,81.00,0,3.979,.87,1.25,1,2438,-6.784,1.09,0.00,69.52,-30.80,.451219,.000573
No,46.00,0.939024,1.595,.12,.37,57656,607,-5.111,4.97,-22.94,17.50,-22.20,.878048,.010116
No,25.00,0,2.859,.16,.25,1,1294,-5.100,NA,0.00,111.16,-12.10,.164062,.014871
No,24.00,0.0853659,2.52,.37,2.00,1,176,-3.553,5.69,0.00,88.39,-11.40,.256097,.004354
No,38.00,,0.166,.16,1.83,32,1523,-5.962,17.38,-276.19,7.57,-23.90,.296875,.013505
No,47.00,0,1.014,1.16,1.75,1,1406,-7.319,1.95,0.00,83.33,-29.20,.218750,.018174
No,42.00,0,5.373,2.58,1.58,1,624,-6.781,3.48,0.00,144.04,-31.00,.210937,.015594
No,34.00,0,3.578,1.58,1.75,1,713,-6.456,2.44,0.00,122.59,-15.90,.203125,.000022
No,36.00,0,3.462,1.66,2.00,1,508,-5.046,2.92,0.00,128.26,-26.10,.132812,.000032
No,54.00,0,0.166,.33,.50,226724,141,-6.195,9.90,-68.91,5.44,-34.10,.250000,.000300
No,31.00,0,3.156,.08,.50,1,354,-5.834,7.92,0.00,113.82,-15.40,.211382,.000040
No,52.00,0,2.389,8.75,.75,1,1086,-7.656,2.32,0.00,123.68,-16.60,.231707,.000025
No,32.00,0,2.947,.41,2.50,1,845,-6.380,2.63,0.00,143.20,-10.19,.156250,.001841
No,51.00,0,2.395,1.50,.83,1,615,-6.048,3.64,0.00,133.28,-32.40,.266129,.000034
No,37.00,0.25,2.03,1.41,.83,52257,1023,-6.313,3.30,-2.07,30.67,-23.30,.596774,.003862
No,39.00,0,3.188,1.66,1.41,1,112,-6.548,4.66,0.00,106.34,-21.70,.225806,.000091
No,31.00,0,3.215,.71,.66,1,1346,-6.548,2.19,0.00,105.05,-29.10,.133640,.000068
No,32.00,0,3.215,.80,.80,1,1408,-5.521,2.47,0.00,142.38,-23.90,.141935,.000481
No,27.00,0,2.65,1.00,.83,1,1440,-6.120,0.45,0.00,95.11,-4.40,.211382,.017162
No,31.00,0,2.65,.91,1.08,1,1440,-6.423,NA,0.00,111.13,-7.50,.162601,.020095
No,36.00,0,2.95,.91,.83,1,1439,-6.004,2.05,0.00,120.20,-14.20,.201612,.000105
No,41.00,0,2.115,.66,.83,1,1934,-4.992,3.22,0.00,123.91,-26.80,.274193,.019404
No,37.00,0,3.665,.58,.83,1,1610,-4.087,2.86,0.00,116.02,-25.50,.322580,.000037
No,46.00,0,3.665,.91,.91,1,1611,-7.880,3.18,0.00,134.68,-24.00,.308943,.000032
No,45.00,0.666667,2.489,.58,.33,286653,279,-3.955,12.46,-108.08,3.73,-47.40,.390243,.045794
No,61.00,0,0.58,.50,.33,503,1269,-7.066,7.95,-48.12,20.96,-48.00,.203252,.001009
No,28.00,0,0.34,.50,2.75,35,1367,-4.822,6.01,-30.11,8.64,-19.80,.138211,.000014
No,26.00,0.0429448,0.271,.37,.25,2,695,-6.350,6.19,-31.53,9.66,-17.70,.411042,.028522
No,52.00,0,4.47,.58,.75,1,813,-7.407,1.65,0.00,101.56,-33.20,.222222,.000014
No,58.00,0,2.773,.28,.04,1,1084,-8.253,4.42,0.00,129.73,-63.70,.184331,.000309
No,35.00,0.170507,4.253,.19,.04,1,366,-6.427,4.44,0.00,174.13,-46.10,.244239,.000090
No,33.00,0,2.574,.66,.08,12,784,-5.440,3.52,0.00,37.83,-22.40,.137096,.010834
No,34.00,0,6.357,.16,.08,1,214,-5.936,4.19,0.00,161.03,-18.10,.252032,.000029
No,38.00,0,3.289,.28,.04,1,554,-6.015,2.70,0.00,150.74,-46.20,.198156,.000020
No,26.00,0.0368664,2.811,.14,.23,325,321,-5.494,4.18,0.00,115.65,-36.40,.142857,.000242
No,41.00,0,3.39,.42,.38,1,1461,-7.432,5.56,0.00,144.63,-47.00,.165898,.000076
No,50.00,0,3.113,.14,.57,1,1461,-7.305,2.77,0.00,104.17,-63.90,.170506,.011978
No,46.00,0.0659341,4.295,.33,.11,189,493,-7.237,NA,0.00,78.68,-23.90,.241758,.001221
No,38.00,0,0.092,.78,1.92,14128,5113,-6.112,10.76,-110.85,NA,-27.30,.265734,.002165
No,41.00,0,0.902,1.19,1.90,2401,782,-7.366,6.27,-14.30,40.72,-36.60,.170506,.000046
No,42.00,0.0546875,4.901,2.16,.08,1,6065,-6.877,1.53,0.00,167.11,-23.30,.335937,.020399
No,53.00,0,4.711,1.12,.12,1,5669,-5.866,8.14,0.00,96.98,-16.30,.256097,.041223
No,47.00,0,2.015,.13,.06,366,1883,-5.721,9.03,-26.45,23.33,-38.60,.232258,.000728
No,40.00,0,0.166,1.06,.25,16513,2799,-6.645,5.96,-51.98,NA,-22.20,.325153,.003756
No,59.00,0.354839,2.658,.20,.20,1,1598,-8.164,1.77,0.00,149.22,-58.10,.148387,.000234
No,47.00,0,2.511,1.40,.53,2,1497,-6.593,2.78,0.00,129.71,-38.80,.187096,.018795
No,56.00,0,2.941,11.41,.66,11,1043,-7.406,0.80,0.00,118.44,-36.00,.266129,.000032
No,54.00,0,2.789,9.13,.53,1,379,-7.593,1.75,0.00,121.71,-43.30,.290322,.000151
No,55.00,0,3.439,3.91,.66,1,1107,-6.171,0.32,0.00,96.35,-35.00,.203252,.000014
No,30.00,0.083871,1.816,2.60,.53,105649,481,-5.719,7.95,-15.60,36.63,-24.00,.245161,.006546
No,45.00,0,0.166,.60,.53,3100,1243,-6.780,10.39,-59.32,6.17,-33.70,.316129,.007369
No,40.00,0,0.092,.60,1.00,39059,497,-6.770,8.76,-204.50,3.37,-23.80,.174193,.000009
No,44.00,0,0.143,.56,.50,45228,658,-5.985,10.27,-116.68,3.46,-40.10,.196319,.003389
No,31.00,0.478528,3.421,.50,1.62,21940,473,-6.464,4.68,0.00,28.69,-21.30,.263803,.000032
No,52.00,0,2.547,.93,1.62,1,2534,-5.453,2.70,0.00,116.71,-52.90,.251533,.000730
No,42.00,0,5.424,.43,.87,1,2947,-7.030,4.19,0.00,123.41,-29.90,.257668,.000020
No,52.00,0,3.963,.37,.87,1,3544,-7.926,0.63,0.00,107.08,-37.00,.214723,.000127
No,51.00,0,2.59,.50,.75,1,737,-6.113,NA,0.00,128.84,-51.30,.251533,.000930
No,57.00,0,3.664,.46,2.80,1,831,-6.617,1.86,0.00,118.88,-49.50,.206451,.000059
No,31.00,0,4.418,.28,.35,625,676,-4.933,1.87,0.00,106.35,-22.20,.139860,.000738
No,50.00,0,0.586,.43,.43,348201,424,-7.242,12.41,-34.37,24.32,-55.40,.220858,.009100
No,35.00,0.16129,0.882,.19,.33,3,859,-6.116,3.43,-1.96,38.83,-49.50,.216589,.008597
No,49.00,0,0.586,.42,.50,332349,248,-6.002,10.01,-31.71,22.42,-40.60,.202797,.000059
No,41.00,0,3.059,.42,.50,92,624,-8.427,2.76,0.00,101.23,-25.00,.160839,.000039
No,47.00,0,3.202,.42,.57,98241,1896,-6.303,9.05,-25.06,18.24,-34.70,.258741,.000079
No,48.00,0,4.886,.71,.85,1412,376,-7.142,5.50,-5.89,38.81,-36.50,.160839,.000024
No,51.00,0,8.889,.71,.85,2,952,-6.497,2.10,0.00,156.98,-48.20,.272727,.033255
No,55.00,0,0.304,1.42,.64,166711,158,-6.601,16.98,-45.89,7.43,-38.90,.468531,.093251
No,65.00,0.202899,0.34,.66,1.50,268109,253,-8.978,5.96,-35.66,12.61,-17.40,2.376811,.010820
No,51.00,0.160839,2.747,.28,.64,191185,607,-5.390,8.21,-60.11,13.30,-35.90,.230769,.000263
