chrom	start	end	region_id	callable_bp	n_variants	mean_DAF	median_DAF	fraction_rare	variants_per_Mb_callable
chr10	4567965	4568094	RNA2136	129	34	0.0004919503558085046	0.0	1.0	263565.8914728682
chr10	4785561	4785690	RNA2137	129	26	0.019650573551468993	0.0	0.9615384615384616	201550.38759689924
chr10	4785993	4786122	RNA2138	129	31	0.03320819666655992	1.4698100130772218e-05	0.9354838709677419	240310.07751937985
chr10	4786097	4786226	RNA2139	129	26	0.019737235000040806	1.4697900041937828e-05	0.9615384615384616	201550.38759689924
chr10	5468507	5468615	RNA2140	108	34	1.253700881587814e-05	1.469744984206045e-05	1.0	314814.81481481483
chr10	5497958	5498552	RNA2141	589	109	0.018385121507781817	1.4697699953103438e-05	0.981651376146789	185059.42275042445
chr10	5568629	5569223	RNA2142	594	116	1.888062084178323e-05	0.0	1.0	195286.1952861953
chr10	5568701	5569295	RNA2143	594	121	1.9686297702176588e-05	0.0	1.0	203703.70370370368
chr10	5637201	5637795	RNA2144	594	82	0.0004264522545205043	0.0	1.0	138047.13804713805
chr10	5637558	5638152	RNA2145	594	111	0.009337008649528614	1.470159986638464e-05	0.990990990990991	186868.68686868687
chr10	5668324	5668416	RNA2146	92	12	0.06261501311663172	1.469744984206045e-05	0.9166666666666666	130434.78260869565
chr10	5669835	5669964	RNA2147	129	23	0.015290338259784092	1.4696799553348685e-05	0.9130434782608695	178294.57364341087
chr10	5683622	5684216	RNA2148	594	113	0.026595236446533752	0.0	0.9734513274336283	190235.69023569024
chr10	5684132	5684714	RNA2149	582	144	0.018883894490304295	7.347549853875535e-06	0.9722222222222222	247422.68041237115
chr10	6117719	6118313	RNA2150	565	0				0.0
chr10	6118152	6118549	RNA2151	368	0				0.0
chr10	6118594	6118805	RNA2152	209	0				0.0
chr10	6118865	6119447	RNA2153	580	0				0.0
chr10	6119169	6119751	RNA2154	582	0				0.0
chr10	6119175	6119757	RNA2155	582	0				0.0
chr10	7120570	7121152	RNA2156	580	118	0.013509208111611506	1.4698749964736635e-05	0.9830508474576272	203448.27586206896
chr10	7123596	7123702	RNA2157	106	18	0.02809023307210937	2.2047800030122744e-05	0.9444444444444444	169811.32075471696
chr10	7124025	7124607	RNA2158	582	98	0.0183515197016147	1.4697699953103438e-05	0.9795918367346939	168384.87972508592
chr10	7125115	7125697	RNA2159	582	106	0.01288407117570661	0.0	0.9716981132075472	182130.58419243986
chr10	7750196	7750778	RNA2160	582	114	4.978988037787558e-05	1.4696800008096034e-05	1.0	195876.28865979382
chr10	7750210	7750613	RNA2161	403	67	1.932348501457762e-05	1.469549988541985e-05	1.0	166253.1017369727
chr10	8090315	8090431	RNA2162	116	33	3.2960454711538363e-05	1.469549988541985e-05	1.0	284482.7586206897
chr10	8271468	8271932	RNA2163	464	86	0.013346517515813939	0.0	0.9534883720930233	185344.8275862069
chr10	8372214	8372678	RNA2164	464	108	0.010559720179335942	1.4701549844176043e-05	0.9814814814814815	232758.62068965516
chr10	8375353	8375817	RNA2165	464	100	0.0014538490772520115	0.0	0.99	215517.24137931032
chr10	8380540	8381004	RNA2166	464	114	0.006650973522626275	1.4698300219606608e-05	0.9824561403508771	245689.6551724138
chr10	9314305	9314769	RNA2167	464	98	0.018780926893817433	0.0	0.9489795918367347	211206.89655172414
chr10	9314987	9315451	RNA2168	464	109	0.024964836604899277	1.4697699953103438e-05	0.963302752293578	234913.7931034483
chr10	9337267	9337731	RNA2169	464	99	0.016100470593833828	1.4697699953103438e-05	0.9797979797979798	213362.06896551725
chr10	9354057	9354165	RNA2170	108	22	0.06905385580462693	0.0	0.9090909090909091	203703.70370370368
chr10	9355657	9355786	RNA2171	129	22	0.04548239824246345	1.4700500287290199e-05	0.9090909090909091	170542.63565891472
chr10	9946901	9947009	RNA2172	108	28	0.00033599694295713444	1.47024002217222e-05	1.0	259259.25925925924
chr10	9947027	9947135	RNA2173	108	20	1.690663011685993e-05	0.0	1.0	185185.18518518517
chr10	9947117	9947711	RNA2174	594	173	0.021208785818042062	1.4705899957334624e-05	0.9653179190751445	291245.79124579125
chr10	9947400	9947508	RNA2175	108	27	0.04190926750103513	1.4705899957334624e-05	0.9259259259259259	250000.0
chr10	9948034	9948498	RNA2176	464	106	0.017041195774837894	0.0	0.9716981132075472	228448.275862069
chr10	10762631	10762739	RNA2177	108	23	6.967030699539925e-05	0.0	1.0	212962.96296296298
chr10	10762885	10762993	RNA2178	108	21	0.010957362128681866	1.4697699953103438e-05	0.9523809523809523	194444.44444444444
chr10	10774690	10774798	RNA2179	108	25	2.411171182756879e-05	1.4701099644298664e-05	1.0	231481.4814814815
chr10	10795743	10795849	RNA2180	106	14	3.642406396206065e-05	1.4704350178362802e-05	1.0	132075.4716981132
chr10	11459899	11460007	RNA2181	108	19	2.708460492851954e-05	1.4698100130772218e-05	1.0	175925.92592592593
chr10	11726956	11727538	RNA2182	576	113	0.036065764166368044	1.470460028940579e-05	0.9557522123893806	196180.55555555556
chr10	11742184	11742290	RNA2183	105	44	1.4047488631066782e-05	0.0	1.0	419047.61904761905
chr10	11817701	11817807	RNA2184	102	20	0.00040023228139033604	1.6996899830701295e-05	1.0	196078.431372549
chr10	11819850	11819956	RNA2185	106	17	0.01051934038525146	1.4696400285174605e-05	0.9411764705882353	160377.35849056602
chr10	12252188	12252295	RNA2186	107	28	0.05715335705521544	7.352499778789934e-06	0.9285714285714286	261682.24299065417
chr10	12252611	12252717	RNA2187	106	28	0.05008704556540318	1.4698100130772218e-05	0.9285714285714286	264150.9433962264
chr10	12252629	12252735	RNA2188	106	29	0.014590044065479209	1.4698100130772218e-05	0.9655172413793104	273584.90566037735
chr10	12252798	12252904	RNA2189	106	26	3.564984238507265e-05	1.47024002217222e-05	1.0	245283.01886792452
chr10	12839581	12839687	RNA2190	106	32	0.008562440105293941	1.4696800008096034e-05	0.96875	301886.7924528302
chr10	13586218	13586682	RNA2191	462	89	0.006730824924488842	0.0	0.9887640449438202	192640.69264069264
chr10	15445730	15445838	RNA2192	108	0				0.0
chr10	15724017	15724124	RNA2193	107	23	2.8119417987431772e-05	1.4696400285174605e-05	1.0	214953.2710280374
chr10	15730116	15730223	RNA2194	107	29	0.0003381858479205469	1.4697699953103438e-05	1.0	271028.03738317755
chr10	15731528	15731635	RNA2195	107	25	1.0000723959818054e-05	0.0	1.0	233644.8598130841
chr10	15734597	15734704	RNA2196	107	23	1.599862587128028e-05	0.0	1.0	214953.2710280374
chr10	15735265	15735371	RNA2197	106	29	2.687604146871834e-05	1.4697699953103438e-05	1.0	273584.90566037735
chr10	17239796	17239903	RNA2198	107	20	2.1312854687492338e-05	1.4698300219606608e-05	1.0	186915.8878504673
chr10	17240566	17240673	RNA2199	107	22	0.045461895649871374	0.0	0.9545454545454546	205607.476635514
chr10	17241263	17241704	RNA2200	441	109	0.01768543966702071	0.0	0.981651376146789	247165.5328798186
chr10	17307712	17307819	RNA2201	107	24	0.023779415562368438	7.349899988184916e-06	0.9583333333333334	224299.06542056074
chr10	18137918	18138025	RNA2202	107	21	6.298999930246889e-06	0.0	1.0	196261.68224299065
chr10	18706320	18707055	RNA2203	735	192	0.00944357301223893	0.0	0.96875	261224.4897959184
chr10	20291888	20292329	RNA2204	441	149	0.03436314923241322	0.0	0.9463087248322147	337868.4807256236
chr10	20679803	20680244	RNA2205	439	95	0.02483996952867432	1.4698500308440998e-05	0.9473684210526315	216400.9111617312
chr10	20689094	20689535	RNA2206	441	98	0.012932358353152394	1.4696999642183075e-05	0.9795918367346939	222222.22222222222
chr10	20697998	20698439	RNA2207	441	81	0.01922753954922994	0.0	0.9506172839506173	183673.46938775512
chr10	21376840	21377281	RNA2208	441	88	0.03257232885293474	1.4696999642183075e-05	0.9659090909090909	199546.48526077098
chr10	21377102	21377543	RNA2209	441	104	0.017963771652122113	1.4697199731017465e-05	0.9807692307692307	235827.66439909296
chr10	21378671	21379112	RNA2210	441	89	0.009701702849689055	0.0	0.9887640449438202	201814.0589569161
chr10	21753520	21753623	RNA2211	103	19	9.287900100293642e-06	0.0	1.0	184466.01941747573
chr10	21753881	21754018	RNA2212	137	32	2.0217428243540635e-05	7.350150099227904e-06	1.0	233576.6423357664
chr10	22123728	22123835	RNA2213	107	0				0.0
chr10	22124074	22124515	RNA2214	371	0				0.0
chr10	22510769	22511504	RNA2215	735	131	0.007736896372538299	1.4696400285174605e-05	0.9923664122137404	178231.2925170068
chr10	22745172	22745613	RNA2216	439	112	0.032915873067435895	7.347950031544315e-06	0.9642857142857143	255125.28473804102
chr10	23201796	23202531	RNA2217	735	149	0.00016098814470775924	0.0	1.0	202721.08843537414
chr10	23201803	23202538	RNA2218	735	150	0.00015991489040970751	0.0	1.0	204081.63265306124
chr10	23201834	23202569	RNA2219	735	148	0.00016187730581829638	0.0	1.0	201360.54421768707
chr10	23389053	23389788	RNA2220	735	160	0.006344275388136108	0.0	0.99375	217687.07482993195
chr10	23391882	23392617	RNA2221	733	135	0.022206138188138776	0.0	0.9777777777777777	184174.62482946794
chr10	23434116	23434851	RNA2222	735	128	0.031326099508284244	1.4696400285174605e-05	0.96875	174149.65986394556
chr10	24564435	24565170	RNA2223	735	169	0.011117269941586896	0.0	0.9704142011834319	229931.97278911565
chr10	24828063	24828504	RNA2224	441	85	0.02627652145511092	1.4698100130772218e-05	0.9529411764705882	192743.7641723356
chr10	26216400	26216537	RNA2225	137	37	1.7483378394749828e-05	1.4700300198455809e-05	1.0	270072.9927007299
chr10	26305696	26306017	RNA2226	321	75	5.742268599229921e-05	1.469509970775107e-05	1.0	233644.8598130841
chr10	26326241	26326344	RNA2227	103	20	6.616849987040041e-06	0.0	1.0	194174.7572815534
chr10	26429140	26429243	RNA2228	103	21	0.049830025160710126	1.4705399735248648e-05	0.9047619047619048	203883.49514563105
chr10	26438126	26438263	RNA2229	137	51	4.237397283134746e-05	1.469590006308863e-05	1.0	372262.7737226277
chr10	26568437	26568540	RNA2230	103	20	0.015865309112768948	7.350350188062294e-06	0.9	194174.7572815534
chr10	26568800	26568937	RNA2231	137	30	4.115840662658348e-05	0.0	1.0	218978.10218978103
chr10	26569031	26569134	RNA2232	103	19	9.982963690975934e-05	1.470159986638464e-05	1.0	184466.01941747573
chr10	26570242	26570379	RNA2233	137	24	0.03616221147126452	1.4700500287290199e-05	0.9583333333333334	175182.48175182482
chr10	26876831	26877272	RNA2234	441	78	6.14300230177478e-05	0.0	1.0	176870.74829931973
chr10	26879674	26879777	RNA2235	103	17	6.051247028688736e-06	0.0	1.0	165048.5436893204
chr10	26880345	26880719	RNA2236	374	50	0.008338367307624136	7.35079993319232e-06	0.98	133689.83957219252
chr10	26881578	26881715	RNA2237	137	20	0.05002792671430143	0.0	0.95	145985.401459854
chr10	26882268	26882405	RNA2238	127	23	0.0004462016550346314	0.0	1.0	181102.36220472443
chr10	26885281	26885384	RNA2239	103	20	0.0009960652710105857	1.4697900041937828e-05	1.0	194174.7572815534
chr10	26889199	26889336	RNA2240	137	24	0.0008896592671968974	1.4727499547007028e-05	1.0	175182.48175182482
chr10	26889885	26889988	RNA2241	103	19	2.3218821249764242e-05	1.4705399735248648e-05	1.0	184466.01941747573
chr10	27349057	27349242	RNA2242	185	32	0.019662699364573655	1.4699599887535442e-05	0.96875	172972.972972973
chr10	27626174	27626277	RNA2243	103	16	2.3883624749032606e-05	1.4697699953103438e-05	1.0	155339.8058252427
chr10	27627453	27627590	RNA2244	137	26	2.602905746803082e-05	1.470200004405342e-05	1.0	189781.02189781022
chr10	27633358	27633799	RNA2245	441	68	0.013769037333076994	0.0	0.9705882352941176	154195.01133786846
chr10	27656518	27656959	RNA2246	432	47	0.042691553493684885	0.0	0.8936170212765957	108796.29629629629
chr10	27657925	27658366	RNA2247	439	62	0.01044329217280216	0.0	0.967741935483871	141230.06833712984
chr10	27772017	27772458	RNA2248	441	83	0.02172192670932637	1.4696400285174605e-05	0.9759036144578314	188208.61678004535
chr10	27772775	27773216	RNA2249	441	72	0.014027128260307917	1.4698300219606608e-05	0.9861111111111112	163265.30612244896
chr10	27774436	27774877	RNA2250	441	66	0.0006624327134114968	0.0	1.0	149659.86394557822
chr10	28341562	28342297	RNA2251	735	145	0.028244149515808982	1.469590006308863e-05	0.9517241379310345	197278.91156462586
chr10	28361552	28361673	RNA2252	82	0				0.0
chr10	28707356	28707797	RNA2253	441	101	0.01376850512788043	0.0	0.9702970297029703	229024.9433106576
chr10	29228633	29228799	RNA2254	166	40	0.0001017828445355909	0.0	1.0	240963.85542168675
chr10	29365215	29365536	RNA2255	321	94	0.0021213930219559176	1.4698749964736635e-05	0.9893617021276596	292834.89096573205
chr10	30632908	30633229	RNA2256	321	64	0.015682653826175393	7.348399776674342e-06	0.984375	199376.94704049843
chr10	30718893	30719214	RNA2257	321	70	0.002857232785585692	1.469569997425424e-05	0.9714285714285714	218068.53582554517
chr10	30719654	30719975	RNA2258	321	85	0.023599968778773253	0.0	0.9764705882352941	264797.507788162
chr10	30720273	30720647	RNA2259	372	93	0.04417467058347909	1.469590006308863e-05	0.946236559139785	250000.0
chr10	30724302	30724623	RNA2260	321	66	0.015527352231222749	1.4701099644298664e-05	0.9848484848484849	205607.476635514
chr10	30725329	30725650	RNA2261	321	72	0.04453125341495302	1.4697900041937828e-05	0.9444444444444444	224299.06542056074
chr10	30812781	30813102	RNA2262	321	70	0.04094356847474825	1.469744984206045e-05	0.9428571428571428	218068.53582554517
chr10	31532770	31532955	RNA2263	185	30	5.880290063942084e-06	0.0	1.0	162162.16216216216
chr10	31563013	31563150	RNA2264	137	24	1.2248233285087432e-05	0.0	1.0	175182.48175182482
chr10	31592484	31592587	RNA2265	103	9	0.00026950813985927445	1.4701099644298664e-05	1.0	87378.64077669903
chr10	31595825	31596199	RNA2266	374	75	0.000602699285421596	1.469590006308863e-05	1.0	200534.75935828878
chr10	31679103	31679477	RNA2267	374	98	0.001385932091867582	1.4698100130772218e-05	0.9897959183673469	262032.0855614973
chr10	31688395	31688769	RNA2268	372	93	0.0194319909992422	1.4707199625263456e-05	0.967741935483871	250000.0
chr10	31728175	31728549	RNA2269	374	65	0.0004893894730860005	0.0	1.0	173796.79144385026
chr10	31731047	31731368	RNA2270	321	66	0.015215658073664214	1.4696150174131617e-05	0.9848484848484849	205607.476635514
chr10	31731210	31731584	RNA2271	374	70	0.0009822015013014591	1.4696999642183075e-05	0.9857142857142858	187165.77540106952
chr10	31802518	31802892	RNA2272	374	58	0.0001153276712102472	1.4699199709866662e-05	1.0	155080.21390374334
chr10	32086263	32086384	RNA2273	116	28	1.350768921578752e-05	0.0	1.0	241379.3103448276
chr10	32243894	32244079	RNA2274	184	38	0.00016854284697393374	7.350549822149332e-06	1.0	206521.73913043478
chr10	32244568	32244753	RNA2275	185	29	2.8387089796834927e-05	0.0	1.0	156756.75675675677
chr10	32264742	32264927	RNA2276	185	53	0.0008940813692085047	1.472710027883295e-05	1.0	286486.4864864865
chr10	32381994	32382179	RNA2277	185	37	5.32294537864508e-05	0.0	1.0	200000.0
chr10	32382681	32382866	RNA2278	157	1	1.4837700291536748e-05	1.4837700291536748e-05	1.0	6369.426751592357
chr10	32410795	32410980	RNA2279	185	39	0.051282048052458916	1.4698500308440998e-05	0.9487179487179487	210810.81081081083
chr10	32411149	32411590	RNA2280	441	84	0.054202874959617564	1.4698749964736635e-05	0.9404761904761905	190476.19047619047
chr10	32883876	32884042	RNA2281	166	24	9.197108321738293e-06	0.0	1.0	144578.31325301205
chr10	32884161	32884282	RNA2282	121	16	2.298748131579465e-05	0.0	1.0	132231.40495867768
chr10	32886145	32886266	RNA2283	121	24	0.006990998470162892	7.349250154220499e-06	0.9583333333333334	198347.10743801654
chr10	32886266	32886640	RNA2284	373	56	0.001700840944246396	1.4705250123370206e-05	0.9821428571428571	150134.04825737263
chr10	32886279	32886400	RNA2285	120	13	0.007016359554794543	1.480999981140485e-05	0.9230769230769231	108333.33333333334
chr10	33162053	33162174	RNA2286	121	23	9.591117225721499e-06	0.0	1.0	190082.64462809917
chr10	33167781	33167902	RNA2287	121	25	2.1171456282892994e-05	0.0	1.0	206611.57024793388
chr10	33174863	33174984	RNA2288	121	29	1.470046208851262e-05	0.0	1.0	239669.4214876033
chr10	33391642	33391827	RNA2289	185	28	0.035728462160964876	7.349050065386109e-06	0.9642857142857143	151351.35135135136
chr10	33454668	33454791	RNA2290	123	24	5.4511540990151196e-05	1.4701550298923394e-05	1.0	195121.9512195122
chr10	33794512	33794678	RNA2291	166	37	0.046086546583103113	1.4696799553348685e-05	0.9459459459459459	222891.56626506025
chr10	33886267	33886433	RNA2292	166	29	0.016633563241282835	0.0	0.9655172413793104	174698.7951807229
chr10	33899713	33899879	RNA2293	166	34	5.620069441647149e-05	0.0	1.0	204819.27710843371
chr10	33917833	33917999	RNA2294	166	28	8.712824306452064e-05	1.469509970775107e-05	1.0	168674.6987951807
chr10	33917953	33918119	RNA2295	166	31	0.00027787156878114215	1.469549988541985e-05	1.0	186746.9879518072
chr10	34029595	34029761	RNA2296	166	46	0.0424768940561673	1.4697900041937828e-05	0.9565217391304348	277108.4337349398
chr10	34108872	34108993	RNA2297	121	17	1.2105229389442898e-05	1.4698500308440998e-05	1.0	140495.86776859505
chr10	34910777	34910943	RNA2298	166	24	0.0416888248247839	1.4710000414197566e-05	0.9583333333333334	144578.31325301205
chr10	35706892	35707213	RNA2299	321	55	1.2564232846753118e-05	0.0	1.0	171339.56386292833
chr10	36689655	36690029	RNA2300	374	68	0.005958871147386695	0.0	0.9852941176470589	181818.18181818182
chr10	36788691	36788876	RNA2301	185	35	0.0021359979854293784	1.4700700376124589e-05	0.9714285714285714	189189.1891891892
chr10	37755891	37756014	RNA2302	123	0				0.0
chr10	37757353	37757534	RNA2303	181	0				0.0
chr10	38093417	38093538	RNA2304	121	33	0.018090687827707643	0.0	0.9696969696969697	272727.2727272727
chr10	38378748	38378871	RNA2305	123	27	8.274388373710162e-05	1.4699399798701052e-05	1.0	219512.19512195123
chr10	38379850	38379973	RNA2306	123	12	0.0027215761830727014	0.0	1.0	97560.9756097561
chr10	38381293	38381416	RNA2307	123	0				0.0
chr10	38452845	38452968	RNA2308	123	0				0.0
chr10	38470586	38470709	RNA2309	123	0				0.0
chr10	38525928	38526051	RNA2310	123	0				0.0
chr10	38781587	38781870	RNA2311	283	0				0.0
chr10	38863577	38863743	RNA2312	0	0				
chr10	39294153	39294341	RNA2313	188	0				0.0
chr10	39454596	39454719	RNA2314	123	0				0.0
chr10	40019350	40019480	RNA2315	0	0				
chr10	41275800	41275981	RNA2316	0	0				
chr10	42383431	42383612	RNA2317	181	0				0.0
chr10	42392727	42392908	RNA2318	181	0				0.0
chr10	42392789	42392970	RNA2319	181	0				0.0
chr10	42500204	42500385	RNA2320	181	0				0.0
chr10	42504670	42504851	RNA2321	181	0				0.0
chr10	42569307	42569488	RNA2322	181	0				0.0
chr10	42774479	42774762	RNA2323	283	64	1.5619957608235266e-05	0.0	1.0	226148.40989399294
chr10	43278698	43278886	RNA2324	188	38	1.0450686754904011e-05	0.0	1.0	202127.65957446807
chr10	43307438	43307561	RNA2325	123	36	1.6742097134028522e-05	0.0	1.0	292682.9268292683
chr10	43504418	43504599	RNA2326	181	42	0.04205692376546635	1.470239976697485e-05	0.9523809523809523	232044.19889502763
chr10	43678604	43678887	RNA2327	283	55	7.593996094576046e-05	1.470159986638464e-05	1.0	194346.28975265016
chr10	43761859	43762047	RNA2328	188	28	0.03675093595935713	1.4712599750055233e-05	0.9642857142857143	148936.17021276595
chr10	43763110	43763298	RNA2329	188	33	5.796742505370992e-06	0.0	1.0	175531.91489361704
chr10	43763551	43763834	RNA2330	283	62	0.01845263962999407	0.0	0.967741935483871	219081.27208480565
chr10	43769602	43769885	RNA2331	283	60	0.00015817252583473954	0.0	1.0	212014.1342756184
chr10	43770712	43770842	RNA2332	130	17	0.05881916984751168	1.4777199794480111e-05	0.9411764705882353	130769.23076923078
chr10	43773962	43774150	RNA2333	188	40	0.01956365993441977	0.0	0.975	212765.95744680852
chr10	44467098	44467286	RNA2334	188	36	0.027973398971703825	1.4696799553348685e-05	0.9444444444444444	191489.36170212764
chr10	44469862	44470145	RNA2335	283	83	0.00010146420795152066	1.4697699953103438e-05	1.0	293286.2190812721
chr10	44475732	44475920	RNA2336	188	54	0.0185315826351379	0.0	0.9814814814814815	287234.04255319154
chr10	44476302	44476490	RNA2337	188	46	0.04847342516025136	0.0	0.9347826086956522	244680.8510638298
chr10	44476623	44476906	RNA2338	283	78	0.0058710077375788055	7.347549853875535e-06	0.9743589743589743	275618.3745583039
chr10	44476841	44477124	RNA2339	283	57	5.028153808732255e-05	0.0	1.0	201413.42756183745
chr10	44780531	44780814	RNA2340	283	62	2.4421190148364687e-05	1.4697900041937828e-05	1.0	219081.27208480565
chr10	44787592	44787722	RNA2341	130	29	2.8888971961538003e-05	1.4696799553348685e-05	1.0	223076.9230769231
chr10	44788347	44788477	RNA2342	130	23	2.521873458411905e-05	0.0	1.0	176923.07692307694
chr10	44788847	44788977	RNA2343	130	24	1.657927896303495e-05	0.0	1.0	184615.38461538462
chr10	45249669	45249799	RNA2344	130	0				0.0
chr10	45252215	45252345	RNA2345	130	0				0.0
chr10	45252869	45252999	RNA2346	130	0				0.0
chr10	45267107	45267295	RNA2347	188	49	0.040826526657077256	1.469590006308863e-05	0.9591836734693877	260638.29787234045
chr10	45595363	45596332	RNA2348	968	214	0.0054058294818303005	1.469509970775107e-05	0.9906542056074766	221074.38016528927
chr10	46004304	46004434	RNA2349	123	23	0.007237979306331022	1.551489913254045e-05	0.9565217391304348	186991.86991869917
chr10	46539287	46540256	RNA2350	967	260	0.0006755556648805859	0.0	0.9923076923076923	268872.8024819028
chr10	46560617	46561586	RNA2351	969	271	0.004484912398430417	0.0	0.992619926199262	279669.7626418989
chr10	46567960	46568929	RNA2352	590	36	0.0020777659207548466	0.0	0.9722222222222222	61016.94915254237
chr10	46653401	46654370	RNA2353	969	181	0.012915017734440218	1.4767600077902898e-05	0.9834254143646409	186790.5056759546
chr10	46653525	46654494	RNA2354	967	188	0.015108071413211056	1.4760799786017742e-05	0.973404255319149	194415.71871768357
chr10	46697030	46697999	RNA2355	0	2	0.0	0.0	1.0	
chr10	47299669	47299756	RNA2356	87	14	1.997070168207997e-05	1.4697199731017465e-05	1.0	160919.54022988505
chr10	47494981	47495162	RNA2357	181	0				0.0
chr10	47587237	47588206	RNA2358	969	0				0.0
chr10	48682231	48682514	RNA2359	283	70	3.990323801709718e-05	0.0	1.0	247349.82332155478
chr10	49258495	49258683	RNA2360	188	38	9.012228790532485e-05	7.349250154220499e-06	1.0	202127.65957446807
chr10	49817230	49817360	RNA2361	130	18	0.0009516112573793223	7.349050065386109e-06	1.0	138461.53846153847
chr10	50979340	50980309	RNA2362	969	0				0.0
chr10	50980541	50980628	RNA2363	87	0				0.0
chr10	50981134	50981221	RNA2364	87	4	7.359225037362194e-06	7.358350103459088e-06	1.0	45977.011494252874
chr10	50982246	50982333	RNA2365	87	9	0.001361189440811153	1.4700300198455809e-05	1.0	103448.27586206897
chr10	50983878	50983965	RNA2366	87	11	0.0011073361018299464	1.4707199625263456e-05	1.0	126436.78160919542
chr10	52859339	52859426	RNA2367	87	15	1.7638820099818987e-05	1.4698100130772218e-05	1.0	172413.7931034483
chr10	52861401	52861488	RNA2368	87	14	1.3650299933942733e-05	1.4696999642183075e-05	1.0	160919.54022988505
chr10	52865878	52865965	RNA2369	87	0				0.0
chr10	53320475	53320562	RNA2370	87	14	8.412821443926077e-06	0.0	1.0	160919.54022988505
chr10	57070041	57070128	RNA2371	87	17	1.6469617227860383e-05	0.0	1.0	195402.29885057473
chr10	57993110	57993331	RNA2372	221	10	0.061270714228157885	1.4699199709866662e-05	0.8	45248.86877828054
chr10	62100756	62100977	RNA2373	221	35	4.033948176323879e-05	0.0	1.0	158371.0407239819
chr10	62326233	62326454	RNA2374	221	50	1.5918529952612354e-05	0.0	1.0	226244.3438914027
chr10	62332063	62332284	RNA2375	221	48	1.4427402087827758e-05	1.4724950233357958e-05	1.0	217194.57013574662
chr10	62337724	62337945	RNA2376	219	41	3.598702240684757e-05	0.0	1.0	187214.6118721461
chr10	62672859	62673080	RNA2377	221	49	0.032458330701938015	1.471110044803936e-05	0.9591836734693877	221719.45701357466
chr10	62678586	62678807	RNA2378	221	67	0.00815344471769759	0.0	0.9701492537313433	303167.42081447964
chr10	62811561	62811782	RNA2379	221	50	0.0002022713125188569	1.469549988541985e-05	1.0	226244.3438914027
chr10	63625761	63625982	RNA2380	221	39	3.6564356261615e-05	0.0	1.0	176470.58823529413
chr10	65906720	65906941	RNA2381	221	53	0.014427710861625353	1.4697699953103438e-05	0.9622641509433962	239819.0045248869
chr10	73415568	73415663	RNA2382	95	21	0.00023033555620106816	1.4699799976369832e-05	1.0	221052.63157894736
chr10	74728000	74728190	RNA2383	187	9	1.5730577918778483e-05	0.0	1.0	48128.342245989305
chr10	74737345	74737448	RNA2384	103	20	0.0002588541396107729	0.0	1.0	194174.7572815534
chr10	76869138	76869233	RNA2385	95	19	4.79703111475235e-05	1.470159986638464e-05	1.0	200000.0
chr10	77716993	77717088	RNA2386	95	11	6.680208984603682e-06	0.0	1.0	115789.47368421052
chr10	77721413	77721508	RNA2387	95	12	0.16667646540031456	1.4699150142405415e-05	0.8333333333333334	126315.78947368421
chr10	77722109	77722204	RNA2388	95	24	0.001050395706405044	1.4696800008096034e-05	1.0	252631.57894736843
chr10	78745922	78746017	RNA2389	95	20	1.6167930152730554e-05	1.4696400285174605e-05	1.0	210526.31578947368
chr10	78748242	78748432	RNA2390	190	42	0.009162344264192749	1.4697699953103438e-05	0.9761904761904762	221052.63157894736
chr10	78748876	78748979	RNA2391	103	33	0.00045563678563528983	1.4697199731017465e-05	1.0	320388.3495145631
chr10	78751351	78751446	RNA2392	95	22	7.354095669142987e-05	0.0	1.0	231578.94736842104
chr10	78752939	78753034	RNA2393	95	25	3.586584858566702e-05	0.0	1.0	263157.8947368421
chr10	79321914	79322009	RNA2394	95	13	0.07566811976231784	1.469549988541985e-05	0.9230769230769231	136842.1052631579
chr10	79544584	79544774	RNA2395	190	41	0.053556938348309616	1.4699799976369832e-05	0.926829268292683	215789.47368421053
chr10	79545948	79546138	RNA2396	190	49	0.04258017117483957	1.4696799553348685e-05	0.9387755102040817	257894.73684210528
chr10	79546612	79546802	RNA2397	190	40	0.05000882057229319	1.469569997425424e-05	0.95	210526.31578947368
chr10	79546995	79547098	RNA2398	103	17	0.05882785248232882	0.0	0.9411764705882353	165048.5436893204
chr10	79549116	79549219	RNA2399	103	0				0.0
chr10	79550135	79550238	RNA2400	103	4	2.5795250621725e-05	0.0	1.0	38834.95145631068
chr10	79851452	79851642	RNA2401	61	0				0.0
chr10	79851860	79852050	RNA2402	0	0				
chr10	79851979	79852082	RNA2403	0	0				
chr10	79852200	79852303	RNA2404	0	0				
chr10	79896529	79896632	RNA2405	103	0				0.0
chr10	79900440	79900630	RNA2406	190	0				0.0
chr10	80928583	80928903	RNA2407	320	51	0.0010252615188708677	0.0	0.9803921568627451	159375.0
chr10	80929291	80929481	RNA2408	190	36	2.5383155161759754e-05	7.365949841187102e-06	1.0	189473.68421052632
chr10	80937104	80937207	RNA2409	103	13	9.837000813533795e-05	1.4698500308440998e-05	1.0	126213.59223300971
chr10	80937465	80937754	RNA2410	289	45	1.5353875399641617e-05	0.0	1.0	155709.34256055363
chr10	83108817	83108912	RNA2411	95	0				0.0
chr10	84519155	84519444	RNA2412	289	67	0.014947977263953145	0.0	0.9850746268656716	231833.91003460207
chr10	84520452	84520772	RNA2413	320	52	0.005589019393203039	0.0	0.9615384615384616	162500.0
